Description for merged_0919.mat
=====================================
Link: Bristol ↔ BDFI, bidirectional, daily acquisition.
Sampling rate: 97656.250 Hz (Ts=1.024000e-05 s)
Total samples: 27885568
Blocks: 1702

Each CSV contains: Time (datetime), S1, S2, S3 (Stokes parameters).

Blocks overview:
  Block    1: 0001_PM1000_20250918_100545_2025-09-19_00-00-41.mat.csv | samples=16384 | start=2025/09/19 00:00:39.496957000 | end=2025/09/19 00:00:39.664718920
  Block    2: 0002_PM1000_20250918_100545_2025-09-19_00-01-30.mat.csv | samples=16384 | start=2025/09/19 00:01:28.496247000 | end=2025/09/19 00:01:28.664008920
  Block    3: 0003_PM1000_20250918_100545_2025-09-19_00-02-19.mat.csv | samples=16384 | start=2025/09/19 00:02:17.316582000 | end=2025/09/19 00:02:17.484343920
  Block    4: 0004_PM1000_20250918_100545_2025-09-19_00-03-08.mat.csv | samples=16384 | start=2025/09/19 00:03:05.979588000 | end=2025/09/19 00:03:06.147349919
  Block    5: 0005_PM1000_20250918_100545_2025-09-19_00-03-57.mat.csv | samples=16384 | start=2025/09/19 00:03:54.717621000 | end=2025/09/19 00:03:54.885382920
  Block    6: 0006_PM1000_20250918_100545_2025-09-19_00-04-45.mat.csv | samples=16384 | start=2025/09/19 00:04:43.546088000 | end=2025/09/19 00:04:43.713849920
  Block    7: 0007_PM1000_20250918_100545_2025-09-19_00-05-34.mat.csv | samples=16384 | start=2025/09/19 00:05:32.035728000 | end=2025/09/19 00:05:32.203489920
  Block    8: 0008_PM1000_20250918_100545_2025-09-19_00-06-23.mat.csv | samples=16384 | start=2025/09/19 00:06:20.928090000 | end=2025/09/19 00:06:21.095851919
  Block    9: 0009_PM1000_20250918_100545_2025-09-19_00-07-11.mat.csv | samples=16384 | start=2025/09/19 00:07:09.659859000 | end=2025/09/19 00:07:09.827620920
  Block   10: 0010_PM1000_20250918_100545_2025-09-19_00-08-00.mat.csv | samples=16384 | start=2025/09/19 00:07:58.189867000 | end=2025/09/19 00:07:58.357628920
  Block   11: 0011_PM1000_20250918_100545_2025-09-19_00-08-49.mat.csv | samples=16384 | start=2025/09/19 00:08:47.087973999 | end=2025/09/19 00:08:47.255735920
  Block   12: 0012_PM1000_20250918_100545_2025-09-19_00-09-38.mat.csv | samples=16384 | start=2025/09/19 00:09:35.787880000 | end=2025/09/19 00:09:35.955641920
  Block   13: 0013_PM1000_20250918_100545_2025-09-19_00-10-27.mat.csv | samples=16384 | start=2025/09/19 00:10:24.955026000 | end=2025/09/19 00:10:25.122787920
  Block   14: 0014_PM1000_20250918_100545_2025-09-19_00-11-16.mat.csv | samples=16384 | start=2025/09/19 00:11:13.788748000 | end=2025/09/19 00:11:13.956509920
  Block   15: 0015_PM1000_20250918_100545_2025-09-19_00-12-05.mat.csv | samples=16384 | start=2025/09/19 00:12:02.685579000 | end=2025/09/19 00:12:02.853340920
  Block   16: 0016_PM1000_20250918_100545_2025-09-19_00-12-53.mat.csv | samples=16384 | start=2025/09/19 00:12:51.550087999 | end=2025/09/19 00:12:51.717849920
  Block   17: 0017_PM1000_20250918_100545_2025-09-19_00-13-42.mat.csv | samples=16384 | start=2025/09/19 00:13:40.388118000 | end=2025/09/19 00:13:40.555879920
  Block   18: 0018_PM1000_20250918_100545_2025-09-19_00-14-31.mat.csv | samples=16384 | start=2025/09/19 00:14:29.110139000 | end=2025/09/19 00:14:29.277900920
  Block   19: 0019_PM1000_20250918_100545_2025-09-19_00-15-19.mat.csv | samples=16384 | start=2025/09/19 00:15:17.620156000 | end=2025/09/19 00:15:17.787917920
  Block   20: 0020_PM1000_20250918_100545_2025-09-19_00-16-08.mat.csv | samples=16384 | start=2025/09/19 00:16:06.499407000 | end=2025/09/19 00:16:06.667168920
  Block   21: 0021_PM1000_20250918_100545_2025-09-19_00-16-57.mat.csv | samples=16384 | start=2025/09/19 00:16:55.491666000 | end=2025/09/19 00:16:55.659427920
  Block   22: 0022_PM1000_20250918_100545_2025-09-19_00-17-46.mat.csv | samples=16384 | start=2025/09/19 00:17:44.446097000 | end=2025/09/19 00:17:44.613858920
  Block   23: 0023_PM1000_20250918_100545_2025-09-19_00-18-35.mat.csv | samples=16384 | start=2025/09/19 00:18:33.107935000 | end=2025/09/19 00:18:33.275696919
