Description for 1012.mat
=====================================
Link: Bristol ↔ BDFI, bidirectional, daily acquisition.
Sampling rate: 97656.250 Hz (Ts=1.024000e-05 s)
Total samples: 27508736
Blocks: 1679

Each CSV contains: Time (datetime), S1, S2, S3 (Stokes parameters).

Blocks overview:
  Block    1: 0001_PM1000_20251011_111803_2025-10-12_17-20-08.mat.csv | samples=16384 | start=2025/10/01 03:33:26.836248000 | end=2025/10/01 03:33:27.004009920
  Block    2: 0002_PM1000_20251011_111803_2025-10-12_00-01-06.mat.csv | samples=16384 | start=2025/10/12 00:00:02.232267000 | end=2025/10/12 00:00:02.400028919
  Block    3: 0003_PM1000_20251011_111803_2025-10-12_00-01-54.mat.csv | samples=16384 | start=2025/10/12 00:01:51.837185000 | end=2025/10/12 00:01:52.004946919
  Block    4: 0004_PM1000_20251011_111803_2025-10-12_00-02-43.mat.csv | samples=16384 | start=2025/10/12 00:02:40.876366000 | end=2025/10/12 00:02:41.044127919
  Block    5: 0005_PM1000_20251011_111803_2025-10-12_00-03-32.mat.csv | samples=16384 | start=2025/10/12 00:03:29.900763000 | end=2025/10/12 00:03:30.068524920
  Block    6: 0006_PM1000_20251011_111803_2025-10-12_00-04-21.mat.csv | samples=16384 | start=2025/10/12 00:04:18.951817000 | end=2025/10/12 00:04:19.119578920
  Block    7: 0007_PM1000_20251011_111803_2025-10-12_00-05-11.mat.csv | samples=16384 | start=2025/10/12 00:05:08.296093000 | end=2025/10/12 00:05:08.463854920
  Block    8: 0008_PM1000_20251011_111803_2025-10-12_00-06-00.mat.csv | samples=16384 | start=2025/10/12 00:05:57.548572000 | end=2025/10/12 00:05:57.716333920
  Block    9: 0009_PM1000_20251011_111803_2025-10-12_00-06-49.mat.csv | samples=16384 | start=2025/10/12 00:06:46.854601000 | end=2025/10/12 00:06:47.022362920
  Block   10: 0010_PM1000_20251011_111803_2025-10-12_00-07-38.mat.csv | samples=16384 | start=2025/10/12 00:07:35.872920000 | end=2025/10/12 00:07:36.040681920
  Block   11: 0011_PM1000_20251011_111803_2025-10-12_00-08-27.mat.csv | samples=16384 | start=2025/10/12 00:08:24.787662000 | end=2025/10/12 00:08:24.955423920
  Block   12: 0012_PM1000_20251011_111803_2025-10-12_00-09-16.mat.csv | samples=16384 | start=2025/10/12 00:09:13.910866000 | end=2025/10/12 00:09:14.078627919
  Block   13: 0013_PM1000_20251011_111803_2025-10-12_00-10-06.mat.csv | samples=16384 | start=2025/10/12 00:10:03.294813000 | end=2025/10/12 00:10:03.462574920
  Block   14: 0014_PM1000_20251011_111803_2025-10-12_00-10-55.mat.csv | samples=16384 | start=2025/10/12 00:10:52.346906000 | end=2025/10/12 00:10:52.514667919
  Block   15: 0015_PM1000_20251011_111803_2025-10-12_00-11-44.mat.csv | samples=16384 | start=2025/10/12 00:11:41.232258000 | end=2025/10/12 00:11:41.400019920
  Block   16: 0016_PM1000_20251011_111803_2025-10-12_00-12-33.mat.csv | samples=16384 | start=2025/10/12 00:12:30.391090000 | end=2025/10/12 00:12:30.558851920
  Block   17: 0017_PM1000_20251011_111803_2025-10-12_00-13-22.mat.csv | samples=16384 | start=2025/10/12 00:13:19.626092000 | end=2025/10/12 00:13:19.793853920
  Block   18: 0018_PM1000_20251011_111803_2025-10-12_00-14-11.mat.csv | samples=16384 | start=2025/10/12 00:14:08.743876000 | end=2025/10/12 00:14:08.911637920
  Block   19: 0019_PM1000_20251011_111803_2025-10-12_00-15-00.mat.csv | samples=16384 | start=2025/10/12 00:14:57.678222000 | end=2025/10/12 00:14:57.845983920
  Block   20: 0020_PM1000_20251011_111803_2025-10-12_00-15-49.mat.csv | samples=16384 | start=2025/10/12 00:15:46.666056000 | end=2025/10/12 00:15:46.833817920
  Block   21: 0021_PM1000_20251011_111803_2025-10-12_00-16-38.mat.csv | samples=16384 | start=2025/10/12 00:16:35.541866000 | end=2025/10/12 00:16:35.709627920
  Block   22: 0022_PM1000_20251011_111803_2025-10-12_00-17-27.mat.csv | samples=16384 | start=2025/10/12 00:17:24.696555000 | end=2025/10/12 00:17:24.864316920
  Block   23: 0023_PM1000_20251011_111803_2025-10-12_00-18-16.mat.csv | samples=16384 | start=2025/10/12 00:18:13.863979000 | end=2025/10/12 00:18:14.031740920
