"Time","recv wwan0"
2024-10-19 08:15:30,0 b/s
2024-10-19 08:16:00,0 b/s
2024-10-19 08:16:30,0 b/s
2024-10-19 08:17:00,0 b/s
2024-10-19 08:17:30,0 b/s
2024-10-19 08:18:00,76.7 kb/s
2024-10-19 08:18:30,66.0 kb/s
2024-10-19 08:19:00,76.3 kb/s
2024-10-19 08:19:30,76.7 kb/s
2024-10-19 08:20:00,0 b/s
2024-10-19 08:20:30,0 b/s
2024-10-19 08:21:00,0 b/s
2024-10-19 08:21:30,0 b/s
2024-10-19 08:22:00,0 b/s
2024-10-19 08:22:30,0 b/s
2024-10-19 08:23:00,0 b/s
2024-10-19 08:23:30,0 b/s
2024-10-19 08:24:00,0 b/s
2024-10-19 08:24:30,0 b/s
2024-10-19 08:25:00,234 kb/s
2024-10-19 08:25:30,178 kb/s
2024-10-19 08:26:00,0 b/s
2024-10-19 08:26:30,329 kb/s
2024-10-19 08:27:00,161 kb/s
2024-10-19 08:27:30,120 kb/s
2024-10-19 08:28:00,0 b/s
2024-10-19 08:28:30,0 b/s
2024-10-19 08:29:00,0 b/s
2024-10-19 08:29:30,0 b/s
2024-10-19 08:30:00,211 kb/s
2024-10-19 08:30:30,133 kb/s
2024-10-19 08:31:00,125 kb/s
2024-10-19 08:31:30,56.8 kb/s
2024-10-19 08:32:00,0 b/s
2024-10-19 08:32:30,0 b/s
2024-10-19 08:33:00,0 b/s
2024-10-19 08:33:30,162 kb/s
2024-10-19 08:34:00,159 kb/s
2024-10-19 08:34:30,127 kb/s
2024-10-19 08:35:00,225 kb/s
2024-10-19 08:35:30,255 kb/s
2024-10-19 08:36:00,183 kb/s
2024-10-19 08:36:30,0 b/s
2024-10-19 08:37:00,31.8 kb/s
2024-10-19 08:37:30,43.5 kb/s
2024-10-19 08:38:00,154 kb/s
2024-10-19 08:38:30,173 kb/s
2024-10-19 08:39:00,190 kb/s
2024-10-19 08:39:30,219 kb/s
2024-10-19 08:40:00,0 b/s
2024-10-19 08:40:30,161 kb/s
2024-10-19 08:41:00,0 b/s
2024-10-19 08:41:30,0 b/s
2024-10-19 08:42:00,0 b/s
2024-10-19 08:42:30,0 b/s
2024-10-19 08:43:00,0 b/s
2024-10-19 08:43:30,0 b/s
2024-10-19 08:44:00,0 b/s
2024-10-19 08:44:30,0 b/s
2024-10-19 08:45:00,0 b/s
2024-10-19 08:45:30,1.12 kb/s
2024-10-19 08:46:00,0 b/s
2024-10-19 08:46:30,0 b/s
2024-10-19 08:47:00,0 b/s
2024-10-19 08:47:30,0 b/s
2024-10-19 08:48:00,0 b/s
2024-10-19 08:48:30,0 b/s
2024-10-19 08:49:00,0 b/s
2024-10-19 08:49:30,128 kb/s
2024-10-19 08:50:00,141 kb/s
2024-10-19 08:50:30,122 kb/s
2024-10-19 08:51:00,0 b/s
2024-10-19 08:51:30,51.3 kb/s
2024-10-19 08:52:00,39.9 kb/s
2024-10-19 08:52:30,0 b/s
2024-10-19 08:53:00,0 b/s
2024-10-19 08:53:30,0 b/s
2024-10-19 08:54:00,0 b/s
2024-10-19 08:54:30,76.9 kb/s
2024-10-19 08:55:00,69.8 kb/s
2024-10-19 08:55:30,0 b/s
2024-10-19 08:56:00,40.4 kb/s
2024-10-19 08:56:30,0 b/s
2024-10-19 08:57:00,0 b/s
2024-10-19 08:57:30,0 b/s
2024-10-19 08:58:00,0 b/s
2024-10-19 08:58:30,0 b/s
2024-10-19 08:59:00,0 b/s
2024-10-19 08:59:30,0 b/s
2024-10-19 09:00:00,333 kb/s
2024-10-19 09:00:30,142 kb/s
2024-10-19 09:01:00,134 kb/s
2024-10-19 09:01:30,0 b/s
2024-10-19 09:02:00,448 kb/s
2024-10-19 09:02:30,1.12 kb/s
2024-10-19 09:03:00,338 kb/s
2024-10-19 09:03:30,0 b/s
2024-10-19 09:04:00,0 b/s
2024-10-19 09:04:30,0 b/s
2024-10-19 09:05:00,243 kb/s
2024-10-19 09:05:30,229 kb/s
2024-10-19 09:06:00,177 kb/s
2024-10-19 09:06:30,83.4 kb/s
2024-10-19 09:07:00,93.1 kb/s
2024-10-19 09:07:30,0 b/s
2024-10-19 09:08:00,336 kb/s
2024-10-19 09:08:30,559 kb/s
2024-10-19 09:09:00,449 kb/s
2024-10-19 09:09:30,0 b/s
2024-10-19 09:10:00,0 b/s
2024-10-19 09:10:30,0 b/s
2024-10-19 09:11:00,0 b/s
2024-10-19 09:11:30,0 b/s
2024-10-19 09:12:00,0 b/s
2024-10-19 09:12:30,0 b/s
2024-10-19 09:13:00,0 b/s
2024-10-19 09:13:30,7.86 kb/s
2024-10-19 09:14:00,0 b/s
2024-10-19 09:14:30,0 b/s
2024-10-19 09:15:00,0 b/s
2024-10-19 09:15:30,0 b/s
2024-10-19 09:16:00,225 kb/s
2024-10-19 09:16:30,226 kb/s
2024-10-19 09:17:00,500 kb/s
2024-10-19 09:17:30,271 kb/s
2024-10-19 09:18:00,0 b/s
2024-10-19 09:18:30,364 kb/s
2024-10-19 09:19:00,0 b/s
2024-10-19 09:19:30,0 b/s
2024-10-19 09:20:00,0 b/s
2024-10-19 09:20:30,195 kb/s
2024-10-19 09:21:00,173 kb/s
2024-10-19 09:21:30,211 kb/s
2024-10-19 09:22:00,0 b/s
2024-10-19 09:22:30,0 b/s
2024-10-19 09:23:00,0 b/s
2024-10-19 09:23:30,534 kb/s
2024-10-19 09:24:00,172 kb/s
2024-10-19 09:24:30,164 kb/s
2024-10-19 09:25:00,0 b/s
2024-10-19 09:25:30,0 b/s
2024-10-19 09:26:00,0 b/s
2024-10-19 09:26:30,0 b/s
2024-10-19 09:27:00,0 b/s
2024-10-19 09:27:30,0 b/s
2024-10-19 09:28:00,0 b/s
2024-10-19 09:28:30,0 b/s
2024-10-19 09:29:00,0 b/s
2024-10-19 09:29:30,3.59 kb/s
2024-10-19 09:30:00,41.1 kb/s
2024-10-19 09:30:30,153 kb/s
2024-10-19 09:31:00,137 kb/s
2024-10-19 09:31:30,157 kb/s
2024-10-19 09:32:00,0 b/s
2024-10-19 09:32:30,0 b/s
2024-10-19 09:33:00,0 b/s
2024-10-19 09:33:30,0 b/s
2024-10-19 09:34:00,0 b/s
2024-10-19 09:34:30,0 b/s
2024-10-19 09:35:00,0 b/s
2024-10-19 09:35:30,0 b/s
2024-10-19 09:36:00,0 b/s
2024-10-19 09:36:30,13.3 kb/s
2024-10-19 09:37:00,14.8 kb/s
2024-10-19 09:37:30,14.8 kb/s
2024-10-19 09:38:00,0 b/s
2024-10-19 09:38:30,0 b/s
2024-10-19 09:39:00,0 b/s
2024-10-19 09:39:30,0 b/s
2024-10-19 09:40:00,258 kb/s
2024-10-19 09:40:30,167 kb/s
2024-10-19 09:41:00,110 kb/s
2024-10-19 09:41:30,0 b/s
2024-10-19 09:42:00,0 b/s
2024-10-19 09:42:30,0 b/s
2024-10-19 09:43:00,0 b/s
2024-10-19 09:43:30,311 kb/s
2024-10-19 09:44:00,342 kb/s
2024-10-19 09:44:30,250 kb/s
2024-10-19 09:45:00,0 b/s
2024-10-19 09:45:30,183 kb/s
2024-10-19 09:46:00,144 kb/s
2024-10-19 09:46:30,283 kb/s
2024-10-19 09:47:00,0 b/s
2024-10-19 09:47:30,537 kb/s
2024-10-19 09:48:00,1.12 kb/s
2024-10-19 09:48:30,8.58 kb/s
2024-10-19 09:49:00,0 b/s
2024-10-19 09:49:30,0 b/s
2024-10-19 09:50:00,0 b/s
2024-10-19 09:50:30,0 b/s
2024-10-19 09:51:00,3.45 kb/s
2024-10-19 09:51:30,0 b/s
2024-10-19 09:52:00,0 b/s
2024-10-19 09:52:30,0 b/s
2024-10-19 09:53:00,0 b/s
2024-10-19 09:53:30,0 b/s
2024-10-19 09:54:00,0 b/s
2024-10-19 09:54:30,0 b/s
2024-10-19 09:55:00,33.2 kb/s
2024-10-19 09:55:30,37.3 kb/s
2024-10-19 09:56:00,38.9 kb/s
2024-10-19 09:56:30,75.3 kb/s
2024-10-19 09:57:00,0 b/s
2024-10-19 09:57:30,0 b/s
2024-10-19 09:58:00,0 b/s
2024-10-19 09:58:30,0 b/s
2024-10-19 09:59:00,0 b/s
2024-10-19 09:59:30,0 b/s
2024-10-19 10:00:00,0 b/s
2024-10-19 10:00:30,0 b/s
2024-10-19 10:01:00,0 b/s
2024-10-19 10:01:30,0 b/s
2024-10-19 10:02:00,0 b/s
2024-10-19 10:02:30,89.2 kb/s
2024-10-19 10:03:00,356 kb/s
2024-10-19 10:03:30,259 kb/s
2024-10-19 10:04:00,549 kb/s
2024-10-19 10:04:30,0 b/s
2024-10-19 10:05:00,0 b/s
2024-10-19 10:05:30,0 b/s
2024-10-19 10:06:00,475 kb/s
2024-10-19 10:06:30,269 kb/s
2024-10-19 10:07:00,352 kb/s
2024-10-19 10:07:30,0 b/s
2024-10-19 10:08:00,539 kb/s
2024-10-19 10:08:30,320 kb/s
2024-10-19 10:09:00,0 b/s
2024-10-19 10:09:30,0 b/s
2024-10-19 10:10:00,437 kb/s
2024-10-19 10:10:30,229 kb/s
2024-10-19 10:11:00,1.66 kb/s
2024-10-19 10:11:30,234 kb/s
2024-10-19 10:12:00,0 b/s
2024-10-19 10:12:30,0 b/s
2024-10-19 10:13:00,0 b/s
2024-10-19 10:13:30,0 b/s
2024-10-19 10:14:00,134 kb/s
2024-10-19 10:14:30,131 kb/s
2024-10-19 10:15:00,0 b/s
2024-10-19 10:15:30,291 kb/s
2024-10-19 10:16:00,256 kb/s
2024-10-19 10:16:30,152 kb/s
2024-10-19 10:17:00,153 kb/s
2024-10-19 10:17:30,339 kb/s
2024-10-19 10:18:00,0 b/s
2024-10-19 10:18:30,8.60 kb/s
2024-10-19 10:19:00,0 b/s
2024-10-19 10:19:30,212 kb/s
2024-10-19 10:20:00,307 kb/s
2024-10-19 10:20:30,310 kb/s
2024-10-19 10:21:00,271 kb/s
2024-10-19 10:21:30,106 kb/s
2024-10-19 10:22:00,91.2 kb/s
2024-10-19 10:22:30,123 kb/s
2024-10-19 10:23:00,0 b/s
2024-10-19 10:23:30,224 kb/s
2024-10-19 10:24:00,180 kb/s
2024-10-19 10:24:30,202 kb/s
2024-10-19 10:25:00,23.7 kb/s
2024-10-19 10:25:30,46.6 kb/s
2024-10-19 10:26:00,0 b/s
2024-10-19 10:26:30,0 b/s
2024-10-19 10:27:00,0 b/s
2024-10-19 10:27:30,0 b/s
2024-10-19 10:28:00,0 b/s
2024-10-19 10:28:30,244 kb/s
2024-10-19 10:29:00,0 b/s
2024-10-19 10:29:30,0 b/s
2024-10-19 10:30:00,0 b/s
2024-10-19 10:30:30,0 b/s
2024-10-19 10:31:00,198 kb/s
2024-10-19 10:31:30,142 kb/s
2024-10-19 10:32:00,0 b/s
2024-10-19 10:32:30,94.7 kb/s
2024-10-19 10:33:00,174 kb/s
2024-10-19 10:33:30,161 kb/s
2024-10-19 10:34:00,192 kb/s
2024-10-19 10:34:30,177 kb/s
2024-10-19 10:35:00,466 kb/s
2024-10-19 10:35:30,322 kb/s
2024-10-19 10:36:00,319 kb/s
2024-10-19 10:36:30,299 kb/s
2024-10-19 10:37:00,0 b/s
2024-10-19 10:37:30,0 b/s
2024-10-19 10:38:00,0 b/s
2024-10-19 10:38:30,0 b/s
2024-10-19 10:39:00,0 b/s
2024-10-19 10:39:30,0 b/s
2024-10-19 10:40:00,0 b/s
2024-10-19 10:40:30,0 b/s
2024-10-19 10:41:00,0 b/s
2024-10-19 10:41:30,0 b/s
2024-10-19 10:42:00,59.4 kb/s
2024-10-19 10:42:30,47.6 kb/s
2024-10-19 10:43:00,0 b/s
2024-10-19 10:43:30,196 kb/s
2024-10-19 10:44:00,228 kb/s
2024-10-19 10:44:30,423 kb/s
2024-10-19 10:45:00,8.90 kb/s
2024-10-19 10:45:30,239 kb/s
2024-10-19 10:46:00,293 kb/s
2024-10-19 10:46:30,314 kb/s
2024-10-19 10:47:00,452 kb/s
2024-10-19 10:47:30,352 kb/s
2024-10-19 10:48:00,206 kb/s
2024-10-19 10:48:30,177 kb/s
2024-10-19 10:49:00,0 b/s
2024-10-19 10:49:30,0 b/s
2024-10-19 10:50:00,0 b/s
2024-10-19 10:50:30,215 kb/s
2024-10-19 10:51:00,223 kb/s
2024-10-19 10:51:30,0 b/s
2024-10-19 10:52:00,0 b/s
2024-10-19 10:52:30,0 b/s
2024-10-19 10:53:00,0 b/s
2024-10-19 10:53:30,122 kb/s
2024-10-19 10:54:00,0 b/s
2024-10-19 10:54:30,285 kb/s
2024-10-19 10:55:00,0 b/s
2024-10-19 10:55:30,0 b/s
2024-10-19 10:56:00,0 b/s
2024-10-19 10:56:30,2.82 kb/s
2024-10-19 10:57:00,0 b/s
2024-10-19 10:57:30,0 b/s
2024-10-19 10:58:00,472 kb/s
2024-10-19 10:58:30,383 kb/s
2024-10-19 10:59:00,443 kb/s
2024-10-19 10:59:30,466 kb/s
2024-10-19 11:00:00,320 b/s
2024-10-19 11:00:30,0 b/s
2024-10-19 11:01:00,0 b/s
2024-10-19 11:01:30,0 b/s
2024-10-19 11:02:00,0 b/s
2024-10-19 11:02:30,130 kb/s
2024-10-19 11:03:00,0 b/s
2024-10-19 11:03:30,0 b/s
2024-10-19 11:04:00,0 b/s
2024-10-19 11:04:30,0 b/s
2024-10-19 11:05:00,49.3 kb/s
2024-10-19 11:05:30,191 kb/s
2024-10-19 11:06:00,77.3 kb/s
2024-10-19 11:06:30,5.03 kb/s
2024-10-19 11:07:00,608 b/s
2024-10-19 11:07:30,0 b/s
2024-10-19 11:08:00,238 kb/s
2024-10-19 11:08:30,0 b/s
2024-10-19 11:09:00,228 kb/s
2024-10-19 11:09:30,462 kb/s
2024-10-19 11:10:00,444 kb/s
2024-10-19 11:10:30,0 b/s
2024-10-19 11:11:00,0 b/s
2024-10-19 11:11:30,0 b/s
2024-10-19 11:12:00,0 b/s
2024-10-19 11:12:30,210 kb/s
2024-10-19 11:13:00,0 b/s
2024-10-19 11:13:30,321 kb/s
2024-10-19 11:14:00,333 kb/s
2024-10-19 11:14:30,0 b/s
2024-10-19 11:15:00,0 b/s
2024-10-19 11:15:30,0 b/s
2024-10-19 11:16:00,232 kb/s
2024-10-19 11:16:30,208 kb/s
2024-10-19 11:17:00,200 kb/s
2024-10-19 11:17:30,0 b/s
2024-10-19 11:18:00,497 kb/s
2024-10-19 11:18:30,0 b/s
2024-10-19 11:19:00,267 kb/s
2024-10-19 11:19:30,206 kb/s
2024-10-19 11:20:00,0 b/s
2024-10-19 11:20:30,0 b/s
2024-10-19 11:21:00,0 b/s
2024-10-19 11:21:30,0 b/s
2024-10-19 11:22:00,212 kb/s
2024-10-19 11:22:30,159 kb/s
2024-10-19 11:23:00,312 kb/s
2024-10-19 11:23:30,199 kb/s
2024-10-19 11:24:00,89.5 kb/s
2024-10-19 11:24:30,13.1 kb/s
2024-10-19 11:25:00,0 b/s
2024-10-19 11:25:30,0 b/s
2024-10-19 11:26:00,0 b/s
2024-10-19 11:26:30,256 kb/s
2024-10-19 11:27:00,0 b/s
2024-10-19 11:27:30,321 kb/s
2024-10-19 11:28:00,0 b/s
2024-10-19 11:28:30,153 kb/s
2024-10-19 11:29:00,186 kb/s
2024-10-19 11:29:30,0 b/s
2024-10-19 11:30:00,245 kb/s
2024-10-19 11:30:30,520 kb/s
2024-10-19 11:31:00,496 kb/s
2024-10-19 11:31:30,269 kb/s
2024-10-19 11:32:00,323 kb/s
2024-10-19 11:32:30,0 b/s
2024-10-19 11:33:00,422 kb/s
2024-10-19 11:33:30,437 kb/s
2024-10-19 11:34:00,464 kb/s
2024-10-19 11:34:30,0 b/s
2024-10-19 11:35:00,181 kb/s
2024-10-19 11:35:30,276 kb/s
2024-10-19 11:36:00,215 kb/s
2024-10-19 11:36:30,148 kb/s
2024-10-19 11:37:00,0 b/s
2024-10-19 11:37:30,0 b/s
2024-10-19 11:38:00,0 b/s
2024-10-19 11:38:30,0 b/s
2024-10-19 11:39:00,249 kb/s
2024-10-19 11:39:30,404 kb/s
2024-10-19 11:40:00,0 b/s
2024-10-19 11:40:30,0 b/s
2024-10-19 11:41:00,0 b/s
2024-10-19 11:41:30,0 b/s
2024-10-19 11:42:00,0 b/s
2024-10-19 11:42:30,308 kb/s
2024-10-19 11:43:00,0 b/s
2024-10-19 11:43:30,0 b/s
2024-10-19 11:44:00,0 b/s
2024-10-19 11:44:30,0 b/s
2024-10-19 11:45:00,0 b/s
2024-10-19 11:45:30,0 b/s
2024-10-19 11:46:00,219 kb/s
2024-10-19 11:46:30,165 kb/s
2024-10-19 11:47:00,318 kb/s
2024-10-19 11:48:00,0 b/s
2024-10-19 11:48:30,0 b/s
2024-10-19 11:49:00,0 b/s
2024-10-19 11:49:30,0 b/s
2024-10-19 11:50:00,0 b/s
2024-10-19 11:50:30,0 b/s
2024-10-19 11:51:00,3.45 kb/s
2024-10-19 11:51:30,392 kb/s
2024-10-19 11:52:00,323 kb/s
2024-10-19 11:52:30,0 b/s
2024-10-19 11:53:00,0 b/s
2024-10-19 11:53:30,0 b/s
2024-10-19 11:54:00,0 b/s
2024-10-19 11:54:30,0 b/s
2024-10-19 11:55:00,0 b/s
2024-10-19 11:55:30,0 b/s
2024-10-19 11:56:00,0 b/s
2024-10-19 11:56:30,222 kb/s
2024-10-19 11:57:00,229 kb/s
2024-10-19 11:57:30,166 kb/s
2024-10-19 11:58:00,0 b/s
2024-10-19 11:58:30,0 b/s
2024-10-19 11:59:00,494 kb/s
2024-10-19 11:59:30,476 kb/s
2024-10-19 12:00:00,362 kb/s
2024-10-19 12:00:30,0 b/s
2024-10-19 12:01:00,0 b/s
2024-10-19 12:01:30,0 b/s
2024-10-19 12:02:00,0 b/s
2024-10-19 12:02:30,0 b/s
2024-10-19 12:03:00,193 kb/s
2024-10-19 12:03:30,182 kb/s
2024-10-19 12:04:00,140 kb/s
2024-10-19 12:04:30,0 b/s
2024-10-19 12:05:00,259 kb/s
2024-10-19 12:05:30,288 kb/s
2024-10-19 12:06:00,0 b/s
2024-10-19 12:06:30,169 kb/s
2024-10-19 12:07:00,159 kb/s
2024-10-19 12:07:30,0 b/s
2024-10-19 12:08:00,0 b/s
2024-10-19 12:08:30,0 b/s
2024-10-19 12:09:00,0 b/s
2024-10-19 12:09:30,2.94 kb/s
2024-10-19 12:10:00,0 b/s
2024-10-19 12:10:30,0 b/s
2024-10-19 12:11:00,164 kb/s
2024-10-19 12:11:30,0 b/s
2024-10-19 12:12:00,0 b/s
2024-10-19 12:12:30,0 b/s
2024-10-19 12:13:00,0 b/s
2024-10-19 12:13:30,0 b/s
2024-10-19 12:14:00,0 b/s
2024-10-19 12:14:30,221 kb/s
2024-10-19 12:15:00,165 kb/s
2024-10-19 12:15:30,159 kb/s
2024-10-19 12:16:00,0 b/s
2024-10-19 12:16:30,0 b/s
2024-10-19 12:17:00,0 b/s
2024-10-19 12:17:30,0 b/s
2024-10-19 12:18:00,0 b/s
2024-10-19 12:18:30,322 kb/s
2024-10-19 12:19:00,176 kb/s
2024-10-19 12:19:30,182 kb/s
2024-10-19 12:20:00,219 kb/s
2024-10-19 12:20:30,189 kb/s
2024-10-19 12:21:00,130 kb/s
2024-10-19 12:21:30,92.7 kb/s
2024-10-19 12:22:00,0 b/s
2024-10-19 12:22:30,0 b/s
2024-10-19 12:23:00,0 b/s
2024-10-19 12:23:30,0 b/s
2024-10-19 12:24:00,497 kb/s
2024-10-19 12:24:30,337 kb/s
2024-10-19 12:25:00,0 b/s
2024-10-19 12:25:30,0 b/s
2024-10-19 12:26:00,218 kb/s
2024-10-19 12:26:30,219 kb/s
2024-10-19 12:27:00,211 kb/s
2024-10-19 12:27:30,188 kb/s
2024-10-19 12:28:00,182 kb/s
2024-10-19 12:28:30,168 kb/s
2024-10-19 12:29:00,0 b/s
2024-10-19 12:29:30,0 b/s
2024-10-19 12:30:00,238 kb/s
2024-10-19 12:30:30,204 kb/s
2024-10-19 12:31:00,207 kb/s
2024-10-19 12:31:30,201 kb/s
2024-10-19 12:32:00,187 kb/s
2024-10-19 12:32:30,0 b/s
2024-10-19 12:33:00,0 b/s
2024-10-19 12:33:30,0 b/s
2024-10-19 12:34:00,122 kb/s
2024-10-19 12:34:30,132 kb/s
2024-10-19 12:35:00,130 kb/s
2024-10-19 12:35:30,159 kb/s
2024-10-19 12:36:00,221 kb/s
2024-10-19 12:36:30,0 b/s
2024-10-19 12:37:00,0 b/s
2024-10-19 12:37:30,0 b/s
2024-10-19 12:38:00,0 b/s
2024-10-19 12:38:30,126 kb/s
2024-10-19 12:39:00,107 kb/s
2024-10-19 12:39:30,125 kb/s
2024-10-19 12:40:00,133 kb/s
2024-10-19 12:40:30,0 b/s
2024-10-19 12:41:00,0 b/s
2024-10-19 12:41:30,0 b/s
2024-10-19 12:42:00,0 b/s
2024-10-19 12:42:30,0 b/s
2024-10-19 12:43:00,0 b/s
2024-10-19 12:43:30,0 b/s
2024-10-19 12:44:00,0 b/s
2024-10-19 12:44:30,0 b/s
2024-10-19 12:45:00,0 b/s
2024-10-19 12:45:30,0 b/s
2024-10-19 12:46:00,0 b/s
2024-10-19 12:46:30,0 b/s
2024-10-19 12:47:00,235 kb/s
2024-10-19 12:47:30,463 kb/s
2024-10-19 12:48:00,437 kb/s
2024-10-19 12:48:30,0 b/s
2024-10-19 12:49:00,0 b/s
2024-10-19 12:49:30,0 b/s
2024-10-19 12:50:00,0 b/s
2024-10-19 12:50:30,0 b/s
2024-10-19 12:51:00,0 b/s
2024-10-19 12:51:30,0 b/s
2024-10-19 12:52:00,320 b/s
2024-10-19 12:52:30,0 b/s
2024-10-19 12:53:00,0 b/s
2024-10-19 12:53:30,0 b/s
2024-10-19 12:54:00,350 kb/s
2024-10-19 12:54:30,205 kb/s
2024-10-19 12:55:00,0 b/s
2024-10-19 12:55:30,441 kb/s
2024-10-19 12:56:00,290 kb/s
2024-10-19 12:56:30,206 kb/s
2024-10-19 12:57:00,0 b/s
2024-10-19 12:57:30,257 kb/s
2024-10-19 12:58:00,399 kb/s
2024-10-19 12:58:30,0 b/s
2024-10-19 12:59:00,0 b/s
2024-10-19 12:59:30,314 kb/s
2024-10-19 13:00:00,174 kb/s
2024-10-19 13:00:30,0 b/s
2024-10-19 13:01:00,214 kb/s
2024-10-19 13:01:30,120 kb/s
2024-10-19 13:02:00,0 b/s
2024-10-19 13:02:30,0 b/s
2024-10-19 13:03:00,106 kb/s
2024-10-19 13:03:30,88.0 kb/s
2024-10-19 13:04:00,48.6 kb/s
2024-10-19 13:04:30,0 b/s
2024-10-19 13:05:00,125 kb/s
2024-10-19 13:05:30,136 kb/s
2024-10-19 13:06:00,137 kb/s
2024-10-19 13:06:30,0 b/s
2024-10-19 13:07:00,363 kb/s
2024-10-19 13:07:30,182 kb/s
2024-10-19 13:08:00,186 kb/s
2024-10-19 13:08:30,154 kb/s
2024-10-19 13:09:00,121 kb/s
2024-10-19 13:09:30,140 kb/s
2024-10-19 13:10:00,272 kb/s
2024-10-19 13:10:30,0 b/s
2024-10-19 13:11:00,0 b/s
2024-10-19 13:11:30,0 b/s
2024-10-19 13:12:00,148 kb/s
2024-10-19 13:12:30,141 kb/s
2024-10-19 13:13:00,154 kb/s
2024-10-19 13:13:30,207 kb/s
2024-10-19 13:14:00,0 b/s
2024-10-19 13:14:30,0 b/s
2024-10-19 13:15:00,0 b/s
2024-10-19 13:15:30,186 kb/s
2024-10-19 13:16:00,400 kb/s
2024-10-19 13:16:30,0 b/s
2024-10-19 13:17:00,0 b/s
2024-10-19 13:17:30,0 b/s
2024-10-19 13:18:00,239 kb/s
2024-10-19 13:18:30,217 kb/s
2024-10-19 13:19:00,199 kb/s
2024-10-19 13:19:30,640 b/s
2024-10-19 13:20:00,0 b/s
2024-10-19 13:20:30,0 b/s
2024-10-19 13:21:00,0 b/s
2024-10-19 13:21:30,0 b/s
2024-10-19 13:22:00,243 kb/s
2024-10-19 13:22:30,0 b/s
2024-10-19 13:23:00,0 b/s
2024-10-19 13:23:30,0 b/s
2024-10-19 13:24:00,0 b/s
2024-10-19 13:24:30,0 b/s
2024-10-19 13:25:00,0 b/s
2024-10-19 13:25:30,0 b/s
2024-10-19 13:26:00,0 b/s
2024-10-19 13:26:30,0 b/s
2024-10-19 13:27:00,0 b/s
2024-10-19 13:27:30,0 b/s
2024-10-19 13:28:00,0 b/s
2024-10-19 13:28:30,3.91 kb/s
2024-10-19 13:29:00,0 b/s
2024-10-19 13:29:30,0 b/s
2024-10-19 13:30:00,0 b/s
2024-10-19 13:30:30,0 b/s
2024-10-19 13:31:00,331 kb/s
2024-10-19 13:31:30,249 kb/s
2024-10-19 13:32:00,1.12 kb/s
2024-10-19 13:32:30,0 b/s
2024-10-19 13:33:00,0 b/s
2024-10-19 13:33:30,0 b/s
2024-10-19 13:34:00,34.5 kb/s
2024-10-19 13:34:30,218 kb/s
2024-10-19 13:35:00,0 b/s
2024-10-19 13:35:30,141 kb/s
2024-10-19 13:36:00,151 kb/s
2024-10-19 13:36:30,141 kb/s
2024-10-19 13:37:00,1.12 kb/s
2024-10-19 13:37:30,0 b/s
2024-10-19 13:38:00,64.1 kb/s
2024-10-19 13:38:30,64.5 kb/s
2024-10-19 13:39:00,64.4 kb/s
2024-10-19 13:39:30,0 b/s
2024-10-19 13:40:00,0 b/s
2024-10-19 13:40:30,0 b/s
2024-10-19 13:41:00,0 b/s
2024-10-19 13:41:30,247 kb/s
2024-10-19 13:42:00,107 kb/s
2024-10-19 13:42:30,191 kb/s
2024-10-19 13:43:00,377 kb/s
2024-10-19 13:43:30,421 kb/s
2024-10-19 13:44:00,1.12 kb/s
2024-10-19 13:44:30,0 b/s
2024-10-19 13:45:00,0 b/s
2024-10-19 13:45:30,0 b/s
2024-10-19 13:46:00,0 b/s
2024-10-19 13:46:30,122 kb/s
2024-10-19 13:47:00,377 kb/s
2024-10-19 13:47:30,569 kb/s
2024-10-19 13:48:00,0 b/s
2024-10-19 13:48:30,0 b/s
2024-10-19 13:49:00,0 b/s
2024-10-19 13:49:30,437 kb/s
2024-10-19 13:50:00,373 kb/s
2024-10-19 13:50:30,410 kb/s
2024-10-19 13:51:00,387 kb/s
2024-10-19 13:51:30,0 b/s
2024-10-19 13:52:00,0 b/s
2024-10-19 13:52:30,0 b/s
2024-10-19 13:53:00,0 b/s
2024-10-19 13:53:30,129 kb/s
2024-10-19 13:54:00,140 kb/s
2024-10-19 13:54:30,147 kb/s
2024-10-19 13:55:00,0 b/s
2024-10-19 13:55:30,0 b/s
2024-10-19 13:56:00,411 kb/s
2024-10-19 13:56:30,489 kb/s
2024-10-19 13:57:00,263 kb/s
2024-10-19 13:57:30,0 b/s
2024-10-19 13:58:00,0 b/s
2024-10-19 13:58:30,157 kb/s
2024-10-19 13:59:00,0 b/s
2024-10-19 13:59:30,257 kb/s
2024-10-19 14:00:00,156 kb/s
2024-10-19 14:00:30,0 b/s
2024-10-19 14:01:00,0 b/s
2024-10-19 14:01:30,0 b/s
2024-10-19 14:02:00,154 kb/s
2024-10-19 14:02:30,154 kb/s
2024-10-19 14:03:00,154 kb/s
2024-10-19 14:03:30,162 kb/s
2024-10-19 14:04:00,202 kb/s
2024-10-19 14:04:30,190 kb/s
2024-10-19 14:05:00,0 b/s
2024-10-19 14:05:30,347 kb/s
2024-10-19 14:06:00,178 kb/s
2024-10-19 14:06:30,0 b/s
2024-10-19 14:07:00,0 b/s
2024-10-19 14:07:30,0 b/s
2024-10-19 14:08:00,328 kb/s
2024-10-19 14:08:30,216 kb/s
2024-10-19 14:09:00,0 b/s
2024-10-19 14:09:30,0 b/s
2024-10-19 14:10:00,0 b/s
2024-10-19 14:10:30,0 b/s
2024-10-19 14:11:00,0 b/s
2024-10-19 14:11:30,0 b/s
