"Time","recv wwan0"
2024-10-19 02:16:00,0 b/s
2024-10-19 02:16:30,0 b/s
2024-10-19 02:17:00,320 b/s
2024-10-19 02:17:30,0 b/s
2024-10-19 02:18:00,0 b/s
2024-10-19 02:18:30,2.81 kb/s
2024-10-19 02:19:00,126 kb/s
2024-10-19 02:19:30,156 kb/s
2024-10-19 02:20:00,0 b/s
2024-10-19 02:20:30,0 b/s
2024-10-19 02:21:00,0 b/s
2024-10-19 02:21:30,0 b/s
2024-10-19 02:22:00,0 b/s
2024-10-19 02:22:30,31.9 kb/s
2024-10-19 02:23:00,0 b/s
2024-10-19 02:23:30,87.0 kb/s
2024-10-19 02:24:00,116 kb/s
2024-10-19 02:24:30,107 kb/s
2024-10-19 02:25:00,84.0 kb/s
2024-10-19 02:25:30,154 kb/s
2024-10-19 02:26:00,31.7 kb/s
2024-10-19 02:26:30,59.4 kb/s
2024-10-19 02:27:00,128 kb/s
2024-10-19 02:27:30,25.0 kb/s
2024-10-19 02:28:00,197 kb/s
2024-10-19 02:28:30,158 kb/s
2024-10-19 02:29:00,109 kb/s
2024-10-19 02:29:30,0 b/s
2024-10-19 02:30:00,74.2 kb/s
2024-10-19 02:30:30,81.8 kb/s
2024-10-19 02:31:00,72.7 kb/s
2024-10-19 02:31:30,80.4 kb/s
2024-10-19 02:32:00,0 b/s
2024-10-19 02:32:30,170 kb/s
2024-10-19 02:33:00,90.0 kb/s
2024-10-19 02:33:30,154 kb/s
2024-10-19 02:34:00,162 kb/s
2024-10-19 02:34:30,0 b/s
2024-10-19 02:35:00,0 b/s
2024-10-19 02:35:30,0 b/s
2024-10-19 02:36:00,142 kb/s
2024-10-19 02:36:30,0 b/s
2024-10-19 02:37:00,0 b/s
2024-10-19 02:37:30,0 b/s
2024-10-19 02:38:00,0 b/s
2024-10-19 02:38:30,0 b/s
2024-10-19 02:39:00,0 b/s
2024-10-19 02:39:30,0 b/s
2024-10-19 02:40:00,0 b/s
2024-10-19 02:40:30,189 kb/s
2024-10-19 02:41:00,0 b/s
2024-10-19 02:41:30,167 kb/s
2024-10-19 02:42:00,103 kb/s
2024-10-19 02:42:30,115 kb/s
2024-10-19 02:43:00,0 b/s
2024-10-19 02:43:30,0 b/s
2024-10-19 02:44:00,0 b/s
2024-10-19 02:44:30,0 b/s
2024-10-19 02:45:00,0 b/s
2024-10-19 02:45:30,0 b/s
2024-10-19 02:46:00,0 b/s
2024-10-19 02:46:30,0 b/s
2024-10-19 02:47:00,0 b/s
2024-10-19 02:47:30,0 b/s
2024-10-19 02:48:00,0 b/s
2024-10-19 02:48:30,53.2 kb/s
2024-10-19 02:49:00,49.2 kb/s
2024-10-19 02:49:30,47.1 kb/s
2024-10-19 02:50:00,39.0 kb/s
2024-10-19 02:50:30,0 b/s
2024-10-19 02:51:00,0 b/s
2024-10-19 02:51:30,1.12 kb/s
2024-10-19 02:52:00,0 b/s
2024-10-19 02:52:30,0 b/s
2024-10-19 02:53:00,0 b/s
2024-10-19 02:53:30,0 b/s
2024-10-19 02:54:00,0 b/s
2024-10-19 02:54:30,0 b/s
2024-10-19 02:55:00,134 kb/s
2024-10-19 02:55:30,0 b/s
2024-10-19 02:56:00,182 kb/s
2024-10-19 02:56:30,79.4 kb/s
2024-10-19 02:57:00,53.2 kb/s
2024-10-19 02:57:30,0 b/s
2024-10-19 02:58:00,0 b/s
2024-10-19 02:58:30,0 b/s
2024-10-19 02:59:00,0 b/s
2024-10-19 02:59:30,180 kb/s
2024-10-19 03:00:00,137 kb/s
2024-10-19 03:00:30,257 kb/s
2024-10-19 03:01:00,0 b/s
2024-10-19 03:01:30,177 kb/s
2024-10-19 03:02:00,0 b/s
2024-10-19 03:02:30,0 b/s
2024-10-19 03:03:00,0 b/s
2024-10-19 03:03:30,86.0 kb/s
2024-10-19 03:04:00,95.7 kb/s
2024-10-19 03:04:30,130 kb/s
2024-10-19 03:05:00,104 kb/s
2024-10-19 03:05:30,87.0 kb/s
2024-10-19 03:06:00,117 kb/s
2024-10-19 03:06:30,0 b/s
2024-10-19 03:07:00,0 b/s
2024-10-19 03:07:30,0 b/s
2024-10-19 03:08:00,0 b/s
2024-10-19 03:08:30,0 b/s
2024-10-19 03:09:00,0 b/s
2024-10-19 03:09:30,39.4 kb/s
2024-10-19 03:10:00,0 b/s
2024-10-19 03:10:30,223 kb/s
2024-10-19 03:11:00,0 b/s
2024-10-19 03:11:30,0 b/s
2024-10-19 03:12:00,0 b/s
2024-10-19 03:12:30,0 b/s
2024-10-19 03:13:00,0 b/s
2024-10-19 03:13:30,55.9 b/s
2024-10-19 03:14:00,0 b/s
2024-10-19 03:14:30,0 b/s
2024-10-19 03:15:00,0 b/s
2024-10-19 03:15:30,0 b/s
2024-10-19 03:16:00,0 b/s
2024-10-19 03:16:30,0 b/s
2024-10-19 03:17:00,0 b/s
2024-10-19 03:17:30,140 kb/s
2024-10-19 03:18:00,93.7 kb/s
2024-10-19 03:18:30,239 kb/s
2024-10-19 03:19:00,226 kb/s
2024-10-19 03:19:30,111 kb/s
2024-10-19 03:20:00,179 kb/s
2024-10-19 03:20:30,0 b/s
2024-10-19 03:21:00,0 b/s
2024-10-19 03:21:30,65.0 kb/s
2024-10-19 03:22:00,245 kb/s
2024-10-19 03:22:30,152 kb/s
2024-10-19 03:23:00,0 b/s
2024-10-19 03:23:30,0 b/s
2024-10-19 03:24:00,1.12 kb/s
2024-10-19 03:24:30,0 b/s
2024-10-19 03:25:00,0 b/s
2024-10-19 03:25:30,0 b/s
2024-10-19 03:26:00,0 b/s
2024-10-19 03:26:30,0 b/s
2024-10-19 03:27:00,209 kb/s
2024-10-19 03:27:30,0 b/s
2024-10-19 03:28:00,160 kb/s
2024-10-19 03:28:30,165 kb/s
2024-10-19 03:29:00,0 b/s
2024-10-19 03:29:30,282 kb/s
2024-10-19 03:30:00,289 kb/s
2024-10-19 03:30:30,89.2 kb/s
2024-10-19 03:31:00,71.4 kb/s
2024-10-19 03:31:30,66.6 kb/s
2024-10-19 03:32:00,60.9 kb/s
2024-10-19 03:32:30,59.4 kb/s
2024-10-19 03:33:00,5.64 kb/s
2024-10-19 03:33:30,0 b/s
2024-10-19 03:34:00,0 b/s
2024-10-19 03:34:30,0 b/s
2024-10-19 03:35:00,0 b/s
2024-10-19 03:35:30,0 b/s
2024-10-19 03:36:00,0 b/s
2024-10-19 03:36:30,0 b/s
2024-10-19 03:37:00,115 kb/s
2024-10-19 03:37:30,154 kb/s
2024-10-19 03:38:00,0 b/s
2024-10-19 03:38:30,0 b/s
2024-10-19 03:39:00,0 b/s
2024-10-19 03:39:30,0 b/s
2024-10-19 03:40:00,0 b/s
2024-10-19 03:40:30,0 b/s
2024-10-19 03:41:00,0 b/s
2024-10-19 03:41:30,0 b/s
2024-10-19 03:42:00,0 b/s
2024-10-19 03:42:30,203 kb/s
2024-10-19 03:43:00,256 kb/s
2024-10-19 03:43:30,188 kb/s
2024-10-19 03:44:00,0 b/s
2024-10-19 03:44:30,188 kb/s
2024-10-19 03:45:00,164 kb/s
2024-10-19 03:45:30,175 kb/s
2024-10-19 03:46:00,0 b/s
2024-10-19 03:46:30,0 b/s
2024-10-19 03:47:00,0 b/s
2024-10-19 03:47:30,0 b/s
2024-10-19 03:48:00,0 b/s
2024-10-19 03:48:30,0 b/s
2024-10-19 03:49:00,0 b/s
2024-10-19 03:49:30,0 b/s
2024-10-19 03:50:00,0 b/s
2024-10-19 03:50:30,4.10 kb/s
2024-10-19 03:51:00,0 b/s
2024-10-19 03:51:30,0 b/s
2024-10-19 03:52:00,60.0 kb/s
2024-10-19 03:52:30,59.9 kb/s
2024-10-19 03:53:00,66.6 kb/s
2024-10-19 03:53:30,0 b/s
2024-10-19 03:54:00,0 b/s
2024-10-19 03:54:30,0 b/s
2024-10-19 03:55:00,0 b/s
2024-10-19 03:55:30,0 b/s
2024-10-19 03:56:00,0 b/s
2024-10-19 03:56:30,0 b/s
2024-10-19 03:57:00,185 kb/s
2024-10-19 03:57:30,147 kb/s
2024-10-19 03:58:00,156 kb/s
2024-10-19 03:58:30,0 b/s
2024-10-19 03:59:00,125 kb/s
2024-10-19 03:59:30,134 kb/s
2024-10-19 04:00:00,142 kb/s
2024-10-19 04:00:30,0 b/s
2024-10-19 04:01:00,0 b/s
2024-10-19 04:01:30,0 b/s
2024-10-19 04:02:00,0 b/s
2024-10-19 04:02:30,0 b/s
2024-10-19 04:03:00,0 b/s
2024-10-19 04:03:30,137 kb/s
2024-10-19 04:04:00,123 kb/s
2024-10-19 04:04:30,111 kb/s
2024-10-19 04:05:00,101 kb/s
2024-10-19 04:05:30,3.26 kb/s
2024-10-19 04:06:00,15.3 kb/s
2024-10-19 04:06:30,0 b/s
2024-10-19 04:07:00,0 b/s
2024-10-19 04:07:30,0 b/s
2024-10-19 04:08:00,0 b/s
2024-10-19 04:08:30,0 b/s
2024-10-19 04:09:00,0 b/s
2024-10-19 04:09:30,0 b/s
2024-10-19 04:10:00,66.6 kb/s
2024-10-19 04:10:30,66.6 kb/s
2024-10-19 04:11:00,85.0 kb/s
2024-10-19 04:11:30,62.4 kb/s
2024-10-19 04:12:00,0 b/s
2024-10-19 04:12:30,2.82 kb/s
2024-10-19 04:13:00,0 b/s
2024-10-19 04:13:30,0 b/s
2024-10-19 04:14:00,0 b/s
2024-10-19 04:14:30,0 b/s
2024-10-19 04:15:00,0 b/s
2024-10-19 04:15:30,0 b/s
2024-10-19 04:16:00,0 b/s
2024-10-19 04:16:30,0 b/s
2024-10-19 04:17:00,0 b/s
2024-10-19 04:17:30,0 b/s
2024-10-19 04:18:00,0 b/s
2024-10-19 04:18:30,0 b/s
2024-10-19 04:19:00,56.8 kb/s
2024-10-19 04:19:30,0 b/s
2024-10-19 04:20:00,0 b/s
2024-10-19 04:20:30,196 kb/s
2024-10-19 04:21:00,169 kb/s
2024-10-19 04:21:30,176 kb/s
2024-10-19 04:22:00,0 b/s
2024-10-19 04:22:30,0 b/s
2024-10-19 04:23:00,0 b/s
2024-10-19 04:23:30,0 b/s
2024-10-19 04:24:00,131 kb/s
2024-10-19 04:24:30,91.2 kb/s
2024-10-19 04:25:00,206 kb/s
2024-10-19 04:25:30,0 b/s
2024-10-19 04:26:00,129 kb/s
2024-10-19 04:26:30,117 kb/s
2024-10-19 04:27:00,106 kb/s
2024-10-19 04:27:30,0 b/s
2024-10-19 04:28:00,0 b/s
2024-10-19 04:28:30,0 b/s
2024-10-19 04:29:00,0 b/s
2024-10-19 04:29:30,0 b/s
2024-10-19 04:30:00,0 b/s
2024-10-19 04:30:30,242 kb/s
2024-10-19 04:31:00,86.5 kb/s
2024-10-19 04:31:30,0 b/s
2024-10-19 04:32:00,0 b/s
2024-10-19 04:32:30,0 b/s
2024-10-19 04:33:00,0 b/s
2024-10-19 04:33:30,0 b/s
2024-10-19 04:34:00,0 b/s
2024-10-19 04:34:30,0 b/s
2024-10-19 04:35:00,37.3 kb/s
2024-10-19 04:35:30,0 b/s
2024-10-19 04:36:00,0 b/s
2024-10-19 04:36:30,0 b/s
2024-10-19 04:37:00,0 b/s
2024-10-19 04:37:30,0 b/s
2024-10-19 04:38:00,0 b/s
2024-10-19 04:38:30,0 b/s
2024-10-19 04:39:00,0 b/s
2024-10-19 04:39:30,0 b/s
2024-10-19 04:40:00,0 b/s
2024-10-19 04:40:30,0 b/s
2024-10-19 04:41:00,0 b/s
2024-10-19 04:41:30,0 b/s
2024-10-19 04:42:00,0 b/s
2024-10-19 04:42:30,0 b/s
2024-10-19 04:43:00,169 kb/s
2024-10-19 04:43:30,76.3 kb/s
2024-10-19 04:44:00,58.8 kb/s
2024-10-19 04:44:30,0 b/s
2024-10-19 04:45:00,0 b/s
2024-10-19 04:45:30,0 b/s
2024-10-19 04:46:00,76.8 kb/s
2024-10-19 04:46:30,0 b/s
2024-10-19 04:47:00,0 b/s
2024-10-19 04:47:30,0 b/s
2024-10-19 04:48:00,193 kb/s
2024-10-19 04:48:30,138 kb/s
2024-10-19 04:49:00,125 kb/s
2024-10-19 04:49:30,98.3 kb/s
2024-10-19 04:50:00,0 b/s
2024-10-19 04:50:30,122 kb/s
2024-10-19 04:51:00,111 kb/s
2024-10-19 04:51:30,0 b/s
2024-10-19 04:52:00,0 b/s
2024-10-19 04:52:30,0 b/s
2024-10-19 04:53:00,0 b/s
2024-10-19 04:53:30,179 kb/s
2024-10-19 04:54:00,63.0 kb/s
2024-10-19 04:54:30,70.8 kb/s
2024-10-19 04:55:00,272 kb/s
2024-10-19 04:55:30,72.8 kb/s
2024-10-19 04:56:00,66.6 kb/s
2024-10-19 04:56:30,79.3 kb/s
2024-10-19 04:57:00,91.6 kb/s
2024-10-19 04:57:30,0 b/s
2024-10-19 04:58:00,0 b/s
2024-10-19 04:58:30,320 b/s
2024-10-19 04:59:00,116 kb/s
2024-10-19 04:59:30,75.3 kb/s
2024-10-19 05:00:00,0 b/s
2024-10-19 05:00:30,0 b/s
2024-10-19 05:01:00,0 b/s
2024-10-19 05:01:30,0 b/s
2024-10-19 05:02:00,101 kb/s
2024-10-19 05:02:30,109 kb/s
2024-10-19 05:03:00,110 kb/s
2024-10-19 05:03:30,0 b/s
2024-10-19 05:04:00,0 b/s
2024-10-19 05:04:30,0 b/s
2024-10-19 05:05:00,0 b/s
2024-10-19 05:05:30,0 b/s
2024-10-19 05:06:00,0 b/s
2024-10-19 05:06:30,0 b/s
2024-10-19 05:07:00,0 b/s
2024-10-19 05:07:30,0 b/s
2024-10-19 05:08:00,0 b/s
2024-10-19 05:08:30,0 b/s
2024-10-19 05:09:00,0 b/s
2024-10-19 05:09:30,0 b/s
2024-10-19 05:10:00,0 b/s
2024-10-19 05:10:30,168 kb/s
2024-10-19 05:11:00,74.3 kb/s
2024-10-19 05:11:30,50.7 kb/s
2024-10-19 05:12:00,512 b/s
2024-10-19 05:12:30,0 b/s
2024-10-19 05:13:00,0 b/s
2024-10-19 05:13:30,205 kb/s
2024-10-19 05:14:00,249 kb/s
2024-10-19 05:14:30,65.7 kb/s
2024-10-19 05:15:00,84.5 kb/s
2024-10-19 05:15:30,173 kb/s
2024-10-19 05:16:00,0 b/s
2024-10-19 05:16:30,0 b/s
2024-10-19 05:17:00,0 b/s
2024-10-19 05:17:30,0 b/s
2024-10-19 05:18:00,0 b/s
2024-10-19 05:18:30,116 kb/s
2024-10-19 05:19:00,72.2 kb/s
2024-10-19 05:19:30,0 b/s
2024-10-19 05:20:00,0 b/s
2024-10-19 05:20:30,0 b/s
2024-10-19 05:21:00,0 b/s
2024-10-19 05:21:30,0 b/s
2024-10-19 05:22:00,0 b/s
2024-10-19 05:22:30,0 b/s
2024-10-19 05:23:00,118 kb/s
2024-10-19 05:23:30,80.5 kb/s
2024-10-19 05:24:00,0 b/s
2024-10-19 05:24:30,0 b/s
2024-10-19 05:25:00,148 kb/s
2024-10-19 05:25:30,156 kb/s
2024-10-19 05:26:00,0 b/s
2024-10-19 05:26:30,0 b/s
2024-10-19 05:27:00,0 b/s
2024-10-19 05:27:30,0 b/s
2024-10-19 05:28:00,0 b/s
2024-10-19 05:28:30,0 b/s
2024-10-19 05:29:00,115 kb/s
2024-10-19 05:29:30,120 kb/s
2024-10-19 05:30:00,102 kb/s
2024-10-19 05:30:30,0 b/s
2024-10-19 05:31:00,168 kb/s
2024-10-19 05:31:30,0 b/s
2024-10-19 05:32:00,119 kb/s
2024-10-19 05:32:30,90.2 kb/s
2024-10-19 05:33:00,0 b/s
2024-10-19 05:33:30,0 b/s
2024-10-19 05:34:00,0 b/s
2024-10-19 05:34:30,0 b/s
2024-10-19 05:35:00,158 kb/s
2024-10-19 05:35:30,182 kb/s
2024-10-19 05:36:00,0 b/s
2024-10-19 05:36:30,0 b/s
2024-10-19 05:37:00,0 b/s
2024-10-19 05:37:30,0 b/s
2024-10-19 05:38:00,0 b/s
2024-10-19 05:39:00,0 b/s
2024-10-19 05:39:30,254 kb/s
2024-10-19 05:40:00,0 b/s
2024-10-19 05:40:30,0 b/s
2024-10-19 05:41:00,0 b/s
2024-10-19 05:41:30,75.0 kb/s
2024-10-19 05:42:00,197 kb/s
2024-10-19 05:42:30,112 kb/s
2024-10-19 05:43:00,127 kb/s
2024-10-19 05:43:30,114 kb/s
2024-10-19 05:44:00,169 kb/s
2024-10-19 05:44:30,0 b/s
2024-10-19 05:45:00,0 b/s
2024-10-19 05:45:30,127 kb/s
2024-10-19 05:46:00,141 kb/s
2024-10-19 05:46:30,181 kb/s
2024-10-19 05:47:30,185 kb/s
2024-10-19 05:48:00,0 b/s
2024-10-19 05:48:30,33.3 kb/s
2024-10-19 05:49:00,40.0 kb/s
2024-10-19 05:49:30,39.9 kb/s
2024-10-19 05:50:00,50.1 kb/s
2024-10-19 05:50:30,0 b/s
2024-10-19 05:51:00,0 b/s
2024-10-19 05:51:30,0 b/s
2024-10-19 05:52:00,0 b/s
2024-10-19 05:52:30,0 b/s
2024-10-19 05:53:00,0 b/s
2024-10-19 05:53:30,0 b/s
2024-10-19 05:54:00,59.9 kb/s
2024-10-19 05:54:30,0 b/s
2024-10-19 05:55:00,0 b/s
2024-10-19 05:55:30,0 b/s
2024-10-19 05:56:00,0 b/s
2024-10-19 05:56:30,0 b/s
2024-10-19 05:57:00,0 b/s
2024-10-19 05:57:30,0 b/s
2024-10-19 05:58:00,0 b/s
2024-10-19 05:58:30,0 b/s
2024-10-19 05:59:00,0 b/s
2024-10-19 05:59:30,26.7 kb/s
2024-10-19 06:00:00,26.6 kb/s
2024-10-19 06:00:30,171 kb/s
2024-10-19 06:01:00,101 kb/s
2024-10-19 06:01:30,0 b/s
2024-10-19 06:02:00,0 b/s
2024-10-19 06:02:30,0 b/s
2024-10-19 06:03:00,0 b/s
2024-10-19 06:03:30,198 kb/s
2024-10-19 06:04:00,216 kb/s
2024-10-19 06:04:30,94.2 kb/s
2024-10-19 06:05:00,0 b/s
2024-10-19 06:05:30,0 b/s
2024-10-19 06:06:00,0 b/s
2024-10-19 06:06:30,0 b/s
2024-10-19 06:07:00,143 kb/s
2024-10-19 06:07:30,82.9 kb/s
2024-10-19 06:08:00,106 kb/s
2024-10-19 06:08:30,113 kb/s
2024-10-19 06:09:00,111 kb/s
2024-10-19 06:09:30,97.3 kb/s
2024-10-19 06:10:00,0 b/s
2024-10-19 06:10:30,0 b/s
2024-10-19 06:11:00,0 b/s
2024-10-19 06:11:30,105 kb/s
2024-10-19 06:12:00,125 kb/s
2024-10-19 06:12:30,149 kb/s
2024-10-19 06:13:00,129 kb/s
2024-10-19 06:13:30,220 kb/s
2024-10-19 06:14:00,178 kb/s
2024-10-19 06:14:30,233 kb/s
2024-10-19 06:15:00,195 kb/s
2024-10-19 06:15:30,0 b/s
2024-10-19 06:16:00,162 kb/s
2024-10-19 06:16:30,201 kb/s
2024-10-19 06:17:00,0 b/s
2024-10-19 06:17:30,140 kb/s
2024-10-19 06:18:00,128 kb/s
2024-10-19 06:18:30,123 kb/s
2024-10-19 06:19:00,142 kb/s
2024-10-19 06:19:30,0 b/s
2024-10-19 06:20:00,0 b/s
2024-10-19 06:20:30,0 b/s
2024-10-19 06:21:00,0 b/s
2024-10-19 06:21:30,1.12 kb/s
2024-10-19 06:22:00,0 b/s
2024-10-19 06:22:30,0 b/s
2024-10-19 06:23:00,0 b/s
2024-10-19 06:23:30,0 b/s
2024-10-19 06:24:00,0 b/s
2024-10-19 06:24:30,66.1 kb/s
2024-10-19 06:25:00,66.6 kb/s
2024-10-19 06:25:30,71.8 kb/s
2024-10-19 06:26:00,0 b/s
2024-10-19 06:26:30,142 kb/s
2024-10-19 06:27:00,125 kb/s
2024-10-19 06:27:30,208 kb/s
2024-10-19 06:28:00,65.0 kb/s
2024-10-19 06:28:30,69.1 kb/s
2024-10-19 06:29:00,0 b/s
2024-10-19 06:29:30,0 b/s
2024-10-19 06:30:00,0 b/s
2024-10-19 06:30:30,0 b/s
2024-10-19 06:31:00,44.7 b/s
2024-10-19 06:31:30,307 b/s
2024-10-19 06:32:00,0 b/s
2024-10-19 06:32:30,0 b/s
2024-10-19 06:33:00,73.2 kb/s
2024-10-19 06:33:30,0 b/s
2024-10-19 06:34:00,249 kb/s
2024-10-19 06:34:30,277 kb/s
2024-10-19 06:35:00,0 b/s
2024-10-19 06:35:30,95.7 kb/s
2024-10-19 06:36:00,97.3 kb/s
2024-10-19 06:36:30,0 b/s
2024-10-19 06:37:00,0 b/s
2024-10-19 06:37:30,0 b/s
2024-10-19 06:38:00,0 b/s
2024-10-19 06:38:30,201 kb/s
2024-10-19 06:39:00,201 kb/s
2024-10-19 06:39:30,172 kb/s
2024-10-19 06:40:00,0 b/s
2024-10-19 06:40:30,231 kb/s
2024-10-19 06:41:00,0 b/s
2024-10-19 06:41:30,0 b/s
2024-10-19 06:42:00,0 b/s
2024-10-19 06:42:30,0 b/s
2024-10-19 06:43:00,66.0 kb/s
2024-10-19 06:43:30,0 b/s
2024-10-19 06:44:00,0 b/s
2024-10-19 06:44:30,0 b/s
2024-10-19 06:45:00,511 b/s
2024-10-19 06:45:30,0 b/s
2024-10-19 06:46:00,0 b/s
2024-10-19 06:46:30,187 kb/s
2024-10-19 06:47:00,174 kb/s
2024-10-19 06:47:30,0 b/s
2024-10-19 06:48:00,0 b/s
2024-10-19 06:48:30,204 kb/s
2024-10-19 06:49:00,83.9 kb/s
2024-10-19 06:49:30,149 kb/s
2024-10-19 06:50:00,0 b/s
2024-10-19 06:50:30,0 b/s
2024-10-19 06:51:00,0 b/s
2024-10-19 06:51:30,0 b/s
2024-10-19 06:52:00,0 b/s
2024-10-19 06:52:30,0 b/s
2024-10-19 06:53:00,0 b/s
2024-10-19 06:53:30,0 b/s
2024-10-19 06:54:00,104 kb/s
2024-10-19 06:54:30,91.1 kb/s
2024-10-19 06:55:00,0 b/s
2024-10-19 06:55:30,0 b/s
2024-10-19 06:56:00,0 b/s
2024-10-19 06:56:30,3.45 kb/s
2024-10-19 06:57:00,0 b/s
2024-10-19 06:57:30,0 b/s
2024-10-19 06:58:00,161 kb/s
2024-10-19 06:58:30,136 kb/s
2024-10-19 06:59:00,0 b/s
2024-10-19 06:59:30,0 b/s
2024-10-19 07:00:00,0 b/s
2024-10-19 07:00:30,0 b/s
2024-10-19 07:01:00,0 b/s
2024-10-19 07:01:30,286 kb/s
2024-10-19 07:02:00,274 kb/s
2024-10-19 07:02:30,0 b/s
2024-10-19 07:03:00,0 b/s
2024-10-19 07:03:30,0 b/s
2024-10-19 07:04:00,0 b/s
2024-10-19 07:04:30,0 b/s
2024-10-19 07:05:00,0 b/s
2024-10-19 07:05:30,0 b/s
2024-10-19 07:06:00,513 b/s
2024-10-19 07:06:30,14.3 kb/s
2024-10-19 07:07:00,513 b/s
2024-10-19 07:07:30,512 b/s
2024-10-19 07:08:00,0 b/s
2024-10-19 07:08:30,0 b/s
2024-10-19 07:09:00,0 b/s
2024-10-19 07:09:30,0 b/s
2024-10-19 07:10:00,165 kb/s
2024-10-19 07:10:30,0 b/s
2024-10-19 07:11:00,0 b/s
2024-10-19 07:11:30,0 b/s
2024-10-19 07:12:00,0 b/s
2024-10-19 07:12:30,0 b/s
2024-10-19 07:13:00,1.12 kb/s
2024-10-19 07:13:30,0 b/s
2024-10-19 07:14:00,0 b/s
2024-10-19 07:14:30,0 b/s
2024-10-19 07:15:00,0 b/s
2024-10-19 07:15:30,0 b/s
2024-10-19 07:16:00,0 b/s
2024-10-19 07:16:30,130 kb/s
2024-10-19 07:17:00,85.0 kb/s
2024-10-19 07:17:30,147 kb/s
2024-10-19 07:18:00,2.43 kb/s
2024-10-19 07:18:30,244 kb/s
2024-10-19 07:19:00,191 kb/s
2024-10-19 07:19:30,0 b/s
2024-10-19 07:20:00,0 b/s
2024-10-19 07:20:30,169 kb/s
2024-10-19 07:21:00,0 b/s
2024-10-19 07:21:30,124 kb/s
2024-10-19 07:22:00,56.3 kb/s
2024-10-19 07:22:30,107 kb/s
2024-10-19 07:23:00,0 b/s
2024-10-19 07:23:30,0 b/s
2024-10-19 07:24:00,0 b/s
2024-10-19 07:24:30,0 b/s
2024-10-19 07:25:00,0 b/s
2024-10-19 07:25:30,0 b/s
2024-10-19 07:26:00,0 b/s
2024-10-19 07:26:30,0 b/s
2024-10-19 07:27:00,0 b/s
2024-10-19 07:27:30,0 b/s
2024-10-19 07:28:00,0 b/s
2024-10-19 07:28:30,0 b/s
2024-10-19 07:29:00,110 kb/s
2024-10-19 07:29:30,130 kb/s
2024-10-19 07:30:00,126 kb/s
2024-10-19 07:30:30,0 b/s
2024-10-19 07:31:00,114 kb/s
2024-10-19 07:31:30,174 kb/s
2024-10-19 07:32:00,112 kb/s
2024-10-19 07:32:30,0 b/s
2024-10-19 07:33:00,149 kb/s
2024-10-19 07:33:30,0 b/s
2024-10-19 07:34:00,0 b/s
2024-10-19 07:34:30,0 b/s
2024-10-19 07:35:00,0 b/s
2024-10-19 07:35:30,0 b/s
2024-10-19 07:36:00,94.7 kb/s
2024-10-19 07:36:30,0 b/s
2024-10-19 07:37:00,0 b/s
2024-10-19 07:37:30,0 b/s
2024-10-19 07:38:00,0 b/s
2024-10-19 07:38:30,85.5 kb/s
2024-10-19 07:39:00,182 kb/s
2024-10-19 07:39:30,1.12 kb/s
2024-10-19 07:40:00,0 b/s
2024-10-19 07:40:30,0 b/s
2024-10-19 07:41:00,0 b/s
2024-10-19 07:41:30,0 b/s
2024-10-19 07:42:00,0 b/s
2024-10-19 07:42:30,0 b/s
2024-10-19 07:43:00,151 kb/s
2024-10-19 07:43:30,0 b/s
2024-10-19 07:44:00,0 b/s
2024-10-19 07:44:30,0 b/s
2024-10-19 07:45:00,90.1 kb/s
2024-10-19 07:45:30,239 kb/s
2024-10-19 07:46:00,85.5 kb/s
2024-10-19 07:46:30,187 kb/s
2024-10-19 07:47:00,122 kb/s
2024-10-19 07:47:30,117 kb/s
2024-10-19 07:48:00,122 kb/s
2024-10-19 07:48:30,74.8 kb/s
2024-10-19 07:49:00,138 kb/s
2024-10-19 07:49:30,130 kb/s
2024-10-19 07:50:00,204 kb/s
2024-10-19 07:50:30,0 b/s
2024-10-19 07:51:00,0 b/s
2024-10-19 07:51:30,0 b/s
2024-10-19 07:52:00,0 b/s
2024-10-19 07:52:30,0 b/s
2024-10-19 07:53:00,0 b/s
2024-10-19 07:53:30,0 b/s
2024-10-19 07:54:00,0 b/s
2024-10-19 07:54:30,0 b/s
2024-10-19 07:55:00,276 kb/s
2024-10-19 07:55:30,173 kb/s
2024-10-19 07:56:00,108 kb/s
2024-10-19 07:56:30,124 kb/s
2024-10-19 07:57:00,94.1 kb/s
2024-10-19 07:57:30,130 kb/s
2024-10-19 07:58:00,95.7 kb/s
2024-10-19 07:58:30,37.5 kb/s
2024-10-19 07:59:00,133 kb/s
2024-10-19 07:59:30,42.5 kb/s
2024-10-19 08:00:00,144 kb/s
2024-10-19 08:00:30,112 kb/s
2024-10-19 08:01:00,0 b/s
2024-10-19 08:01:30,0 b/s
2024-10-19 08:02:00,154 kb/s
2024-10-19 08:02:30,110 kb/s
2024-10-19 08:03:00,149 kb/s
2024-10-19 08:03:30,0 b/s
2024-10-19 08:04:00,153 kb/s
2024-10-19 08:04:30,281 kb/s
2024-10-19 08:05:00,0 b/s
2024-10-19 08:05:30,108 kb/s
2024-10-19 08:06:00,0 b/s
2024-10-19 08:06:30,0 b/s
2024-10-19 08:07:00,116 kb/s
2024-10-19 08:07:30,0 b/s
2024-10-19 08:08:00,0 b/s
2024-10-19 08:08:30,0 b/s
2024-10-19 08:09:00,0 b/s
2024-10-19 08:09:30,0 b/s
2024-10-19 08:10:00,0 b/s
2024-10-19 08:10:30,0 b/s
2024-10-19 08:11:00,3.72 kb/s
