Time,S1,S2,S3
2025-09-21 03:11:13,0.500025654405065,0.706510194048043,-0.489576056447975
2025-09-21 03:11:13,0.497232080364315,0.715119923703991,-0.485152902944024
2025-09-21 03:11:13,0.500257672910116,0.704924656178934,-0.494589140451626
2025-09-21 03:11:13,0.49740885908785,0.713667971357845,-0.48974160699096
2025-09-21 03:11:13,0.497636748094358,0.709294952636131,-0.495997145022458
2025-09-21 03:11:13,0.491737844983847,0.715259544918127,-0.486853587257004
2025-09-21 03:11:13,0.500022780717616,0.712230398668509,-0.490332987444205
2025-09-21 03:11:13,0.502104790902399,0.705969756426507,-0.496425880542705
2025-09-21 03:11:13,0.496003298678451,0.715543493117454,-0.492184189131722
2025-09-21 03:11:13,0.494129164482642,0.714823000396669,-0.489653842210475
2025-09-21 03:11:13,0.495492778863485,0.709831302828247,-0.495458206276211
2025-09-21 03:11:13,0.497309837543929,0.715550027304882,-0.487705446471597
2025-09-21 03:11:13,0.493696601773683,0.710601026643261,-0.494498509099495
2025-09-21 03:11:13,0.499042820099618,0.707920636931026,-0.48801252792338
2025-09-21 03:11:13,0.496709665471822,0.712771235529564,-0.490836758477889
2025-09-21 03:11:13,0.493787938461898,0.714929767471171,-0.483870976797725
2025-09-21 03:11:13,0.494319446021409,0.71445510948634,-0.488144893891009
2025-09-21 03:11:13,0.499236383628431,0.708067621416302,-0.494275176417566
2025-09-21 03:11:13,0.49229043625715,0.711088011975386,-0.495207686163475
2025-09-21 03:11:13,0.500511037463844,0.709700768111317,-0.496544868359315
2025-09-21 03:11:13,0.498566730746514,0.706490378665829,-0.493569401547159
2025-09-21 03:11:13,0.495916398491598,0.71121484929313,-0.489657568611596
2025-09-21 03:11:13,0.496860230852066,0.711829945051044,-0.492693045019573
2025-09-21 03:11:13,0.502880104185512,0.709914499531713,-0.495165067992581
2025-09-21 03:11:13,0.497286678684345,0.712087072479663,-0.496150129397329
2025-09-21 03:11:13,0.495286112776069,0.713272707742506,-0.492145988666898
2025-09-21 03:11:13,0.494944435286207,0.719118747011573,-0.483562247982036
2025-09-21 03:11:13,0.49635563288453,0.710263444999914,-0.494959414802655
2025-09-21 03:11:13,0.498041632558932,0.709357418119335,-0.489684083479346
2025-09-21 03:11:13,0.497589704119034,0.707328718734447,-0.492717107356467
2025-09-21 03:11:13,0.497756019421583,0.717169487642797,-0.484795129944846
2025-09-21 03:11:13,0.494104481694164,0.71763873485643,-0.48651944936309
2025-09-21 03:11:13,0.50101980906266,0.706877153064965,-0.495124031479883
2025-09-21 03:11:13,0.494115839586222,0.712136018885887,-0.492278471191684
2025-09-21 03:11:13,0.501093961283489,0.711354467715088,-0.499576720775962
2025-09-21 03:11:13,0.495795602040239,0.710321841668873,-0.492791728450826
2025-09-21 03:11:13,0.499381337082232,0.707658058342536,-0.49482591202866
2025-09-21 03:11:13,0.500969153493252,0.711792262909811,-0.496008354497952
2025-09-21 03:11:13,0.497528690135188,0.713705074120778,-0.4952553444361
2025-09-21 03:11:13,0.500286370153318,0.708411251406183,-0.494205612647316
2025-09-21 03:11:13,0.498136403660354,0.71248487327161,-0.487495224612931
2025-09-21 03:11:13,0.493378785190991,0.718298234830302,-0.4847260042635
2025-09-21 03:11:13,0.499041775445562,0.71102905195266,-0.488350618289801
2025-09-21 03:11:13,0.503586426448345,0.702145384127404,-0.495506058616426
2025-09-21 03:11:13,0.496599567238143,0.713243446454102,-0.487604083112212
2025-09-21 03:11:13,0.501005189828892,0.706736463236783,-0.497735064003941
2025-09-21 03:11:13,0.502214442816744,0.709402093890958,-0.496338737118685
2025-09-21 03:11:13,0.49809357975128,0.712054612923032,-0.490211467226822
2025-09-21 03:11:13,0.502035364766471,0.711968752906332,-0.493668897617653
2025-09-21 03:11:13,0.502856470315627,0.7086695216718,-0.498657468054091
2025-09-21 03:11:13,0.493837637022338,0.708020819481018,-0.497762601863615
2025-09-21 03:11:13,0.496889954403586,0.709407152041525,-0.494102505584572
2025-09-21 03:11:13,0.499990591259047,0.709356250277299,-0.497886676797823
2025-09-21 03:11:13,0.501678425330989,0.703399896476057,-0.497138630920872
2025-09-21 03:11:13,0.500534491847561,0.709987147097007,-0.496377136390812
2025-09-21 03:11:13,0.496665828376633,0.717365778976777,-0.489316761486908
2025-09-21 03:11:13,0.504669962373085,0.705922560305118,-0.494405179884531
2025-09-21 03:11:13,0.500685390484068,0.703773204407924,-0.493848807815114
2025-09-21 03:11:13,0.496245836594245,0.712098798418801,-0.492990257183606
2025-09-21 03:11:13,0.493187386007933,0.718204247200667,-0.484622036866927
2025-09-21 03:11:13,0.499662643100947,0.706863233833896,-0.498944453931218
2025-09-21 03:11:13,0.496659604331388,0.714813698643453,-0.483818375624811
2025-09-21 03:11:13,0.497866455625873,0.71017107768671,-0.488553453187222
2025-09-21 03:11:13,0.497676050969762,0.707189848655587,-0.493311428865981
2025-09-21 03:11:13,0.492553483343634,0.712412650754716,-0.491949450851924
2025-09-21 03:11:13,0.494797032405739,0.715424299578854,-0.488992884236995
2025-09-21 03:11:13,0.497419505419075,0.710679496401698,-0.489410039858215
2025-09-21 03:11:13,0.49624801126653,0.708218362476312,-0.488194322641857
2025-09-21 03:11:13,0.496050913532104,0.716566490814683,-0.490877608665488
2025-09-21 03:11:13,0.496256291676769,0.714868916123354,-0.490856078464795
2025-09-21 03:11:13,0.498712724575787,0.712950887343282,-0.488477183883175
2025-09-21 03:11:13,0.499749599260412,0.710696841154563,-0.496089045963058
2025-09-21 03:11:13,0.501768371885802,0.711566861580381,-0.498575198437428
2025-09-21 03:11:13,0.498962628155265,0.71156910339675,-0.490340996707135
2025-09-21 03:11:13,0.49815714981954,0.70869976137844,-0.495916502481247
2025-09-21 03:11:13,0.495894441674967,0.709800300377402,-0.488489977892747
2025-09-21 03:11:13,0.498532091493851,0.71272630608241,-0.491089986525373
2025-09-21 03:11:13,0.498679459429828,0.714058656883931,-0.487272689607815
2025-09-21 03:11:13,0.499751596437211,0.708382286601918,-0.492761125917752
2025-09-21 03:11:13,0.493997388240328,0.713925676630178,-0.492243344782103
2025-09-21 03:11:13,0.496338146903052,0.713948177493063,-0.488992121252014
2025-09-21 03:11:13,0.492612045479845,0.714185835184793,-0.488113112810206
2025-09-21 03:11:13,0.503991611904807,0.70694922137988,-0.494654421452374
2025-09-21 03:11:13,0.495338719161604,0.713463677874074,-0.48393784204244
2025-09-21 03:11:13,0.496591764191346,0.712735110577365,-0.485393216134666
2025-09-21 03:11:13,0.500107839245628,0.710781161022239,-0.485924055443188
2025-09-21 03:11:13,0.494869663855245,0.714893908746493,-0.484006797157902
2025-09-21 03:11:13,0.49592889154563,0.711415259712317,-0.492608686805506
2025-09-21 03:11:13,0.491499759762299,0.713811510842062,-0.494141849967734
2025-09-21 03:11:13,0.493523781988541,0.720859577708123,-0.487624232412371
2025-09-21 03:11:13,0.491150921467882,0.718041919664491,-0.483627617788559
2025-09-21 03:11:13,0.494978821560435,0.712573543303189,-0.491772544584048
2025-09-21 03:11:13,0.493637236794052,0.714018413313376,-0.487145111974272
2025-09-21 03:11:13,0.501185826396319,0.706362086244232,-0.495929417759752
2025-09-21 03:11:13,0.496410488916625,0.711101980050954,-0.483596983947925
2025-09-21 03:11:13,0.499797381147755,0.711763197055851,-0.489845370729019
2025-09-21 03:11:13,0.495140533212435,0.715101744027494,-0.492688198382986
2025-09-21 03:11:13,0.491528808634638,0.712664728281798,-0.493691090767899
2025-09-21 03:11:13,0.496178172227841,0.711363224917556,-0.488042074559216
2025-09-21 03:11:13,0.492197600375331,0.714674429986515,-0.489429172762504
2025-09-21 03:11:13,0.500893992130568,0.709669996729601,-0.489484866974046
2025-09-21 03:11:13,0.498185687510514,0.71115205163165,-0.488422093453569
2025-09-21 03:11:13,0.498262292523731,0.710465240915699,-0.49206357944864
2025-09-21 03:11:13,0.502302030258802,0.709278382219605,-0.488076194938542
2025-09-21 03:11:13,0.496127023994968,0.715429129464261,-0.487564054780485
2025-09-21 03:11:13,0.500195892718328,0.71494823807571,-0.491213631740116
2025-09-21 03:11:13,0.498394962286517,0.708407615043562,-0.499600489175234
2025-09-21 03:11:13,0.49268885982597,0.714503320757102,-0.486398440252887
2025-09-21 03:11:13,0.502293749569375,0.713356007333359,-0.490255524434046
2025-09-21 03:11:13,0.498450903760621,0.710762498229213,-0.497300117017489
2025-09-21 03:11:13,0.493918041117109,0.712589342788745,-0.488574115131258
2025-09-21 03:11:13,0.492136028149793,0.714519666239297,-0.487942755519531
2025-09-21 03:11:13,0.49975867744531,0.710467880995816,-0.493669979392531
2025-09-21 03:11:13,0.495522410784791,0.718044661888359,-0.482941597420032
2025-09-21 03:11:13,0.493076897419319,0.71504843201946,-0.488451993309888
2025-09-21 03:11:13,0.497504267457986,0.709477583477765,-0.493145887537798
2025-09-21 03:11:13,0.494495727740721,0.719794811253496,-0.486946355643022
