Time,S1,S2,S3
2025-09-21 01:53:29,0.503510465196463,0.707958507914323,-0.49851197570897
2025-09-21 01:53:29,0.508426451856322,0.704434623872832,-0.498750562579384
2025-09-21 01:53:29,0.496633661814334,0.711078447505954,-0.491176738606863
2025-09-21 01:53:29,0.495565512009591,0.712082616439446,-0.48542414667013
2025-09-21 01:53:29,0.496965234837323,0.709966670042258,-0.491551647260978
2025-09-21 01:53:29,0.494802467049251,0.710090699780757,-0.490319030346493
2025-09-21 01:53:29,0.50168984187419,0.706744390430321,-0.494252912775857
2025-09-21 01:53:29,0.49880375772459,0.70624822727834,-0.494663208085932
2025-09-21 01:53:29,0.497220816422997,0.707896084087026,-0.491558581499243
2025-09-21 01:53:29,0.49563239427874,0.713730843140514,-0.490018923105649
2025-09-21 01:53:29,0.499706218654435,0.707739731225714,-0.496023448895953
2025-09-21 01:53:29,0.495446770250348,0.708980819000405,-0.487944704382757
2025-09-21 01:53:29,0.502578072941776,0.706597602230211,-0.491362107148449
2025-09-21 01:53:29,0.498512676620936,0.704283200759743,-0.49805111978517
2025-09-21 01:53:29,0.505931766492773,0.704550685773364,-0.499992508191577
2025-09-21 01:53:29,0.500930863463156,0.702239976614876,-0.493231213072563
2025-09-21 01:53:29,0.504299730212891,0.704550404360881,-0.503918533548273
2025-09-21 01:53:29,0.502108807498606,0.709145865561598,-0.493660858165373
2025-09-21 01:53:29,0.503700042203807,0.704494175288558,-0.49395671443184
2025-09-21 01:53:29,0.496330783263734,0.709482185582907,-0.494963015113469
2025-09-21 01:53:29,0.501954737563976,0.706764326201484,-0.486643864082135
2025-09-21 01:53:29,0.500201335822165,0.704557232233805,-0.497061695814435
2025-09-21 01:53:29,0.498337367057208,0.706011801576543,-0.49606128841279
2025-09-21 01:53:29,0.501313896532619,0.705548288472539,-0.491504679933482
2025-09-21 01:53:29,0.5005165293412,0.707499391609886,-0.500929226800816
2025-09-21 01:53:29,0.504637645182214,0.702656051983669,-0.491924238094331
2025-09-21 01:53:29,0.504336285010586,0.709921337792909,-0.492848197987429
2025-09-21 01:53:29,0.499211342575681,0.710193894629752,-0.492195940630883
2025-09-21 01:53:29,0.496137285785765,0.705734170090131,-0.492419676827876
2025-09-21 01:53:29,0.494284459522807,0.709951290263574,-0.486549762307832
2025-09-21 01:53:29,0.497382125264977,0.710591127288081,-0.492528211303648
2025-09-21 01:53:29,0.49757158198431,0.714293484192417,-0.489087136764277
2025-09-21 01:53:29,0.50087951988887,0.704778409657696,-0.49911410151341
2025-09-21 01:53:29,0.498497963136132,0.708988877288052,-0.485833447629517
2025-09-21 01:53:29,0.505326247149911,0.706705949365681,-0.499640702638786
2025-09-21 01:53:29,0.497771331271675,0.708725259306965,-0.502825723371875
2025-09-21 01:53:29,0.499727083956724,0.709965565911906,-0.491324138466237
2025-09-21 01:53:29,0.50005827523148,0.710114473993403,-0.489237926269896
2025-09-21 01:53:29,0.499958591378758,0.705899048998872,-0.495245360120044
2025-09-21 01:53:29,0.496943344100775,0.704406250544165,-0.498982312210379
2025-09-21 01:53:29,0.499488623909065,0.709692491264834,-0.496516143614795
2025-09-21 01:53:29,0.498492519113778,0.707446294770162,-0.500945474688239
2025-09-21 01:53:29,0.496978652054014,0.706966529423659,-0.491205517737838
2025-09-21 01:53:29,0.50247529048283,0.707444748697799,-0.49584323300011
2025-09-21 01:53:29,0.499261752846021,0.702877471544741,-0.496027913314489
2025-09-21 01:53:29,0.499938773714593,0.711309616906255,-0.493607936600147
2025-09-21 01:53:29,0.495794253657362,0.707733729592438,-0.497998741150276
2025-09-21 01:53:29,0.497222325914796,0.707134841571386,-0.497181345179618
2025-09-21 01:53:29,0.499754971947235,0.711507103144753,-0.489861990553301
2025-09-21 01:53:29,0.499952743568593,0.708369514527078,-0.487476527979152
2025-09-21 01:53:29,0.499934409208766,0.708290688429332,-0.493248238742049
2025-09-21 01:53:29,0.493564148740463,0.710513271988821,-0.486559077198676
2025-09-21 01:53:29,0.493664644732545,0.713514743141809,-0.491817226006676
2025-09-21 01:53:29,0.492518180411746,0.714932793423442,-0.485331651590322
2025-09-21 01:53:29,0.499764706376828,0.711256328542737,-0.487294741452984
2025-09-21 01:53:29,0.500434447520322,0.705519597212509,-0.497209921499117
2025-09-21 01:53:29,0.498364258198305,0.708489089526502,-0.494107548621829
2025-09-21 01:53:29,0.489353819777871,0.720417230696885,-0.487341735567803
2025-09-21 01:53:29,0.499866924160697,0.706886404668489,-0.491538501477232
2025-09-21 01:53:29,0.498819063445558,0.710126433555454,-0.491157346943086
2025-09-21 01:53:29,0.50741249110238,0.701305253166545,-0.504751563521448
2025-09-21 01:53:29,0.503017364044843,0.709506695264759,-0.487025877173124
2025-09-21 01:53:29,0.492495852037677,0.710667650639955,-0.495724811276654
2025-09-21 01:53:29,0.502307002881684,0.705797345057366,-0.494021760301417
2025-09-21 01:53:29,0.498624480212206,0.710972974327105,-0.497804796838622
2025-09-21 01:53:29,0.490973219789713,0.713549848307938,-0.493913884209342
2025-09-21 01:53:29,0.494245372958373,0.712604345185486,-0.494625452494907
2025-09-21 01:53:29,0.501178984923014,0.704198604223619,-0.500371716225943
2025-09-21 01:53:29,0.503975206310387,0.707264666400105,-0.494950650029715
2025-09-21 01:53:29,0.490002012624081,0.714463939137617,-0.488282884810186
2025-09-21 01:53:29,0.49534243161424,0.710027071532084,-0.48933499192546
2025-09-21 01:53:29,0.493917175663718,0.715435160745617,-0.483661878858361
