Timestamp,OPR-OCH,PREBER Value,QAVG Value
['01-10 17-16'],[-16.6],2.7e-07,14.01
['01-10 17-16'],[-16.6],2.7e-07,14.01
['01-10 17-16'],[-16.6],2.7e-07,14.01
['01-10 17-16'],[-16.6],2.7e-07,14.01
['01-10 17-16'],[-16.6],2.7e-07,14.01
['01-10 17-16'],[-16.6],2.7e-07,14.01
['01-10 17-17'],[-16.6],2.7e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.7e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-17'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-18'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-19'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-20'],[-16.5],2.6e-07,14.01
['01-10 17-20'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.5],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-21'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.5],2.6e-07,14.01
['01-10 17-22'],[-16.6],2.6e-07,14.01
['01-10 17-22'],[-16.5],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-23'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-24'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-25'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.6],2.6e-07,14.01
['01-10 17-26'],[-16.5],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.5],2.6e-07,14.01
['01-10 17-27'],[-16.5],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-27'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-28'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-29'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-30'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.6],2.6e-07,14.01
['01-10 17-31'],[-16.5],2.6e-07,14.01
['01-10 17-32'],[-16.5],2.6e-07,14.01
['01-10 17-32'],[-16.5],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-32'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.6],2.6e-07,14.01
['01-10 17-33'],[-16.5],2.6e-07,14.01
['01-10 17-33'],[-16.5],2.6e-07,14.01
['01-10 17-34'],[-16.5],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.02
['01-10 17-34'],[-16.6],2.6e-07,14.02
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.01
['01-10 17-34'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.6],2.6e-07,14.02
['01-10 17-35'],[-16.5],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.5],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-36'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.5],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.6],2.6e-07,14.02
['01-10 17-37'],[-16.5],2.6e-07,14.02
['01-10 17-38'],[-16.5],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-38'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-39'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-40'],[-16.5],2.6e-07,14.02
['01-10 17-40'],[-16.5],2.6e-07,14.02
['01-10 17-40'],[-16.5],2.6e-07,14.02
['01-10 17-40'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-41'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-42'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-43'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-44'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-45'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-46'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-47'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-48'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-49'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-50'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-51'],[-16.6],2.6e-07,14.02
['01-10 17-52'],[-16.6],2.6e-07,14.02
['01-10 17-52'],[-16.6],2.6e-07,14.02
['01-10 17-52'],[-16.6],2.6e-07,14.02
['01-10 17-52'],[-16.6],2.6e-07,14.02
['01-10 17-52'],[-16.6],2.6e-07,14.02
['01-10 17-52'],[-16.6],2.6e-07,14.02
['01-10 17-52'],[-16.6],2.6e-07,14.02
