Time_Start,Time_End,OPR-OCH,PREBER Value,QAVG Value
2024-01-14 00:18:00,2024-01-14 00:33:00,-16.423611111111132,2.4944444444444434e-07,14.03215277777776
2024-01-14 00:34:00,2024-01-14 00:49:00,-16.416000000000036,2.5253333333333316e-07,14.02439999999998
2024-01-14 00:50:00,2024-01-14 00:59:00,-16.408510638297894,2.6031914893617027e-07,14.014361702127651
2024-01-14 01:00:00,2024-01-14 01:15:00,-16.400000000000045,2.7000000000000043e-07,14.009999999999996
2024-01-14 01:16:00,2024-01-14 01:31:00,-16.400000000000045,2.7000000000000043e-07,14.009999999999996
2024-01-14 01:32:00,2024-01-14 01:47:00,-16.400000000000045,2.700000000000004e-07,14.009999999999993
2024-01-14 01:48:00,2024-01-14 01:59:00,-16.429203539823018,2.6168141592920377e-07,14.009999999999993
2024-01-14 02:00:00,2024-01-14 02:15:00,-16.460000000000004,2.600000000000004e-07,14.017466666666653
2024-01-14 02:16:00,2024-01-14 02:31:00,-16.483999999999998,2.600000000000004e-07,14.019999999999985
2024-01-14 02:32:00,2024-01-14 02:47:00,-16.497350993377484,2.600000000000004e-07,14.017947019867544
2024-01-14 02:48:00,2024-01-14 02:59:00,-16.5,2.6000000000000026e-07,14.009999999999993
2024-01-14 03:00:00,2024-01-14 03:15:00,-16.488666666666678,2.600000000000004e-07,14.010133333333327
2024-01-14 03:16:00,2024-01-14 03:31:00,-16.471241830065367,2.600000000000004e-07,14.019999999999985
2024-01-14 03:32:00,2024-01-14 03:47:00,-16.497350993377484,2.600000000000004e-07,14.019999999999985
2024-01-14 03:48:00,2024-01-14 03:59:00,-16.46842105263161,2.6000000000000026e-07,14.019999999999985
2024-01-14 04:00:00,2024-01-14 04:15:00,-16.449342105263174,2.600000000000004e-07,14.019999999999985
2024-01-14 04:16:00,2024-01-14 04:31:00,-16.476623376623394,2.600000000000004e-07,14.019999999999985
2024-01-14 04:32:00,2024-01-14 04:47:00,-16.42763157894741,2.600000000000004e-07,14.014276315789472
2024-01-14 04:48:00,2024-01-14 04:59:00,-16.46666666666667,2.6000000000000026e-07,14.019473684210512
2024-01-14 05:00:00,2024-01-14 05:15:00,-16.490789473684213,2.600000000000004e-07,14.019999999999985
2024-01-14 05:16:00,2024-01-14 05:31:00,-16.497368421052634,2.600000000000004e-07,14.019999999999985
2024-01-14 05:32:00,2024-01-14 05:47:00,-16.498684210526317,2.600000000000004e-07,14.019999999999985
2024-01-14 05:48:00,2024-01-14 05:59:00,-16.5,2.600000000000002e-07,14.019999999999985
2024-01-14 06:00:00,2024-01-14 06:15:00,-16.5,2.600000000000004e-07,14.019999999999985
2024-01-14 06:16:00,2024-01-14 06:31:00,-16.5,2.600000000000004e-07,14.019999999999985
2024-01-14 06:32:00,2024-01-14 06:47:00,-16.57434210526311,2.600000000000004e-07,14.019999999999985
2024-01-14 06:48:00,2024-01-14 06:59:00,-16.599999999999966,2.6000000000000026e-07,14.016173913043467
2024-01-14 07:00:00,2024-01-14 07:15:00,-16.599999999999955,2.600000000000004e-07,14.01
2024-01-14 07:16:00,2024-01-14 07:31:00,-16.599999999999955,2.600000000000004e-07,14.01
2024-01-14 07:32:00,2024-01-14 07:47:00,-16.55751633986927,2.600000000000004e-07,14.010000000000002
2024-01-14 07:48:00,2024-01-14 07:59:00,-16.424561403508804,2.6000000000000026e-07,14.009999999999993
2024-01-14 08:00:00,2024-01-14 08:15:00,-16.407843137254947,2.600000000000004e-07,14.018823529411751
2024-01-14 08:16:00,2024-01-14 08:31:00,-16.400000000000045,2.600000000000004e-07,14.019999999999985
2024-01-14 08:32:00,2024-01-14 08:47:00,-16.407236842105306,2.600000000000004e-07,14.019999999999985
2024-01-14 08:48:00,2024-01-14 08:59:00,-16.419469026548704,2.6000000000000026e-07,14.019999999999985
2024-01-14 09:00:00,2024-01-14 09:15:00,-16.419867549668904,2.600000000000004e-07,14.019999999999985
2024-01-14 09:16:00,2024-01-14 09:31:00,-16.434868421052663,2.600000000000004e-07,14.019999999999985
2024-01-14 09:32:00,2024-01-14 09:47:00,-16.56776315789469,2.600000000000004e-07,14.019999999999985
2024-01-14 09:48:00,2024-01-14 09:59:00,-16.598245614035054,2.6000000000000026e-07,14.019999999999985
2024-01-14 10:00:00,2024-01-14 10:15:00,-16.57763157894734,2.600000000000004e-07,14.019999999999985
2024-01-14 10:16:00,2024-01-14 10:31:00,-16.493421052631586,2.600000000000004e-07,14.014934210526313
2024-01-14 10:32:00,2024-01-14 10:47:00,-16.49671052631579,2.600000000000004e-07,14.01
2024-01-14 10:48:00,2024-01-14 10:59:00,-16.5,2.6000000000000026e-07,14.009999999999993
2024-01-14 11:00:00,2024-01-14 11:15:00,-16.49933774834437,2.600000000000004e-07,14.009999999999998
