Timestamp,OPR-OCH,PREBER Value,QAVG Value
['01-11 13-18'],[-16.4],2.9e-07,13.98
['01-11 13-18'],[-16.4],2.9e-07,13.98
['01-11 13-18'],[-16.4],2.9e-07,13.98
['01-11 13-18'],[-16.4],2.9e-07,13.98
['01-11 13-19'],[-16.4],2.9e-07,13.98
['01-11 13-19'],[-16.4],2.9e-07,13.98
['01-11 13-19'],[-16.4],2.9e-07,13.98
['01-11 13-19'],[-16.4],2.9e-07,13.98
['01-11 13-20'],[-16.4],2.9e-07,13.98
['01-11 13-20'],[-16.4],2.9e-07,13.98
['01-11 13-20'],[-16.4],2.9e-07,13.98
['01-11 13-20'],[-16.4],2.9e-07,13.98
['01-11 13-20'],[-16.4],2.9e-07,13.98
['01-11 13-21'],[-16.4],2.9e-07,13.98
['01-11 13-21'],[-16.4],2.9e-07,13.98
['01-11 13-21'],[-16.4],2.9e-07,13.98
['01-11 13-21'],[-16.4],2.9e-07,13.98
['01-11 13-22'],[-16.4],2.9e-07,13.98
['01-11 13-22'],[-16.4],2.9e-07,13.98
['01-11 13-22'],[-16.4],2.9e-07,13.98
['01-11 13-22'],[-16.4],2.9e-07,13.98
['01-11 13-22'],[-16.4],2.9e-07,13.98
['01-11 13-23'],[-16.4],2.9e-07,13.98
['01-11 13-23'],[-16.4],2.9e-07,13.98
['01-11 13-23'],[-16.4],2.9e-07,13.98
['01-11 13-23'],[-16.4],2.9e-07,13.98
['01-11 13-24'],[-16.4],2.9e-07,13.98
['01-11 13-24'],[-16.4],2.9e-07,13.98
['01-11 13-24'],[-16.4],2.9e-07,13.98
['01-11 13-24'],[-16.4],2.9e-07,13.98
['01-11 13-24'],[-16.4],2.9e-07,13.98
['01-11 13-25'],[-16.4],2.9e-07,13.98
['01-11 13-25'],[-16.4],2.9e-07,13.98
['01-11 13-25'],[-16.4],2.9e-07,13.98
['01-11 13-25'],[-16.4],2.9e-07,13.98
['01-11 13-25'],[-16.4],2.9e-07,13.98
['01-11 13-26'],[-16.4],2.9e-07,13.98
['01-11 13-26'],[-16.4],2.9e-07,13.98
['01-11 13-26'],[-16.4],2.9e-07,13.98
['01-11 13-26'],[-16.4],2.9e-07,13.98
['01-11 13-27'],[-16.4],2.9e-07,13.98
['01-11 13-27'],[-16.4],2.9e-07,13.98
['01-11 13-27'],[-16.4],2.9e-07,13.98
['01-11 13-27'],[-16.4],2.9e-07,13.98
['01-11 13-27'],[-16.4],2.9e-07,13.98
['01-11 13-28'],[-16.4],2.9e-07,13.98
['01-11 13-28'],[-16.4],2.9e-07,13.98
['01-11 13-28'],[-16.4],2.9e-07,13.98
['01-11 13-28'],[-16.4],2.9e-07,13.98
['01-11 13-29'],[-16.4],2.9e-07,13.98
['01-11 13-29'],[-16.4],2.9e-07,13.98
['01-11 13-29'],[-16.4],2.9e-07,13.98
['01-11 13-29'],[-16.4],2.9e-07,13.98
['01-11 13-29'],[-16.4],2.9e-07,13.98
['01-11 13-30'],[-16.4],2.9e-07,13.98
['01-11 13-30'],[-16.4],2.9e-07,13.98
['01-11 13-30'],[-16.4],2.9e-07,13.98
['01-11 13-30'],[-16.4],2.9e-07,13.98
['01-11 13-30'],[-16.4],2.9e-07,13.98
['01-11 13-31'],[-16.4],2.9e-07,13.98
['01-11 13-31'],[-16.4],2.9e-07,13.98
['01-11 13-31'],[-16.4],2.9e-07,13.98
['01-11 13-31'],[-16.4],2.9e-07,13.98
['01-11 13-32'],[-16.4],2.9e-07,13.98
['01-11 13-32'],[-16.4],2.9e-07,13.98
['01-11 13-32'],[-16.4],2.9e-07,13.98
['01-11 13-32'],[-16.4],2.9e-07,13.98
['01-11 13-32'],[-16.4],2.9e-07,13.98
['01-11 13-33'],[-16.4],2.9e-07,13.98
['01-11 13-33'],[-16.4],2.9e-07,13.98
['01-11 13-33'],[-16.4],2.9e-07,13.98
['01-11 13-33'],[-16.4],2.9e-07,13.98
['01-11 13-34'],[-16.4],2.9e-07,13.98
['01-11 13-34'],[-16.4],2.9e-07,13.98
['01-11 13-34'],[-16.4],2.9e-07,13.98
['01-11 13-34'],[-16.4],2.9e-07,13.98
['01-11 13-34'],[-16.4],2.9e-07,13.98
['01-11 13-35'],[-16.4],2.9e-07,13.97
['01-11 13-35'],[-16.4],2.9e-07,13.97
['01-11 13-35'],[-16.4],2.9e-07,13.97
['01-11 13-35'],[-16.4],2.9e-07,13.97
['01-11 13-35'],[-16.4],2.9e-07,13.97
['01-11 13-36'],[-16.4],2.9e-07,13.97
['01-11 13-36'],[-16.4],2.9e-07,13.97
['01-11 13-36'],[-16.4],2.9e-07,13.98
['01-11 13-36'],[-16.4],2.9e-07,13.98
['01-11 13-37'],[-16.4],2.9e-07,13.97
['01-11 13-37'],[-16.4],2.9e-07,13.97
['01-11 13-37'],[-16.4],2.9e-07,13.97
['01-11 13-37'],[-16.4],2.9e-07,13.97
['01-11 13-37'],[-16.4],2.9e-07,13.98
['01-11 13-38'],[-16.4],2.9e-07,13.98
['01-11 13-38'],[-16.4],2.9e-07,13.98
['01-11 13-38'],[-16.4],2.9e-07,13.98
['01-11 13-38'],[-16.4],2.9e-07,13.98
['01-11 13-38'],[-16.4],2.9e-07,13.98
['01-11 13-39'],[-16.4],2.9e-07,13.98
['01-11 13-39'],[-16.4],2.9e-07,13.97
['01-11 13-39'],[-16.4],2.9e-07,13.97
['01-11 13-39'],[-16.4],2.9e-07,13.97
['01-11 13-40'],[-16.4],2.9e-07,13.97
['01-11 13-40'],[-16.4],2.9e-07,13.97
['01-11 13-40'],[-16.4],2.9e-07,13.97
['01-11 13-40'],[-16.4],2.9e-07,13.97
['01-11 13-40'],[-16.4],2.9e-07,13.97
['01-11 13-41'],[-16.4],2.9e-07,13.97
['01-11 13-41'],[-16.4],2.9e-07,13.97
['01-11 13-41'],[-16.4],2.9e-07,13.97
['01-11 13-41'],[-16.4],2.9e-07,13.97
['01-11 13-42'],[-16.4],2.9e-07,13.97
['01-11 13-42'],[-16.4],2.9e-07,13.97
['01-11 13-42'],[-16.4],2.9e-07,13.97
['01-11 13-42'],[-16.4],2.9e-07,13.97
['01-11 13-42'],[-16.4],2.9e-07,13.97
['01-11 13-43'],[-16.4],2.9e-07,13.97
['01-11 13-43'],[-16.4],2.9e-07,13.97
['01-11 13-43'],[-16.4],2.9e-07,13.97
['01-11 13-43'],[-16.4],2.9e-07,13.97
['01-11 13-43'],[-16.4],2.9e-07,13.97
['01-11 13-44'],[-16.4],2.9e-07,13.97
['01-11 13-44'],[-16.4],2.9e-07,13.98
['01-11 13-44'],[-16.4],2.9e-07,13.98
['01-11 13-44'],[-16.4],2.9e-07,13.98
['01-11 13-45'],[-16.4],2.9e-07,13.98
['01-11 13-45'],[-16.4],2.9e-07,13.98
['01-11 13-45'],[-16.4],2.9e-07,13.98
['01-11 13-45'],[-16.4],2.9e-07,13.98
['01-11 13-45'],[-16.4],2.9e-07,13.98
['01-11 13-46'],[-16.4],2.9e-07,13.98
['01-11 13-46'],[-16.4],2.9e-07,13.98
['01-11 13-46'],[-16.4],2.9e-07,13.98
['01-11 13-46'],[-16.4],2.9e-07,13.98
['01-11 13-47'],[-16.4],2.9e-07,13.98
['01-11 13-47'],[-16.4],2.9e-07,13.98
['01-11 13-47'],[-16.4],2.9e-07,13.98
['01-11 13-47'],[-16.4],2.9e-07,13.98
['01-11 13-47'],[-16.4],2.9e-07,13.98
['01-11 13-48'],[-16.4],2.9e-07,13.98
['01-11 13-48'],[-16.4],2.9e-07,13.98
['01-11 13-48'],[-16.4],2.9e-07,13.98
['01-11 13-48'],[-16.4],2.9e-07,13.98
['01-11 13-48'],[-16.4],2.9e-07,13.98
['01-11 13-49'],[-16.4],2.9e-07,13.98
['01-11 13-49'],[-16.4],2.9e-07,13.98
['01-11 13-49'],[-16.4],2.9e-07,13.98
['01-11 13-49'],[-16.4],2.9e-07,13.98
['01-11 13-50'],[-16.4],2.9e-07,13.98
['01-11 13-50'],[-16.4],2.9e-07,13.98
['01-11 13-50'],[-16.4],2.9e-07,13.98
['01-11 13-50'],[-16.4],2.9e-07,13.98
['01-11 13-50'],[-16.4],2.9e-07,13.98
['01-11 13-51'],[-16.4],2.9e-07,13.98
['01-11 13-51'],[-16.4],2.9e-07,13.98
['01-11 13-51'],[-16.4],2.9e-07,13.98
['01-11 13-51'],[-16.4],2.9e-07,13.98
['01-11 13-52'],[-16.4],2.9e-07,13.98
['01-11 13-52'],[-16.4],2.9e-07,13.98
['01-11 13-52'],[-16.4],2.9e-07,13.98
['01-11 13-52'],[-16.4],2.9e-07,13.98
['01-11 13-52'],[-16.4],2.9e-07,13.98
['01-11 13-53'],[-16.4],2.9e-07,13.98
['01-11 13-53'],[-16.4],2.9e-07,13.98
['01-11 13-53'],[-16.4],2.9e-07,13.98
['01-11 13-53'],[-16.4],2.9e-07,13.98
['01-11 13-53'],[-16.4],2.9e-07,13.98
['01-11 13-54'],[-16.4],2.9e-07,13.98
['01-11 13-54'],[-16.4],2.9e-07,13.98
['01-11 13-54'],[-16.4],2.9e-07,13.98
['01-11 13-54'],[-16.4],2.9e-07,13.98
['01-11 13-55'],[-16.4],2.9e-07,13.98
['01-11 13-55'],[-16.4],2.9e-07,13.98
['01-11 13-55'],[-16.4],2.9e-07,13.98
['01-11 13-55'],[-16.4],2.9e-07,13.98
['01-11 13-55'],[-16.4],2.9e-07,13.98
['01-11 13-56'],[-16.4],2.9e-07,13.98
['01-11 13-56'],[-16.4],2.9e-07,13.98
['01-11 13-56'],[-16.4],2.9e-07,13.98
['01-11 13-56'],[-16.4],2.9e-07,13.98
['01-11 13-57'],[-16.4],2.9e-07,13.98
['01-11 13-57'],[-16.4],2.9e-07,13.98
['01-11 13-57'],[-16.4],2.9e-07,13.98
['01-11 13-57'],[-16.4],2.9e-07,13.98
['01-11 13-57'],[-16.4],2.9e-07,13.98
['01-11 13-58'],[-16.4],2.9e-07,13.98
['01-11 13-58'],[-16.4],2.9e-07,13.98
['01-11 13-58'],[-16.4],2.9e-07,13.98
['01-11 13-58'],[-16.4],2.9e-07,13.98
['01-11 13-59'],[-16.4],2.9e-07,13.98
['01-11 13-59'],[-16.4],2.9e-07,13.98
['01-11 13-59'],[-16.4],2.9e-07,13.98
['01-11 13-59'],[-16.4],2.9e-07,13.98
['01-11 13-59'],[-16.4],2.9e-07,13.98
['01-11 14-00'],[-16.4],2.9e-07,13.98
['01-11 14-00'],[-16.4],2.9e-07,13.98
['01-11 14-00'],[-16.4],2.9e-07,13.98
['01-11 14-00'],[-16.4],2.9e-07,13.98
['01-11 14-01'],[-16.4],2.9e-07,13.98
['01-11 14-01'],[-16.4],2.9e-07,13.98
['01-11 14-01'],[-16.4],2.9e-07,13.98
['01-11 14-01'],[-16.4],2.9e-07,13.98
['01-11 14-01'],[-16.4],2.9e-07,13.98
['01-11 14-02'],[-16.4],2.9e-07,13.98
['01-11 14-02'],[-16.4],2.9e-07,13.98
['01-11 14-02'],[-16.4],2.9e-07,13.98
['01-11 14-02'],[-16.4],2.9e-07,13.98
['01-11 14-03'],[-16.4],2.9e-07,13.98
['01-11 14-03'],[-16.4],2.9e-07,13.98
['01-11 14-03'],[-16.4],2.9e-07,13.98
['01-11 14-03'],[-16.4],2.9e-07,13.98
['01-11 14-03'],[-16.4],2.9e-07,13.98
['01-11 14-04'],[-16.4],2.9e-07,13.98
['01-11 14-04'],[-16.4],2.9e-07,13.98
['01-11 14-04'],[-16.4],2.9e-07,13.98
['01-11 14-04'],[-16.4],2.9e-07,13.98
['01-11 14-05'],[-16.4],2.9e-07,13.98
['01-11 14-05'],[-16.4],2.9e-07,13.98
['01-11 14-05'],[-16.4],2.9e-07,13.98
['01-11 14-05'],[-16.4],2.9e-07,13.98
['01-11 14-05'],[-16.4],2.9e-07,13.98
['01-11 14-06'],[-16.4],2.9e-07,13.98
['01-11 14-06'],[-16.4],2.9e-07,13.98
['01-11 14-06'],[-16.4],2.9e-07,13.98
['01-11 14-06'],[-16.4],2.9e-07,13.98
['01-11 14-06'],[-16.4],2.9e-07,13.98
['01-11 14-07'],[-16.4],2.9e-07,13.98
['01-11 14-07'],[-16.4],2.9e-07,13.98
['01-11 14-07'],[-16.4],2.9e-07,13.98
['01-11 14-07'],[-16.4],2.9e-07,13.98
['01-11 14-08'],[-16.4],2.9e-07,13.98
['01-11 14-08'],[-16.4],2.9e-07,13.98
['01-11 14-08'],[-16.4],2.9e-07,13.98
['01-11 14-08'],[-16.4],2.9e-07,13.98
['01-11 14-08'],[-16.4],2.9e-07,13.98
['01-11 14-09'],[-16.4],2.9e-07,13.98
['01-11 14-09'],[-16.4],2.9e-07,13.98
['01-11 14-09'],[-16.4],2.9e-07,13.98
['01-11 14-09'],[-16.4],2.9e-07,13.98
['01-11 14-10'],[-16.4],2.9e-07,13.98
['01-11 14-10'],[-16.4],2.9e-07,13.98
['01-11 14-10'],[-16.4],2.9e-07,13.98
['01-11 14-10'],[-16.4],2.9e-07,13.98
['01-11 14-10'],[-16.4],2.9e-07,13.98
['01-11 14-11'],[-16.4],2.9e-07,13.98
['01-11 14-11'],[-16.4],2.9e-07,13.98
['01-11 14-11'],[-16.4],2.9e-07,13.98
['01-11 14-11'],[-16.4],2.9e-07,13.98
['01-11 14-11'],[-16.4],2.9e-07,13.98
['01-11 14-12'],[-16.4],2.9e-07,13.98
['01-11 14-12'],[-16.4],2.9e-07,13.98
['01-11 14-12'],[-16.4],2.9e-07,13.98
['01-11 14-12'],[-16.4],2.9e-07,13.98
['01-11 14-13'],[-16.4],2.9e-07,13.98
['01-11 14-13'],[-16.4],2.9e-07,13.98
['01-11 14-13'],[-16.4],2.9e-07,13.98
['01-11 14-13'],[-16.4],2.9e-07,13.98
['01-11 14-13'],[-16.4],2.9e-07,13.98
['01-11 14-14'],[-16.4],2.9e-07,13.98
['01-11 14-14'],[-16.4],2.9e-07,13.98
['01-11 14-14'],[-16.4],2.9e-07,13.98
['01-11 14-14'],[-16.4],2.9e-07,13.98
['01-11 14-15'],[-16.4],2.9e-07,13.98
['01-11 14-15'],[-16.4],2.9e-07,13.98
['01-11 14-15'],[-16.4],2.9e-07,13.98
['01-11 14-15'],[-16.4],2.9e-07,13.98
['01-11 14-15'],[-16.4],2.9e-07,13.98
['01-11 14-16'],[-16.4],2.9e-07,13.98
['01-11 14-16'],[-16.4],2.9e-07,13.98
['01-11 14-16'],[-16.4],2.9e-07,13.98
['01-11 14-16'],[-16.4],2.9e-07,13.98
['01-11 14-16'],[-16.4],2.9e-07,13.98
['01-11 14-17'],[-16.4],2.9e-07,13.98
['01-11 14-17'],[-16.4],2.9e-07,13.98
['01-11 14-17'],[-16.4],2.9e-07,13.98
['01-11 14-17'],[-16.4],2.9e-07,13.98
['01-11 14-18'],[-16.4],2.9e-07,13.98
['01-11 14-18'],[-16.4],2.9e-07,13.98
['01-11 14-18'],[-16.4],2.9e-07,13.98
['01-11 14-18'],[-16.4],2.9e-07,13.98
['01-11 14-18'],[-16.4],2.9e-07,13.98
['01-11 14-19'],[-16.4],2.9e-07,13.98
['01-11 14-19'],[-16.4],2.9e-07,13.98
['01-11 14-19'],[-16.4],2.9e-07,13.98
['01-11 14-19'],[-16.4],2.9e-07,13.98
['01-11 14-20'],[-16.4],2.9e-07,13.98
['01-11 14-20'],[-16.4],2.9e-07,13.98
['01-11 14-20'],[-16.4],2.9e-07,13.98
['01-11 14-20'],[-16.4],2.9e-07,13.98
['01-11 14-20'],[-16.4],2.9e-07,13.98
['01-11 14-21'],[-16.4],2.9e-07,13.98
['01-11 14-21'],[-16.4],2.9e-07,13.98
['01-11 14-21'],[-16.4],2.9e-07,13.98
['01-11 14-21'],[-16.4],2.9e-07,13.98
['01-11 14-21'],[-16.4],2.9e-07,13.98
['01-11 14-22'],[-16.4],2.9e-07,13.98
['01-11 14-22'],[-16.4],2.9e-07,13.98
['01-11 14-22'],[-16.4],2.9e-07,13.98
['01-11 14-22'],[-16.4],2.9e-07,13.98
['01-11 14-23'],[-16.4],2.9e-07,13.98
['01-11 14-23'],[-16.4],2.9e-07,13.98
['01-11 14-23'],[-16.4],2.9e-07,13.98
['01-11 14-23'],[-16.4],2.9e-07,13.98
['01-11 14-23'],[-16.4],2.9e-07,13.98
['01-11 14-24'],[-16.4],2.9e-07,13.98
['01-11 14-24'],[-16.4],2.9e-07,13.98
['01-11 14-24'],[-16.4],2.9e-07,13.98
['01-11 14-24'],[-16.4],2.9e-07,13.98
['01-11 14-25'],[-16.4],2.9e-07,13.98
['01-11 14-25'],[-16.4],2.9e-07,13.98
['01-11 14-25'],[-16.4],2.9e-07,13.98
['01-11 14-25'],[-16.4],2.9e-07,13.98
['01-11 14-25'],[-16.4],2.9e-07,13.98
['01-11 14-26'],[-16.4],2.9e-07,13.98
['01-11 14-26'],[-16.4],2.9e-07,13.98
['01-11 14-26'],[-16.4],2.9e-07,13.99
['01-11 14-26'],[-16.4],2.9e-07,13.99
['01-11 14-26'],[-16.4],2.9e-07,13.99
['01-11 14-27'],[-16.4],2.9e-07,13.99
['01-11 14-27'],[-16.4],2.9e-07,13.99
['01-11 14-27'],[-16.4],2.9e-07,13.99
['01-11 14-27'],[-16.4],2.9e-07,13.99
['01-11 14-28'],[-16.4],2.9e-07,13.99
['01-11 14-28'],[-16.4],2.9e-07,13.99
['01-11 14-28'],[-16.4],2.9e-07,13.99
['01-11 14-28'],[-16.4],2.9e-07,13.99
['01-11 14-28'],[-16.4],2.8e-07,13.99
['01-11 14-29'],[-16.4],2.8e-07,13.99
['01-11 14-29'],[-16.4],2.8e-07,13.99
['01-11 14-29'],[-16.4],2.8e-07,13.99
['01-11 14-29'],[-16.4],2.8e-07,13.99
['01-11 14-30'],[-16.4],2.8e-07,13.99
['01-11 14-30'],[-16.4],2.8e-07,13.99
['01-11 14-30'],[-16.4],2.8e-07,13.99
['01-11 14-30'],[-16.4],2.8e-07,13.99
['01-11 14-30'],[-16.4],2.8e-07,13.99
['01-11 14-31'],[-16.4],2.8e-07,13.99
['01-11 14-31'],[-16.4],2.8e-07,13.99
['01-11 14-31'],[-16.4],2.8e-07,13.99
['01-11 14-31'],[-16.4],2.8e-07,13.99
['01-11 14-32'],[-16.4],2.8e-07,13.99
['01-11 14-32'],[-16.4],2.8e-07,13.99
['01-11 14-32'],[-16.4],2.8e-07,13.99
['01-11 14-32'],[-16.4],2.8e-07,13.99
['01-11 14-32'],[-16.4],2.8e-07,13.99
['01-11 14-33'],[-16.4],2.8e-07,13.99
['01-11 14-33'],[-16.4],2.8e-07,13.99
['01-11 14-33'],[-16.4],2.8e-07,13.99
['01-11 14-33'],[-16.4],2.8e-07,13.99
['01-11 14-33'],[-16.4],2.8e-07,13.99
['01-11 14-34'],[-16.4],2.8e-07,13.99
['01-11 14-34'],[-16.4],2.8e-07,13.99
['01-11 14-34'],[-16.4],2.8e-07,13.99
['01-11 14-34'],[-16.4],2.8e-07,13.99
['01-11 14-35'],[-16.4],2.8e-07,13.99
['01-11 14-35'],[-16.4],2.8e-07,13.99
['01-11 14-35'],[-16.4],2.8e-07,13.99
['01-11 14-35'],[-16.4],2.8e-07,13.99
['01-11 14-35'],[-16.4],2.8e-07,13.99
['01-11 14-36'],[-16.4],2.8e-07,13.99
['01-11 14-36'],[-16.4],2.8e-07,13.99
['01-11 14-36'],[-16.4],2.8e-07,13.99
['01-11 14-36'],[-16.4],2.8e-07,13.99
['01-11 14-37'],[-16.4],2.8e-07,13.99
['01-11 14-37'],[-16.4],2.8e-07,13.99
['01-11 14-37'],[-16.4],2.8e-07,13.99
['01-11 14-37'],[-16.4],2.8e-07,13.99
['01-11 14-37'],[-16.4],2.8e-07,13.99
['01-11 14-38'],[-16.4],2.8e-07,13.99
