Time_Start,Time_End,OPR-OCH,PREBER Value,QAVG Value
31/12/2023 08:48,31/12/2023 08:59,-17.099999999999973,3.0000000000000036e-07,13.97000000000002
31/12/2023 09:00,31/12/2023 09:15,-17.090624999999967,3.0000000000000036e-07,13.970000000000022
31/12/2023 09:16,31/12/2023 09:31,-17.046153846153832,3.0000000000000036e-07,13.970000000000022
31/12/2023 09:32,31/12/2023 09:47,-17.00846153846154,2.959999999999998e-07,13.973846153846173
31/12/2023 09:48,31/12/2023 09:59,-17.017999999999994,2.899999999999996e-07,13.980000000000013
31/12/2023 10:00,31/12/2023 10:15,-17.002307692307692,2.8984615384615324e-07,13.990000000000007
31/12/2023 10:16,31/12/2023 10:31,-17.003100775193797,2.8e-07,13.990000000000007
31/12/2023 10:32,31/12/2023 10:47,-17.0,2.799999999999999e-07,13.991654135338353
31/12/2023 10:48,31/12/2023 10:59,-17.0,2.8000000000000044e-07,14.0
31/12/2023 11:00,31/12/2023 11:15,-17.094354838709638,2.764516129032261e-07,14.0
31/12/2023 11:16,31/12/2023 11:31,-17.009677419354837,2.7e-07,14.0
31/12/2023 11:32,31/12/2023 11:47,-17.0,2.6999999999999996e-07,14.0
31/12/2023 11:48,31/12/2023 11:59,-17.0728260869565,2.699999999999999e-07,14.003586956521735
31/12/2023 12:00,31/12/2023 12:15,-17.062698412698406,2.7e-07,14.0
31/12/2023 12:16,31/12/2023 12:31,-17.014843749999994,2.7000000000000006e-07,14.0
31/12/2023 12:32,31/12/2023 12:47,-17.075384615384593,2.700000000000001e-07,14.0
31/12/2023 12:48,31/12/2023 12:59,-17.07525773195875,2.6999999999999985e-07,14.0
31/12/2023 13:00,31/12/2023 13:15,-17.023846153846137,2.700000000000001e-07,14.0
31/12/2023 13:16,31/12/2023 13:31,-17.072093023255793,2.7124031007751887e-07,14.0
31/12/2023 13:32,31/12/2023 13:47,-17.0171875,2.8e-07,14.0
31/12/2023 13:48,31/12/2023 13:59,-17.00729166666666,2.8000000000000044e-07,14.0
31/12/2023 14:00,31/12/2023 14:15,-17.09843749999996,2.8e-07,13.990078125000007
31/12/2023 14:16,31/12/2023 14:31,-17.067692307692294,2.7999999999999997e-07,13.990000000000007
31/12/2023 14:32,31/12/2023 14:47,-17.00076923076923,2.7999999999999997e-07,13.990000000000007
31/12/2023 14:48,31/12/2023 14:59,-17.03265306122447,2.8000000000000044e-07,13.990000000000007
31/12/2023 15:00,31/12/2023 15:15,-17.016406250000003,2.8593749999999954e-07,13.990000000000007
31/12/2023 15:16,31/12/2023 15:31,-17.0,2.8999999999999945e-07,13.990000000000007
31/12/2023 15:32,31/12/2023 15:47,-17.0,2.8999999999999945e-07,13.990000000000007
31/12/2023 15:48,31/12/2023 15:59,-17.0,2.8999999999999966e-07,13.990000000000007
31/12/2023 16:00,31/12/2023 16:15,-17.0,2.8999999999999945e-07,13.990000000000007
31/12/2023 16:16,31/12/2023 16:31,-17.0203125,2.8999999999999945e-07,13.990000000000007
31/12/2023 16:32,31/12/2023 16:47,-17.0,2.8999999999999945e-07,13.990000000000007
31/12/2023 16:48,31/12/2023 16:59,-17.006122448979593,2.899999999999996e-07,13.990000000000007
31/12/2023 17:00,31/12/2023 17:15,-17.0,2.8999999999999945e-07,13.990000000000007
31/12/2023 17:16,31/12/2023 17:31,-17.0,2.8999999999999945e-07,13.989457364341092
31/12/2023 17:32,31/12/2023 17:47,-17.0,2.8999999999999945e-07,13.980000000000015
31/12/2023 17:48,31/12/2023 17:59,-17.00520833333333,2.899999999999996e-07,13.980000000000013
31/12/2023 18:00,31/12/2023 18:15,-17.0,2.8999999999999945e-07,13.980000000000015
31/12/2023 18:16,31/12/2023 18:31,-17.0,2.8999999999999945e-07,13.980000000000015
31/12/2023 18:32,31/12/2023 18:47,-17.05348837209298,2.8999999999999945e-07,13.980000000000015
31/12/2023 18:48,31/12/2023 18:59,-17.025263157894738,2.899999999999996e-07,13.980000000000013
31/12/2023 19:00,31/12/2023 19:15,-17.0,2.8999999999999945e-07,13.980000000000015
31/12/2023 19:16,31/12/2023 19:31,-17.0,2.9609375000000037e-07,13.980000000000015
31/12/2023 19:32,31/12/2023 19:47,-17.08749999999996,3.0000000000000036e-07,13.975468750000019
31/12/2023 19:48,31/12/2023 19:59,-17.039795918367354,3.0000000000000036e-07,13.97000000000002
31/12/2023 20:00,31/12/2023 20:15,-17.0,3.0000000000000036e-07,13.970000000000022
31/12/2023 20:16,31/12/2023 20:31,-17.006779661016942,3.0000000000000036e-07,13.970000000000022
31/12/2023 20:32,31/12/2023 20:47,-17.038135593220346,3.0000000000000036e-07,13.970000000000022
31/12/2023 20:48,31/12/2023 20:59,-17.0,3.000000000000003e-07,13.97000000000002
31/12/2023 21:00,31/12/2023 21:15,-17.0,3.0000000000000036e-07,13.970000000000022
31/12/2023 21:16,31/12/2023 21:31,-16.9984,3.0000000000000036e-07,13.970000000000022
31/12/2023 21:32,31/12/2023 21:47,-17.0,3.0000000000000036e-07,13.970000000000022
31/12/2023 21:48,31/12/2023 21:59,-17.0,3.000000000000003e-07,13.97000000000002
31/12/2023 22:00,31/12/2023 22:15,-17.0,3.0000000000000036e-07,13.970000000000022
31/12/2023 22:16,31/12/2023 22:31,-16.999122807017546,3.0000000000000036e-07,13.970000000000022
31/12/2023 22:32,31/12/2023 22:47,-17.0,3.0000000000000036e-07,13.970000000000022
31/12/2023 22:48,31/12/2023 22:59,-17.0,3.000000000000003e-07,13.97000000000002
31/12/2023 23:00,31/12/2023 23:15,-16.999166666666667,3.0000000000000036e-07,13.970000000000022
31/12/2023 23:16,31/12/2023 23:31,-17.0,3.0000000000000036e-07,13.970000000000022
31/12/2023 23:32,31/12/2023 23:47,-16.99824561403509,3.0000000000000036e-07,13.970000000000022
31/12/2023 23:48,31/12/2023 23:59,-16.985555555555553,3.0644444444444397e-07,13.97000000000002
01/01/2024 00:00,01/01/2024 00:15,-16.997580645161293,3.1000000000000005e-07,13.962580645161317
01/01/2024 00:16,01/01/2024 00:31,-16.970866141732298,3.100000000000001e-07,13.960000000000024
01/01/2024 00:32,01/01/2024 00:47,-17.020161290322562,3.1000000000000005e-07,13.960000000000024
01/01/2024 00:48,01/01/2024 00:59,-17.048387096774192,3.0999999999999957e-07,13.960000000000019
01/01/2024 01:00,01/01/2024 01:15,-17.01854838709677,3.1000000000000005e-07,13.960000000000024
01/01/2024 01:16,01/01/2024 01:31,-17.0109375,3.100000000000001e-07,13.960000000000024
01/01/2024 01:32,01/01/2024 01:47,-17.0,3.100000000000001e-07,13.960000000000024
01/01/2024 01:48,01/01/2024 01:59,-17.0,3.099999999999995e-07,13.96000000000002
01/01/2024 02:00,01/01/2024 02:15,-17.0,3.1000000000000005e-07,13.960000000000024
01/01/2024 02:16,01/01/2024 02:31,-17.0,3.1000000000000005e-07,13.960000000000024
01/01/2024 02:32,01/01/2024 02:47,-17.00078125,3.100000000000001e-07,13.960000000000024
01/01/2024 02:48,01/01/2024 02:59,-17.0,3.099999999999995e-07,13.96000000000002
01/01/2024 03:00,01/01/2024 03:15,-17.0,3.1e-07,13.960000000000024
01/01/2024 03:16,01/01/2024 03:31,-17.0,3.1000000000000016e-07,13.960000000000024
01/01/2024 03:32,01/01/2024 03:47,-17.0,3.100000000000001e-07,13.960000000000024
01/01/2024 03:48,01/01/2024 03:59,-17.0,3.099999999999995e-07,13.96000000000002
01/01/2024 04:00,01/01/2024 04:15,-16.99538461538462,3.1000000000000016e-07,13.960000000000024
01/01/2024 04:16,01/01/2024 04:31,-16.957812500000014,3.100000000000001e-07,13.960000000000024
01/01/2024 04:32,01/01/2024 04:47,-16.971774193548402,3.1000000000000005e-07,13.960000000000024
01/01/2024 04:48,01/01/2024 04:59,-16.98829787234042,3.0999999999999957e-07,13.960000000000019
01/01/2024 05:00,01/01/2024 05:15,-16.963846153846166,3.1000000000000016e-07,13.960000000000024
01/01/2024 05:16,01/01/2024 05:31,-16.99166666666665,3.1000000000000016e-07,13.960000000000024
01/01/2024 05:32,01/01/2024 05:47,-17.031746031746017,3.1000000000000005e-07,13.960000000000024
01/01/2024 05:48,01/01/2024 05:59,-17.01630434782608,3.0999999999999957e-07,13.960000000000019
01/01/2024 06:00,01/01/2024 06:15,-17.006349206349206,3.1000000000000005e-07,13.960000000000024
01/01/2024 06:16,01/01/2024 06:31,-17.000806451612902,3.1000000000000005e-07,13.960000000000024
01/01/2024 06:32,01/01/2024 06:47,-17.0,3.1000000000000016e-07,13.960000000000024
01/01/2024 06:48,01/01/2024 06:59,-17.0,3.099999999999995e-07,13.96000000000002
01/01/2024 07:00,01/01/2024 07:15,-17.0,3.1000000000000016e-07,13.960000000000024
01/01/2024 07:16,01/01/2024 07:31,-17.0,3.100000000000002e-07,13.960000000000024
01/01/2024 07:32,01/01/2024 07:47,-17.0,3.1000000000000016e-07,13.960000000000024
01/01/2024 07:48,01/01/2024 07:59,-17.0,3.099999999999995e-07,13.96000000000002
01/01/2024 08:00,01/01/2024 08:15,-17.000757575757575,3.1000000000000016e-07,13.960000000000024
01/01/2024 08:16,01/01/2024 08:31,-17.0,3.1000000000000016e-07,13.960000000000024
01/01/2024 08:32,01/01/2024 08:47,-17.00079365079365,3.1000000000000005e-07,13.960000000000024
01/01/2024 08:48,01/01/2024 08:59,-17.0,3.099999999999995e-07,13.96000000000002
01/01/2024 09:00,01/01/2024 09:15,-17.00151515151515,3.1000000000000016e-07,13.960000000000024
01/01/2024 09:16,01/01/2024 09:31,-17.008333333333326,3.168181818181812e-07,13.950151515151545
01/01/2024 09:32,01/01/2024 09:47,-17.00230769230769,3.1999999999999937e-07,13.95000000000003
01/01/2024 09:48,01/01/2024 09:59,-17.007142857142856,3.2000000000000017e-07,13.950000000000024
01/01/2024 10:00,01/01/2024 10:15,-17.01461538461538,3.1999999999999937e-07,13.95000000000003
01/01/2024 10:16,01/01/2024 10:31,-17.009230769230765,3.1999999999999937e-07,13.95000000000003
01/01/2024 10:32,01/01/2024 10:47,-17.00542635658915,3.199999999999994e-07,13.95000000000003
01/01/2024 10:48,01/01/2024 10:59,-17.00103092783505,3.200000000000002e-07,13.950000000000024
01/01/2024 11:00,01/01/2024 11:15,-17.005555555555553,3.199999999999995e-07,13.95000000000003
01/01/2024 11:16,01/01/2024 11:31,-17.0096,3.199999999999995e-07,13.95000000000003
01/01/2024 11:32,01/01/2024 11:47,-17.007999999999996,3.199999999999995e-07,13.95000000000003
01/01/2024 11:48,01/01/2024 11:59,-17.009375000000002,3.2000000000000027e-07,13.950000000000024
01/01/2024 12:00,01/01/2024 12:15,-17.042968749999975,3.199999999999994e-07,13.95000000000003
01/01/2024 12:16,01/01/2024 12:31,-17.088636363636326,3.1999999999999937e-07,13.95000000000003
01/01/2024 12:32,01/01/2024 12:47,-17.085384615384577,3.1999999999999937e-07,13.95000000000003
01/01/2024 12:48,01/01/2024 12:59,-17.085416666666656,3.2000000000000027e-07,13.950000000000024
01/01/2024 13:00,01/01/2024 13:15,-17.06999999999997,3.1999999999999937e-07,13.95000000000003
01/01/2024 13:16,01/01/2024 13:31,-17.00153846153846,3.1999999999999937e-07,13.95000000000003
01/01/2024 13:32,01/01/2024 13:47,-17.0,3.199999999999994e-07,13.95000000000003
01/01/2024 13:48,01/01/2024 13:59,-17.00833333333333,3.2000000000000027e-07,13.950000000000024
01/01/2024 14:00,01/01/2024 14:15,-17.064615384615344,3.1999999999999937e-07,13.95000000000003
01/01/2024 14:16,01/01/2024 14:31,-17.000000000000004,3.1999999999999937e-07,13.95000000000003
01/01/2024 14:32,01/01/2024 14:47,-16.922727272727315,3.1999999999999937e-07,13.95000000000003
01/01/2024 14:48,01/01/2024 14:59,-16.907070707070734,3.2000000000000017e-07,13.950000000000024
01/01/2024 15:00,01/01/2024 15:15,-16.92442748091606,3.1999999999999937e-07,13.95000000000003
01/01/2024 15:16,01/01/2024 15:31,-16.956923076923093,3.1999999999999937e-07,13.95000000000003
01/01/2024 15:32,01/01/2024 15:47,-16.98923076923077,3.1999999999999937e-07,13.95000000000003
01/01/2024 15:48,01/01/2024 15:59,-16.998979591836736,3.2000000000000017e-07,13.950000000000024
01/01/2024 16:00,01/01/2024 16:15,-17.0,3.1999999999999937e-07,13.95000000000003
01/01/2024 16:16,01/01/2024 16:31,-17.0,3.199999999999994e-07,13.95000000000003
01/01/2024 16:32,01/01/2024 16:47,-17.0,3.1999999999999937e-07,13.95000000000003
01/01/2024 16:48,01/01/2024 16:59,-17.0,3.2000000000000027e-07,13.950000000000024
01/01/2024 17:00,01/01/2024 17:15,-17.0,3.1999999999999937e-07,13.95000000000003
01/01/2024 17:16,01/01/2024 17:31,-17.0,3.199999999999994e-07,13.95000000000003
01/01/2024 17:32,01/01/2024 17:47,-17.0,3.199999999999995e-07,13.95000000000003
01/01/2024 17:48,01/01/2024 17:59,-17.0,3.2000000000000027e-07,13.950000000000022
01/01/2024 18:00,01/01/2024 18:15,-17.0,3.199999999999994e-07,13.95000000000003
01/01/2024 18:16,01/01/2024 18:31,-17.0,3.1999999999999953e-07,13.95000000000003
01/01/2024 18:32,01/01/2024 18:47,-17.0,3.1999999999999953e-07,13.95000000000003
01/01/2024 18:48,01/01/2024 18:59,-17.0,3.2000000000000017e-07,13.950000000000024
01/01/2024 19:00,01/01/2024 19:15,-17.0,3.1999999999999937e-07,13.95000000000003
01/01/2024 19:16,01/01/2024 19:31,-17.0,3.199999999999994e-07,13.95000000000003
01/01/2024 19:32,01/01/2024 19:47,-16.996875000000003,3.199999999999994e-07,13.95000000000003
01/01/2024 19:48,01/01/2024 19:59,-16.973958333333332,3.2000000000000027e-07,13.950000000000024
01/01/2024 20:00,01/01/2024 20:15,-16.97786885245903,3.1999999999999953e-07,13.95000000000003
01/01/2024 20:16,01/01/2024 20:31,-16.993076923076927,3.1999999999999937e-07,13.95000000000003
01/01/2024 20:32,01/01/2024 20:47,-16.980952380952388,3.199999999999995e-07,13.95000000000003
01/01/2024 20:48,01/01/2024 20:59,-16.994736842105265,3.2000000000000027e-07,13.950000000000024
01/01/2024 21:00,01/01/2024 21:15,-16.9981981981982,3.199999999999998e-07,13.950000000000028
01/01/2024 21:16,01/01/2024 21:31,-16.99920634920635,3.199999999999995e-07,13.95000000000003
01/01/2024 21:32,01/01/2024 21:47,-17.0,3.199999999999995e-07,13.95000000000003
01/01/2024 21:48,01/01/2024 21:59,-17.0,3.2000000000000027e-07,13.950000000000022
01/01/2024 22:00,01/01/2024 22:15,-16.99833333333333,3.199999999999996e-07,13.950000000000028
01/01/2024 22:16,01/01/2024 22:31,-17.0,3.1999999999999937e-07,13.95000000000003
01/01/2024 22:32,01/01/2024 22:47,-17.0,3.199999999999996e-07,13.950000000000028
01/01/2024 22:48,01/01/2024 22:59,-17.0,3.2000000000000027e-07,13.950000000000022
01/01/2024 23:00,01/01/2024 23:15,-17.0,3.1999999999999953e-07,13.95000000000003
01/01/2024 23:16,01/01/2024 23:31,-17.007258064516126,3.1999999999999953e-07,13.95000000000003
01/01/2024 23:32,01/01/2024 23:47,-17.021666666666658,3.199999999999996e-07,13.950000000000028
01/01/2024 23:48,01/01/2024 23:59,-17.03913043478259,3.2000000000000027e-07,13.950000000000022
02/01/2024 00:00,02/01/2024 00:15,-17.059016393442597,3.1999999999999953e-07,13.95000000000003
02/01/2024 00:16,02/01/2024 00:31,-17.069354838709657,3.1999999999999953e-07,13.95000000000003
02/01/2024 00:32,02/01/2024 00:47,-17.039843749999978,3.199999999999994e-07,13.95000000000003
02/01/2024 00:48,02/01/2024 00:59,-17.041489361702116,3.2000000000000027e-07,13.950000000000024
02/01/2024 01:00,02/01/2024 01:15,-17.056451612903203,3.1999999999999953e-07,13.95000000000003
02/01/2024 01:16,02/01/2024 01:31,-17.045238095238094,3.199999999999995e-07,13.95000000000003
02/01/2024 01:32,02/01/2024 01:47,-17.059689922480587,3.199999999999994e-07,13.95000000000003
02/01/2024 01:48,02/01/2024 01:59,-17.05806451612902,3.2000000000000027e-07,13.950000000000024
02/01/2024 02:00,02/01/2024 02:15,-17.071929824561373,3.1999999999999974e-07,13.950000000000028
02/01/2024 02:16,02/01/2024 02:22,-17.067647058823535,3.2000000000000017e-07,13.949999999999992
