Time_Start,Time_End,OPR-OCH,PREBER Value,QAVG Value
2024-01-26 04:31:00,2024-01-26 04:46:00,-16.954385964912323,2.899999999999993e-07,13.989999999999975
2024-01-26 04:47:00,2024-01-26 04:59:00,-16.931914893617037,2.899999999999994e-07,13.990000000000007
2024-01-26 05:00:00,2024-01-26 05:15:00,-17.0,2.899999999999993e-07,13.989999999999972
2024-01-26 05:16:00,2024-01-26 05:31:00,-17.0,2.899999999999993e-07,13.989999999999972
2024-01-26 05:32:00,2024-01-26 05:47:00,-16.96609195402302,2.899999999999993e-07,13.989999999999972
2024-01-26 05:48:00,2024-01-26 05:59:00,-16.909302325581436,2.8999999999999945e-07,13.990000000000007
2024-01-26 06:00:00,2024-01-26 06:15:00,-16.917241379310394,2.899999999999993e-07,13.989999999999972
2024-01-26 06:16:00,2024-01-26 06:31:00,-16.90058139534889,2.899999999999993e-07,13.989999999999975
2024-01-26 06:32:00,2024-01-26 06:47:00,-16.900000000000055,2.899999999999993e-07,13.989999999999974
2024-01-26 06:48:00,2024-01-26 06:59:00,-16.906976744186082,2.8999999999999945e-07,13.990000000000007
2024-01-26 07:00:00,2024-01-26 07:15:00,-16.93672316384186,2.899999999999993e-07,13.98999999999997
2024-01-26 07:16:00,2024-01-26 07:31:00,-16.904972375690658,2.899999999999993e-07,13.989999999999965
2024-01-26 07:32:00,2024-01-26 07:47:00,-16.930769230769265,2.899999999999993e-07,13.989999999999965
2024-01-26 07:48:00,2024-01-26 07:59:00,-16.900000000000045,2.899999999999994e-07,13.990000000000007
2024-01-26 08:00:00,2024-01-26 08:15:00,-16.899444444444498,2.899999999999993e-07,13.989999999999966
2024-01-26 08:16:00,2024-01-26 08:31:00,-16.89166666666673,2.899999999999993e-07,13.989999999999966
2024-01-26 08:32:00,2024-01-26 08:47:00,-16.926666666666694,2.899999999999993e-07,13.989999999999966
2024-01-26 08:48:00,2024-01-26 08:59:00,-17.0,2.8999999999999945e-07,13.990000000000007
2024-01-26 09:00:00,2024-01-26 09:15:00,-17.0,2.899999999999993e-07,13.989999999999972
2024-01-26 09:16:00,2024-01-26 09:31:00,-17.0,2.899999999999993e-07,13.989999999999972
2024-01-26 09:32:00,2024-01-26 09:47:00,-17.0,2.899999999999993e-07,13.989999999999972
2024-01-26 09:48:00,2024-01-26 09:59:00,-17.003906249999996,2.8999999999999945e-07,13.990000000000007
2024-01-26 10:00:00,2024-01-26 10:15:00,-17.010596026490056,2.8999999999999934e-07,13.990000000000002
2024-01-26 10:16:00,2024-01-26 10:31:00,-17.011494252873558,2.899999999999993e-07,13.989999999999972
2024-01-26 10:32:00,2024-01-26 10:47:00,-17.001694915254237,2.899999999999993e-07,13.98999999999997
2024-01-26 10:48:00,2024-01-26 10:59:00,-17.0,2.8999999999999945e-07,13.990000000000007
2024-01-26 11:00:00,2024-01-26 11:15:00,-17.00238095238095,2.8999999999999945e-07,13.990000000000007
2024-01-26 11:16:00,2024-01-26 11:31:00,-17.03393939393938,2.8999999999999934e-07,13.989999999999982
2024-01-26 11:32:00,2024-01-26 11:47:00,-17.007006369426747,2.8999999999999934e-07,13.989999999999993
2024-01-26 11:48:00,2024-01-26 11:59:00,-17.004651162790697,2.8999999999999945e-07,13.990000000000007
2024-01-26 12:00:00,2024-01-26 12:07:00,-17.0077922077922,2.899999999999998e-07,13.990000000000006
