Timestamp,OPR-OCH,PREBER Value,QAVG Value
['01-26 04-35'],[-17.0],2.9e-07,13.99
['01-26 04-35'],[-17.0],2.9e-07,13.99
['01-26 04-35'],[-17.0],2.9e-07,13.99
['01-26 04-35'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-36'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-37'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-38'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-17.0],2.9e-07,13.99
['01-26 04-39'],[-16.9],2.9e-07,13.99
['01-26 04-39'],[-16.9],2.9e-07,13.99
['01-26 04-39'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-40'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-41'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-42'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-43'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-44'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-45'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-46'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-47'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-48'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-49'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-50'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-51'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-52'],[-16.9],2.9e-07,13.99
['01-26 04-53'],[-16.9],2.9e-07,13.99
['01-26 04-53'],[-16.9],2.9e-07,13.99
['01-26 04-53'],[-16.9],2.9e-07,13.99
['01-26 04-53'],[-16.9],2.9e-07,13.99
['01-26 04-53'],[-16.9],2.9e-07,13.99
['01-26 04-53'],[-16.9],2.9e-07,13.99
['01-26 04-53'],[-17.0],2.9e-07,13.99
['01-26 04-53'],[-17.0],2.9e-07,13.99
['01-26 04-53'],[-17.0],2.9e-07,13.99
['01-26 04-53'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-17.0],2.9e-07,13.99
['01-26 04-54'],[-17.0],2.9e-07,13.99
['01-26 04-54'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-16.9],2.9e-07,13.99
['01-26 04-54'],[-17.0],2.9e-07,13.99
['01-26 04-54'],[-17.0],2.9e-07,13.99
['01-26 04-55'],[-16.9],2.9e-07,13.99
['01-26 04-55'],[-16.9],2.9e-07,13.99
['01-26 04-55'],[-16.9],2.9e-07,13.99
['01-26 04-55'],[-16.9],2.9e-07,13.99
['01-26 04-55'],[-16.9],2.9e-07,13.99
['01-26 04-55'],[-16.9],2.9e-07,13.99
['01-26 04-55'],[-16.9],2.9e-07,13.99
['01-26 04-55'],[-17.0],2.9e-07,13.99
['01-26 04-55'],[-17.0],2.9e-07,13.99
['01-26 04-55'],[-17.0],2.9e-07,13.99
['01-26 04-55'],[-17.0],2.9e-07,13.99
['01-26 04-55'],[-17.0],2.9e-07,13.99
['01-26 04-56'],[-17.0],2.9e-07,13.99
['01-26 04-56'],[-17.0],2.9e-07,13.99
['01-26 04-56'],[-16.9],2.9e-07,13.99
['01-26 04-56'],[-16.9],2.9e-07,13.99
['01-26 04-56'],[-16.9],2.9e-07,13.99
['01-26 04-56'],[-16.9],2.9e-07,13.99
['01-26 04-56'],[-16.9],2.9e-07,13.99
['01-26 04-56'],[-16.9],2.9e-07,13.99
['01-26 04-56'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-57'],[-16.9],2.9e-07,13.99
['01-26 04-57'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-58'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 04-59'],[-16.9],2.9e-07,13.99
['01-26 04-59'],[-16.9],2.9e-07,13.99
['01-26 04-59'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-00'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-01'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-02'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-03'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-04'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-05'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-06'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-07'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-08'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-09'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-10'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-11'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-12'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-13'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-14'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-15'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-16'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-17'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
['01-26 05-18'],[-17.0],2.9e-07,13.99
