Timestamp,OPR-OCH,PREBER Value,QAVG Value
2024-01-11 12:53:00,-16.4,2.8e-07,13.99
2024-01-11 12:53:00,-16.4,2.8e-07,13.99
2024-01-11 12:53:00,-16.4,2.9e-07,13.98
2024-01-11 12:53:00,-16.4,2.9e-07,13.99
2024-01-11 12:54:00,-16.4,2.8e-07,13.99
2024-01-11 12:54:00,-16.4,2.8e-07,13.99
2024-01-11 12:54:00,-16.4,2.8e-07,13.99
2024-01-11 12:54:00,-16.4,2.8e-07,13.99
2024-01-11 12:54:00,-16.4,2.8e-07,13.99
2024-01-11 12:55:00,-16.4,2.8e-07,13.99
2024-01-11 12:55:00,-16.4,2.8e-07,13.99
2024-01-11 12:55:00,-16.4,2.8e-07,13.99
2024-01-11 12:55:00,-16.4,2.8e-07,13.99
2024-01-11 12:55:00,-16.4,2.8e-07,13.99
2024-01-11 12:56:00,-16.4,2.8e-07,13.99
2024-01-11 12:56:00,-16.4,2.8e-07,13.99
2024-01-11 12:56:00,-16.4,2.8e-07,13.99
2024-01-11 12:56:00,-16.4,2.9e-07,13.99
2024-01-11 12:57:00,-16.4,2.9e-07,13.98
2024-01-11 12:57:00,-16.4,2.9e-07,13.98
2024-01-11 12:57:00,-16.4,2.9e-07,13.98
2024-01-11 12:57:00,-16.4,2.9e-07,13.98
2024-01-11 12:57:00,-16.4,2.9e-07,13.98
2024-01-11 12:58:00,-16.4,2.9e-07,13.98
2024-01-11 12:58:00,-16.4,2.9e-07,13.98
2024-01-11 12:58:00,-16.4,2.9e-07,13.98
2024-01-11 12:58:00,-16.4,2.9e-07,13.98
2024-01-11 12:58:00,-16.4,2.9e-07,13.99
2024-01-11 12:59:00,-16.4,2.9e-07,13.99
2024-01-11 12:59:00,-16.4,2.9e-07,13.98
2024-01-11 12:59:00,-16.4,2.9e-07,13.98
2024-01-11 12:59:00,-16.4,2.9e-07,13.98
2024-01-11 13:00:00,-16.4,2.9e-07,13.98
2024-01-11 13:00:00,-16.4,2.9e-07,13.98
2024-01-11 13:00:00,-16.4,2.9e-07,13.98
2024-01-11 13:00:00,-16.4,2.9e-07,13.98
2024-01-11 13:00:00,-16.4,2.9e-07,13.98
2024-01-11 13:01:00,-16.4,2.9e-07,13.98
2024-01-11 13:01:00,-16.4,2.9e-07,13.98
2024-01-11 13:01:00,-16.4,2.9e-07,13.98
2024-01-11 13:01:00,-16.4,2.9e-07,13.98
2024-01-11 13:01:00,-16.4,2.9e-07,13.98
2024-01-11 13:02:00,-16.4,2.9e-07,13.98
2024-01-11 13:02:00,-16.4,2.9e-07,13.98
2024-01-11 13:02:00,-16.4,2.9e-07,13.98
2024-01-11 13:02:00,-16.4,2.9e-07,13.98
2024-01-11 13:02:00,-16.4,2.9e-07,13.98
2024-01-11 13:03:00,-16.4,2.9e-07,13.98
2024-01-11 13:03:00,-16.4,2.9e-07,13.98
2024-01-11 13:03:00,-16.4,2.9e-07,13.98
2024-01-11 13:03:00,-16.4,2.9e-07,13.98
2024-01-11 13:04:00,-16.4,2.9e-07,13.98
2024-01-11 13:04:00,-16.4,2.9e-07,13.98
2024-01-11 13:04:00,-16.4,2.9e-07,13.98
2024-01-11 13:04:00,-16.4,2.9e-07,13.98
2024-01-11 13:04:00,-16.4,2.9e-07,13.98
2024-01-11 13:05:00,-16.4,2.9e-07,13.98
2024-01-11 13:05:00,-16.4,2.9e-07,13.98
2024-01-11 13:05:00,-16.4,2.9e-07,13.98
2024-01-11 13:05:00,-16.4,2.9e-07,13.98
2024-01-11 13:06:00,-16.4,2.9e-07,13.98
2024-01-11 13:06:00,-16.4,2.9e-07,13.98
2024-01-11 13:06:00,-16.4,2.9e-07,13.98
2024-01-11 13:06:00,-16.4,2.9e-07,13.98
2024-01-11 13:06:00,-16.4,2.9e-07,13.98
2024-01-11 13:07:00,-16.4,2.9e-07,13.98
2024-01-11 13:07:00,-16.4,2.9e-07,13.98
2024-01-11 13:07:00,-16.4,2.9e-07,13.98
2024-01-11 13:07:00,-16.4,2.9e-07,13.98
2024-01-11 13:07:00,-16.4,2.9e-07,13.98
2024-01-11 13:08:00,-16.4,2.9e-07,13.98
2024-01-11 13:08:00,-16.4,2.9e-07,13.98
2024-01-11 13:08:00,-16.4,2.9e-07,13.98
2024-01-11 13:08:00,-16.4,2.9e-07,13.98
2024-01-11 13:09:00,-16.4,2.9e-07,13.98
2024-01-11 13:09:00,-16.4,2.9e-07,13.98
2024-01-11 13:09:00,-16.4,2.9e-07,13.98
2024-01-11 13:09:00,-16.4,2.9e-07,13.98
2024-01-11 13:09:00,-16.4,2.9e-07,13.98
2024-01-11 13:10:00,-16.4,2.9e-07,13.98
2024-01-11 13:10:00,-16.4,2.9e-07,13.98
2024-01-11 13:10:00,-16.4,2.9e-07,13.98
2024-01-11 13:10:00,-16.4,2.9e-07,13.98
2024-01-11 13:11:00,-16.4,2.9e-07,13.98
2024-01-11 13:11:00,-16.4,2.9e-07,13.98
2024-01-11 13:11:00,-16.4,2.9e-07,13.98
2024-01-11 13:11:00,-16.4,2.9e-07,13.98
2024-01-11 13:11:00,-16.4,2.9e-07,13.98
2024-01-11 13:12:00,-16.4,2.9e-07,13.98
2024-01-11 13:12:00,-16.4,2.9e-07,13.98
2024-01-11 13:12:00,-16.4,2.9e-07,13.98
2024-01-11 13:12:00,-16.4,2.9e-07,13.98
2024-01-11 13:13:00,-16.4,2.9e-07,13.98
2024-01-11 13:13:00,-16.4,2.9e-07,13.98
2024-01-11 13:13:00,-16.4,2.9e-07,13.98
2024-01-11 13:13:00,-16.4,2.9e-07,13.98
2024-01-11 13:13:00,-16.4,2.9e-07,13.98
2024-01-11 13:14:00,-16.4,2.9e-07,13.98
2024-01-11 13:14:00,-16.4,2.9e-07,13.98
2024-01-11 13:14:00,-16.4,2.9e-07,13.98
2024-01-11 13:14:00,-16.4,2.9e-07,13.98
2024-01-11 13:14:00,-16.4,2.9e-07,13.98
2024-01-11 13:15:00,-16.4,2.9e-07,13.98
2024-01-11 13:15:00,-16.4,2.9e-07,13.98
2024-01-11 13:15:00,-16.4,2.9e-07,13.98
2024-01-11 13:15:00,-16.4,2.9e-07,13.98
2024-01-11 13:16:00,-16.4,2.9e-07,13.98
2024-01-11 13:16:00,-16.4,2.9e-07,13.98
2024-01-11 13:16:00,-16.4,2.9e-07,13.98
2024-01-11 13:16:00,-16.4,2.9e-07,13.98
2024-01-11 13:16:00,-16.4,2.9e-07,13.98
2024-01-11 13:17:00,-16.4,2.9e-07,13.98
2024-01-11 13:17:00,-16.4,2.9e-07,13.98
2024-01-11 13:17:00,-16.4,2.9e-07,13.98
2024-01-11 13:17:00,-16.4,2.9e-07,13.98
2024-01-11 13:18:00,-16.4,2.9e-07,13.98
2024-01-11 13:18:00,-16.4,2.9e-07,13.98
2024-01-11 13:18:00,-16.4,2.9e-07,13.98
2024-01-11 13:18:00,-16.4,2.9e-07,13.98
2024-01-11 13:18:00,-16.4,2.9e-07,13.98
2024-01-11 13:19:00,-16.4,2.9e-07,13.98
2024-01-11 13:19:00,-16.4,2.9e-07,13.98
2024-01-11 13:19:00,-16.4,2.9e-07,13.98
2024-01-11 13:19:00,-16.4,2.9e-07,13.98
2024-01-11 13:20:00,-16.4,2.9e-07,13.98
2024-01-11 13:20:00,-16.4,2.9e-07,13.98
2024-01-11 13:20:00,-16.4,2.9e-07,13.98
2024-01-11 13:20:00,-16.4,2.9e-07,13.98
2024-01-11 13:20:00,-16.4,2.9e-07,13.98
2024-01-11 13:21:00,-16.4,2.9e-07,13.98
2024-01-11 13:21:00,-16.4,2.9e-07,13.98
2024-01-11 13:21:00,-16.4,2.9e-07,13.98
2024-01-11 13:21:00,-16.4,2.9e-07,13.98
2024-01-11 13:22:00,-16.4,2.9e-07,13.98
2024-01-11 13:22:00,-16.4,2.9e-07,13.98
2024-01-11 13:22:00,-16.4,2.9e-07,13.98
2024-01-11 13:22:00,-16.4,2.9e-07,13.98
2024-01-11 13:22:00,-16.4,2.9e-07,13.98
2024-01-11 13:23:00,-16.4,2.9e-07,13.98
2024-01-11 13:23:00,-16.4,2.9e-07,13.98
2024-01-11 13:23:00,-16.4,2.9e-07,13.98
2024-01-11 13:23:00,-16.4,2.9e-07,13.98
2024-01-11 13:24:00,-16.4,2.9e-07,13.98
2024-01-11 13:24:00,-16.4,2.9e-07,13.98
2024-01-11 13:24:00,-16.4,2.9e-07,13.98
2024-01-11 13:24:00,-16.4,2.9e-07,13.98
2024-01-11 13:24:00,-16.4,2.9e-07,13.98
2024-01-11 13:25:00,-16.4,2.9e-07,13.98
2024-01-11 13:25:00,-16.4,2.9e-07,13.98
2024-01-11 13:25:00,-16.4,2.9e-07,13.98
2024-01-11 13:25:00,-16.4,2.9e-07,13.98
2024-01-11 13:25:00,-16.4,2.9e-07,13.98
2024-01-11 13:26:00,-16.4,2.9e-07,13.98
2024-01-11 13:26:00,-16.4,2.9e-07,13.98
2024-01-11 13:26:00,-16.4,2.9e-07,13.98
2024-01-11 13:26:00,-16.4,2.9e-07,13.98
2024-01-11 13:27:00,-16.4,2.9e-07,13.98
2024-01-11 13:27:00,-16.4,2.9e-07,13.98
2024-01-11 13:27:00,-16.4,2.9e-07,13.98
2024-01-11 13:27:00,-16.4,2.9e-07,13.98
2024-01-11 13:27:00,-16.4,2.9e-07,13.98
2024-01-11 13:28:00,-16.4,2.9e-07,13.98
2024-01-11 13:28:00,-16.4,2.9e-07,13.98
2024-01-11 13:28:00,-16.4,2.9e-07,13.98
2024-01-11 13:28:00,-16.4,2.9e-07,13.98
2024-01-11 13:29:00,-16.4,2.9e-07,13.98
2024-01-11 13:29:00,-16.4,2.9e-07,13.98
2024-01-11 13:29:00,-16.4,2.9e-07,13.98
2024-01-11 13:29:00,-16.4,2.9e-07,13.98
2024-01-11 13:29:00,-16.4,2.9e-07,13.98
2024-01-11 13:30:00,-16.4,2.9e-07,13.98
2024-01-11 13:30:00,-16.4,2.9e-07,13.98
2024-01-11 13:30:00,-16.4,2.9e-07,13.98
2024-01-11 13:30:00,-16.4,2.9e-07,13.98
2024-01-11 13:30:00,-16.4,2.9e-07,13.98
2024-01-11 13:31:00,-16.4,2.9e-07,13.98
2024-01-11 13:31:00,-16.4,2.9e-07,13.98
2024-01-11 13:31:00,-16.4,2.9e-07,13.98
2024-01-11 13:31:00,-16.4,2.9e-07,13.98
2024-01-11 13:32:00,-16.4,2.9e-07,13.98
2024-01-11 13:32:00,-16.4,2.9e-07,13.98
2024-01-11 13:32:00,-16.4,2.9e-07,13.98
2024-01-11 13:32:00,-16.4,2.9e-07,13.98
2024-01-11 13:32:00,-16.4,2.9e-07,13.98
2024-01-11 13:33:00,-16.4,2.9e-07,13.98
2024-01-11 13:33:00,-16.4,2.9e-07,13.98
2024-01-11 13:33:00,-16.4,2.9e-07,13.98
2024-01-11 13:33:00,-16.4,2.9e-07,13.98
2024-01-11 13:34:00,-16.4,2.9e-07,13.98
2024-01-11 13:34:00,-16.4,2.9e-07,13.98
2024-01-11 13:34:00,-16.4,2.9e-07,13.98
2024-01-11 13:34:00,-16.4,2.9e-07,13.98
2024-01-11 13:34:00,-16.4,2.9e-07,13.98
2024-01-11 13:35:00,-16.4,2.9e-07,13.97
2024-01-11 13:35:00,-16.4,2.9e-07,13.97
2024-01-11 13:35:00,-16.4,2.9e-07,13.97
2024-01-11 13:35:00,-16.4,2.9e-07,13.97
2024-01-11 13:35:00,-16.4,2.9e-07,13.97
2024-01-11 13:36:00,-16.4,2.9e-07,13.97
2024-01-11 13:36:00,-16.4,2.9e-07,13.97
2024-01-11 13:36:00,-16.4,2.9e-07,13.98
2024-01-11 13:36:00,-16.4,2.9e-07,13.98
2024-01-11 13:37:00,-16.4,2.9e-07,13.97
2024-01-11 13:37:00,-16.4,2.9e-07,13.97
2024-01-11 13:37:00,-16.4,2.9e-07,13.97
2024-01-11 13:37:00,-16.4,2.9e-07,13.97
2024-01-11 13:37:00,-16.4,2.9e-07,13.98
2024-01-11 13:38:00,-16.4,2.9e-07,13.98
2024-01-11 13:38:00,-16.4,2.9e-07,13.98
2024-01-11 13:38:00,-16.4,2.9e-07,13.98
2024-01-11 13:38:00,-16.4,2.9e-07,13.98
2024-01-11 13:38:00,-16.4,2.9e-07,13.98
2024-01-11 13:39:00,-16.4,2.9e-07,13.98
2024-01-11 13:39:00,-16.4,2.9e-07,13.97
2024-01-11 13:39:00,-16.4,2.9e-07,13.97
2024-01-11 13:39:00,-16.4,2.9e-07,13.97
2024-01-11 13:40:00,-16.4,2.9e-07,13.97
2024-01-11 13:40:00,-16.4,2.9e-07,13.97
2024-01-11 13:40:00,-16.4,2.9e-07,13.97
2024-01-11 13:40:00,-16.4,2.9e-07,13.97
2024-01-11 13:40:00,-16.4,2.9e-07,13.97
2024-01-11 13:41:00,-16.4,2.9e-07,13.97
2024-01-11 13:41:00,-16.4,2.9e-07,13.97
2024-01-11 13:41:00,-16.4,2.9e-07,13.97
2024-01-11 13:41:00,-16.4,2.9e-07,13.97
2024-01-11 13:42:00,-16.4,2.9e-07,13.97
2024-01-11 13:42:00,-16.4,2.9e-07,13.97
2024-01-11 13:42:00,-16.4,2.9e-07,13.97
2024-01-11 13:42:00,-16.4,2.9e-07,13.97
2024-01-11 13:42:00,-16.4,2.9e-07,13.97
2024-01-11 13:43:00,-16.4,2.9e-07,13.97
2024-01-11 13:43:00,-16.4,2.9e-07,13.97
2024-01-11 13:43:00,-16.4,2.9e-07,13.97
2024-01-11 13:43:00,-16.4,2.9e-07,13.97
2024-01-11 13:43:00,-16.4,2.9e-07,13.97
2024-01-11 13:44:00,-16.4,2.9e-07,13.97
2024-01-11 13:44:00,-16.4,2.9e-07,13.98
2024-01-11 13:44:00,-16.4,2.9e-07,13.98
2024-01-11 13:44:00,-16.4,2.9e-07,13.98
2024-01-11 13:45:00,-16.4,2.9e-07,13.98
2024-01-11 13:45:00,-16.4,2.9e-07,13.98
2024-01-11 13:45:00,-16.4,2.9e-07,13.98
2024-01-11 13:45:00,-16.4,2.9e-07,13.98
2024-01-11 13:45:00,-16.4,2.9e-07,13.98
2024-01-11 13:46:00,-16.4,2.9e-07,13.98
2024-01-11 13:46:00,-16.4,2.9e-07,13.98
2024-01-11 13:46:00,-16.4,2.9e-07,13.98
2024-01-11 13:46:00,-16.4,2.9e-07,13.98
2024-01-11 13:47:00,-16.4,2.9e-07,13.98
2024-01-11 13:47:00,-16.4,2.9e-07,13.98
2024-01-11 13:47:00,-16.4,2.9e-07,13.98
2024-01-11 13:47:00,-16.4,2.9e-07,13.98
2024-01-11 13:47:00,-16.4,2.9e-07,13.98
2024-01-11 13:48:00,-16.4,2.9e-07,13.98
2024-01-11 13:48:00,-16.4,2.9e-07,13.98
2024-01-11 13:48:00,-16.4,2.9e-07,13.98
2024-01-11 13:48:00,-16.4,2.9e-07,13.98
2024-01-11 13:48:00,-16.4,2.9e-07,13.98
2024-01-11 13:49:00,-16.4,2.9e-07,13.98
2024-01-11 13:49:00,-16.4,2.9e-07,13.98
2024-01-11 13:49:00,-16.4,2.9e-07,13.98
2024-01-11 13:49:00,-16.4,2.9e-07,13.98
2024-01-11 13:50:00,-16.4,2.9e-07,13.98
2024-01-11 13:50:00,-16.4,2.9e-07,13.98
2024-01-11 13:50:00,-16.4,2.9e-07,13.98
2024-01-11 13:50:00,-16.4,2.9e-07,13.98
2024-01-11 13:50:00,-16.4,2.9e-07,13.98
2024-01-11 13:51:00,-16.4,2.9e-07,13.98
2024-01-11 13:51:00,-16.4,2.9e-07,13.98
2024-01-11 13:51:00,-16.4,2.9e-07,13.98
2024-01-11 13:51:00,-16.4,2.9e-07,13.98
2024-01-11 13:52:00,-16.4,2.9e-07,13.98
2024-01-11 13:52:00,-16.4,2.9e-07,13.98
2024-01-11 13:52:00,-16.4,2.9e-07,13.98
2024-01-11 13:52:00,-16.4,2.9e-07,13.98
2024-01-11 13:52:00,-16.4,2.9e-07,13.98
2024-01-11 13:53:00,-16.4,2.9e-07,13.98
2024-01-11 13:53:00,-16.4,2.9e-07,13.98
2024-01-11 13:53:00,-16.4,2.9e-07,13.98
2024-01-11 13:53:00,-16.4,2.9e-07,13.98
2024-01-11 13:53:00,-16.4,2.9e-07,13.98
2024-01-11 13:54:00,-16.4,2.9e-07,13.98
2024-01-11 13:54:00,-16.4,2.9e-07,13.98
2024-01-11 13:54:00,-16.4,2.9e-07,13.98
2024-01-11 13:54:00,-16.4,2.9e-07,13.98
2024-01-11 13:55:00,-16.4,2.9e-07,13.98
2024-01-11 13:55:00,-16.4,2.9e-07,13.98
2024-01-11 13:55:00,-16.4,2.9e-07,13.98
2024-01-11 13:55:00,-16.4,2.9e-07,13.98
2024-01-11 13:55:00,-16.4,2.9e-07,13.98
2024-01-11 13:56:00,-16.4,2.9e-07,13.98
2024-01-11 13:56:00,-16.4,2.9e-07,13.98
2024-01-11 13:56:00,-16.4,2.9e-07,13.98
2024-01-11 13:56:00,-16.4,2.9e-07,13.98
2024-01-11 13:57:00,-16.4,2.9e-07,13.98
2024-01-11 13:57:00,-16.4,2.9e-07,13.98
2024-01-11 13:57:00,-16.4,2.9e-07,13.98
2024-01-11 13:57:00,-16.4,2.9e-07,13.98
2024-01-11 13:57:00,-16.4,2.9e-07,13.98
2024-01-11 13:58:00,-16.4,2.9e-07,13.98
2024-01-11 13:58:00,-16.4,2.9e-07,13.98
2024-01-11 13:58:00,-16.4,2.9e-07,13.98
2024-01-11 13:58:00,-16.4,2.9e-07,13.98
2024-01-11 13:59:00,-16.4,2.9e-07,13.98
2024-01-11 13:59:00,-16.4,2.9e-07,13.98
2024-01-11 13:59:00,-16.4,2.9e-07,13.98
2024-01-11 13:59:00,-16.4,2.9e-07,13.98
2024-01-11 13:59:00,-16.4,2.9e-07,13.98
2024-01-11 14:00:00,-16.4,2.9e-07,13.98
2024-01-11 14:00:00,-16.4,2.9e-07,13.98
2024-01-11 14:00:00,-16.4,2.9e-07,13.98
2024-01-11 14:00:00,-16.4,2.9e-07,13.98
2024-01-11 14:01:00,-16.4,2.9e-07,13.98
2024-01-11 14:01:00,-16.4,2.9e-07,13.98
2024-01-11 14:01:00,-16.4,2.9e-07,13.98
2024-01-11 14:01:00,-16.4,2.9e-07,13.98
2024-01-11 14:01:00,-16.4,2.9e-07,13.98
2024-01-11 14:02:00,-16.4,2.9e-07,13.98
2024-01-11 14:02:00,-16.4,2.9e-07,13.98
2024-01-11 14:02:00,-16.4,2.9e-07,13.98
2024-01-11 14:02:00,-16.4,2.9e-07,13.98
2024-01-11 14:03:00,-16.4,2.9e-07,13.98
2024-01-11 14:03:00,-16.4,2.9e-07,13.98
2024-01-11 14:03:00,-16.4,2.9e-07,13.98
2024-01-11 14:03:00,-16.4,2.9e-07,13.98
2024-01-11 14:03:00,-16.4,2.9e-07,13.98
2024-01-11 14:04:00,-16.4,2.9e-07,13.98
2024-01-11 14:04:00,-16.4,2.9e-07,13.98
2024-01-11 14:04:00,-16.4,2.9e-07,13.98
2024-01-11 14:04:00,-16.4,2.9e-07,13.98
2024-01-11 14:05:00,-16.4,2.9e-07,13.98
2024-01-11 14:05:00,-16.4,2.9e-07,13.98
2024-01-11 14:05:00,-16.4,2.9e-07,13.98
2024-01-11 14:05:00,-16.4,2.9e-07,13.98
2024-01-11 14:05:00,-16.4,2.9e-07,13.98
2024-01-11 14:06:00,-16.4,2.9e-07,13.98
2024-01-11 14:06:00,-16.4,2.9e-07,13.98
2024-01-11 14:06:00,-16.4,2.9e-07,13.98
2024-01-11 14:06:00,-16.4,2.9e-07,13.98
2024-01-11 14:06:00,-16.4,2.9e-07,13.98
2024-01-11 14:07:00,-16.4,2.9e-07,13.98
2024-01-11 14:07:00,-16.4,2.9e-07,13.98
2024-01-11 14:07:00,-16.4,2.9e-07,13.98
2024-01-11 14:07:00,-16.4,2.9e-07,13.98
2024-01-11 14:08:00,-16.4,2.9e-07,13.98
2024-01-11 14:08:00,-16.4,2.9e-07,13.98
2024-01-11 14:08:00,-16.4,2.9e-07,13.98
2024-01-11 14:08:00,-16.4,2.9e-07,13.98
2024-01-11 14:08:00,-16.4,2.9e-07,13.98
2024-01-11 14:09:00,-16.4,2.9e-07,13.98
2024-01-11 14:09:00,-16.4,2.9e-07,13.98
2024-01-11 14:09:00,-16.4,2.9e-07,13.98
2024-01-11 14:09:00,-16.4,2.9e-07,13.98
2024-01-11 14:10:00,-16.4,2.9e-07,13.98
2024-01-11 14:10:00,-16.4,2.9e-07,13.98
2024-01-11 14:10:00,-16.4,2.9e-07,13.98
2024-01-11 14:10:00,-16.4,2.9e-07,13.98
2024-01-11 14:10:00,-16.4,2.9e-07,13.98
2024-01-11 14:11:00,-16.4,2.9e-07,13.98
2024-01-11 14:11:00,-16.4,2.9e-07,13.98
2024-01-11 14:11:00,-16.4,2.9e-07,13.98
2024-01-11 14:11:00,-16.4,2.9e-07,13.98
2024-01-11 14:11:00,-16.4,2.9e-07,13.98
2024-01-11 14:12:00,-16.4,2.9e-07,13.98
2024-01-11 14:12:00,-16.4,2.9e-07,13.98
2024-01-11 14:12:00,-16.4,2.9e-07,13.98
2024-01-11 14:12:00,-16.4,2.9e-07,13.98
2024-01-11 14:13:00,-16.4,2.9e-07,13.98
2024-01-11 14:13:00,-16.4,2.9e-07,13.98
2024-01-11 14:13:00,-16.4,2.9e-07,13.98
2024-01-11 14:13:00,-16.4,2.9e-07,13.98
2024-01-11 14:13:00,-16.4,2.9e-07,13.98
2024-01-11 14:14:00,-16.4,2.9e-07,13.98
2024-01-11 14:14:00,-16.4,2.9e-07,13.98
2024-01-11 14:14:00,-16.4,2.9e-07,13.98
2024-01-11 14:14:00,-16.4,2.9e-07,13.98
2024-01-11 14:15:00,-16.4,2.9e-07,13.98
2024-01-11 14:15:00,-16.4,2.9e-07,13.98
2024-01-11 14:15:00,-16.4,2.9e-07,13.98
2024-01-11 14:15:00,-16.4,2.9e-07,13.98
2024-01-11 14:15:00,-16.4,2.9e-07,13.98
2024-01-11 14:16:00,-16.4,2.9e-07,13.98
2024-01-11 14:16:00,-16.4,2.9e-07,13.98
2024-01-11 14:16:00,-16.4,2.9e-07,13.98
2024-01-11 14:16:00,-16.4,2.9e-07,13.98
2024-01-11 14:16:00,-16.4,2.9e-07,13.98
2024-01-11 14:17:00,-16.4,2.9e-07,13.98
2024-01-11 14:17:00,-16.4,2.9e-07,13.98
2024-01-11 14:17:00,-16.4,2.9e-07,13.98
2024-01-11 14:17:00,-16.4,2.9e-07,13.98
2024-01-11 14:18:00,-16.4,2.9e-07,13.98
2024-01-11 14:18:00,-16.4,2.9e-07,13.98
2024-01-11 14:18:00,-16.4,2.9e-07,13.98
2024-01-11 14:18:00,-16.4,2.9e-07,13.98
2024-01-11 14:18:00,-16.4,2.9e-07,13.98
2024-01-11 14:19:00,-16.4,2.9e-07,13.98
2024-01-11 14:19:00,-16.4,2.9e-07,13.98
2024-01-11 14:19:00,-16.4,2.9e-07,13.98
2024-01-11 14:19:00,-16.4,2.9e-07,13.98
2024-01-11 14:20:00,-16.4,2.9e-07,13.98
2024-01-11 14:20:00,-16.4,2.9e-07,13.98
2024-01-11 14:20:00,-16.4,2.9e-07,13.98
2024-01-11 14:20:00,-16.4,2.9e-07,13.98
2024-01-11 14:20:00,-16.4,2.9e-07,13.98
2024-01-11 14:21:00,-16.4,2.9e-07,13.98
2024-01-11 14:21:00,-16.4,2.9e-07,13.98
2024-01-11 14:21:00,-16.4,2.9e-07,13.98
2024-01-11 14:21:00,-16.4,2.9e-07,13.98
2024-01-11 14:21:00,-16.4,2.9e-07,13.98
2024-01-11 14:22:00,-16.4,2.9e-07,13.98
2024-01-11 14:22:00,-16.4,2.9e-07,13.98
2024-01-11 14:22:00,-16.4,2.9e-07,13.98
2024-01-11 14:22:00,-16.4,2.9e-07,13.98
