Time_Start,Time_End,OPR-OCH,PREBER Value,QAVG Value
2024-01-11 15:25:00,2024-01-11 15:40:00,-16.400000000000006,2.864473684210525e-07,13.984078947368436
2024-01-11 15:41:00,2024-01-11 15:56:00,-16.400000000000006,2.899999999999998e-07,13.980000000000013
2024-01-11 15:57:00,2024-01-11 15:59:00,-16.400000000000002,2.8999999999999987e-07,13.979999999999999
2024-01-11 16:00:00,2024-01-11 16:15:00,-16.401298701298707,2.899999999999998e-07,13.980000000000013
2024-01-11 16:16:00,2024-01-11 16:31:00,-16.400000000000002,2.899999999999998e-07,13.980000000000013
2024-01-11 16:32:00,2024-01-11 16:47:00,-16.40526315789474,2.899999999999998e-07,13.980000000000013
2024-01-11 16:48:00,2024-01-11 16:59:00,-16.469642857142855,2.873214285714288e-07,13.98410714285715
2024-01-11 17:00:00,2024-01-11 17:15:00,-16.49078947368421,2.800000000000004e-07,13.990000000000006
2024-01-11 17:16:00,2024-01-11 17:31:00,-16.468421052631584,2.800000000000004e-07,13.990000000000006
2024-01-11 17:32:00,2024-01-11 17:47:00,-16.427999999999997,2.800000000000004e-07,13.990000000000006
2024-01-11 17:48:00,2024-01-11 17:59:00,-16.419298245614023,2.800000000000003e-07,13.990000000000007
2024-01-11 18:00:00,2024-01-11 18:15:00,-16.471052631578942,2.800000000000004e-07,13.990000000000006
2024-01-11 18:16:00,2024-01-11 18:31:00,-16.459210526315786,2.800000000000004e-07,13.990000000000006
2024-01-11 18:32:00,2024-01-11 18:47:00,-16.460526315789483,2.800000000000004e-07,13.990000000000006
2024-01-11 18:48:00,2024-01-11 18:59:00,-16.414035087719284,2.800000000000003e-07,13.990000000000007
2024-01-11 19:00:00,2024-01-11 19:15:00,-16.403947368421058,2.800000000000004e-07,13.990000000000006
2024-01-11 19:16:00,2024-01-11 19:31:00,-16.402631578947375,2.800000000000004e-07,13.990000000000006
2024-01-11 19:32:00,2024-01-11 19:47:00,-16.400000000000006,2.800000000000004e-07,13.990000000000006
2024-01-11 19:48:00,2024-01-11 19:59:00,-16.399999999999984,2.800000000000003e-07,13.990000000000007
2024-01-11 20:00:00,2024-01-11 20:15:00,-16.400000000000006,2.800000000000004e-07,13.990000000000006
2024-01-11 20:16:00,2024-01-11 20:31:00,-16.40266666666667,2.800000000000004e-07,13.990000000000006
2024-01-11 20:32:00,2024-01-11 20:47:00,-16.423684210526314,2.800000000000004e-07,13.990000000000006
2024-01-11 20:48:00,2024-01-11 20:59:00,-16.447368421052623,2.800000000000003e-07,13.990000000000007
2024-01-11 21:00:00,2024-01-11 21:15:00,-16.472368421052646,2.800000000000004e-07,13.990000000000006
2024-01-11 21:16:00,2024-01-11 21:31:00,-16.406578947368423,2.800000000000004e-07,13.990000000000006
2024-01-11 21:32:00,2024-01-11 21:47:00,-16.424999999999997,2.800000000000004e-07,13.990000000000006
2024-01-11 21:48:00,2024-01-11 21:59:00,-16.41754385964911,2.800000000000003e-07,13.990000000000007
2024-01-11 22:00:00,2024-01-11 22:15:00,-16.42105263157895,2.800000000000004e-07,13.990000000000006
2024-01-11 22:16:00,2024-01-11 22:31:00,-16.467105263157897,2.8855263157894727e-07,13.990000000000006
2024-01-11 22:32:00,2024-01-11 22:47:00,-16.450000000000006,2.800000000000004e-07,13.990000000000006
2024-01-11 22:48:00,2024-01-11 22:59:00,-16.415789473684196,2.8789473684210543e-07,13.990000000000007
2024-01-11 23:00:00,2024-01-11 23:15:00,-16.400000000000006,2.899999999999998e-07,13.984078947368433
2024-01-11 23:16:00,2024-01-11 23:31:00,-16.400000000000006,2.899999999999998e-07,13.980000000000013
2024-01-11 23:32:00,2024-01-11 23:47:00,-16.400000000000006,2.899999999999998e-07,13.980000000000013
2024-01-11 23:48:00,2024-01-11 23:59:00,-16.416071428571417,2.9000000000000014e-07,13.98000000000001
2024-01-12 00:00:00,2024-01-12 00:15:00,-16.403947368421058,2.899999999999998e-07,13.980000000000013
2024-01-12 00:16:00,2024-01-12 00:31:00,-16.40131578947369,2.899999999999998e-07,13.980000000000013
2024-01-12 00:32:00,2024-01-12 00:47:00,-16.400000000000006,2.899999999999998e-07,13.980000000000013
2024-01-12 00:48:00,2024-01-12 00:59:00,-16.399999999999984,2.900000000000001e-07,13.980000000000011
2024-01-12 01:00:00,2024-01-12 01:15:00,-16.400000000000006,2.899999999999998e-07,13.980000000000013
2024-01-12 01:16:00,2024-01-12 01:31:00,-16.400000000000006,2.899999999999998e-07,13.980000000000013
2024-01-12 01:32:00,2024-01-12 01:47:00,-16.400000000000002,2.899999999999998e-07,13.980000000000013
2024-01-12 01:48:00,2024-01-12 01:59:00,-16.399999999999984,2.900000000000001e-07,13.980000000000011
