Timestamp,OPR-OCH,PREBER Value,QAVG Value
['12-30 18-27'],[-17.3],2.9e-07,13.98
['12-30 18-27'],[-17.3],2.9e-07,13.98
['12-30 18-28'],[-17.2],2.9e-07,13.98
['12-30 18-28'],[-17.2],2.9e-07,13.98
['12-30 18-28'],[-17.2],2.9e-07,13.98
['12-30 18-28'],[-17.2],2.9e-07,13.98
['12-30 18-29'],[-17.2],2.9e-07,13.98
['12-30 18-29'],[-17.2],2.9e-07,13.98
['12-30 18-29'],[-17.2],2.9e-07,13.98
['12-30 18-29'],[-17.2],2.9e-07,13.98
['12-30 18-29'],[-17.2],2.9e-07,13.98
['12-30 18-30'],[-17.3],2.9e-07,13.98
['12-30 18-30'],[-17.3],2.9e-07,13.98
['12-30 18-30'],[-17.2],2.9e-07,13.98
['12-30 18-30'],[-17.2],2.9e-07,13.98
['12-30 18-30'],[-17.2],2.9e-07,13.98
['12-30 18-31'],[-17.2],2.9e-07,13.98
['12-30 18-31'],[-17.2],2.9e-07,13.98
['12-30 18-31'],[-17.2],2.9e-07,13.99
['12-30 18-31'],[-17.2],2.9e-07,13.99
['12-30 18-32'],[-17.2],2.9e-07,13.99
['12-30 18-32'],[-17.2],2.9e-07,13.99
['12-30 18-32'],[-17.2],2.9e-07,13.99
['12-30 18-32'],[-17.2],2.8e-07,13.99
['12-30 18-32'],[-17.2],2.8e-07,13.99
['12-30 18-33'],[-17.2],2.8e-07,13.99
['12-30 18-33'],[-17.2],2.8e-07,13.99
['12-30 18-33'],[-17.2],2.8e-07,13.99
['12-30 18-33'],[-17.2],2.8e-07,13.99
['12-30 18-34'],[-17.2],2.8e-07,13.99
['12-30 18-34'],[-17.2],2.8e-07,13.99
['12-30 18-34'],[-17.2],2.8e-07,13.99
['12-30 18-34'],[-17.2],2.8e-07,13.99
['12-30 18-34'],[-17.2],2.8e-07,13.99
['12-30 18-35'],[-17.2],2.8e-07,13.99
['12-30 18-35'],[-17.2],2.8e-07,13.99
['12-30 18-35'],[-17.2],2.8e-07,13.99
['12-30 18-35'],[-17.2],2.9e-07,13.99
['12-30 18-35'],[-17.2],2.9e-07,13.99
['12-30 18-36'],[-17.2],2.9e-07,13.99
['12-30 18-36'],[-17.2],2.9e-07,13.99
['12-30 18-36'],[-17.2],2.9e-07,13.99
['12-30 18-36'],[-17.2],2.9e-07,13.99
['12-30 18-37'],[-17.2],2.9e-07,13.99
['12-30 18-37'],[-17.2],2.9e-07,13.99
['12-30 18-37'],[-17.2],2.9e-07,13.99
['12-30 18-37'],[-17.2],2.9e-07,13.99
['12-30 18-37'],[-17.2],2.9e-07,13.99
['12-30 18-38'],[-17.2],2.9e-07,13.99
['12-30 18-38'],[-17.2],2.9e-07,13.99
['12-30 18-38'],[-17.2],2.9e-07,13.99
['12-30 18-38'],[-17.2],2.9e-07,13.99
['12-30 18-38'],[-17.2],2.9e-07,13.99
['12-30 18-39'],[-17.2],2.9e-07,13.99
['12-30 18-39'],[-17.2],2.9e-07,13.99
['12-30 18-39'],[-17.2],2.9e-07,13.99
['12-30 18-39'],[-17.2],2.9e-07,13.99
['12-30 18-40'],[-17.2],2.8e-07,13.99
['12-30 18-40'],[-17.2],2.9e-07,13.99
['12-30 18-40'],[-17.2],2.9e-07,13.99
['12-30 18-40'],[-17.2],2.9e-07,13.99
['12-30 18-40'],[-17.3],2.9e-07,13.99
['12-30 18-41'],[-17.2],2.9e-07,13.99
['12-30 18-41'],[-17.2],2.9e-07,13.99
['12-30 18-41'],[-17.2],2.9e-07,13.99
['12-30 18-41'],[-17.2],2.9e-07,13.99
['12-30 18-42'],[-17.2],2.9e-07,13.99
['12-30 18-42'],[-17.2],2.9e-07,13.99
['12-30 18-42'],[-17.2],2.9e-07,13.99
['12-30 18-42'],[-17.2],2.9e-07,13.99
['12-30 18-42'],[-17.2],2.9e-07,13.99
['12-30 18-43'],[-17.2],2.9e-07,13.99
['12-30 18-43'],[-17.2],2.9e-07,13.99
['12-30 18-43'],[-17.2],2.9e-07,13.99
['12-30 18-43'],[-17.2],2.9e-07,13.99
['12-30 18-43'],[-17.2],2.9e-07,13.99
['12-30 18-44'],[-17.2],2.9e-07,13.99
['12-30 18-44'],[-17.2],2.9e-07,13.99
['12-30 18-44'],[-17.2],2.9e-07,13.98
['12-30 18-44'],[-17.2],2.9e-07,13.98
['12-30 18-45'],[-17.2],2.9e-07,13.98
['12-30 18-45'],[-17.2],2.9e-07,13.98
['12-30 18-45'],[-17.2],2.9e-07,13.98
['12-30 18-45'],[-17.2],2.9e-07,13.98
['12-30 18-45'],[-17.2],2.9e-07,13.98
['12-30 18-46'],[-17.2],2.9e-07,13.98
['12-30 18-46'],[-17.2],2.9e-07,13.98
['12-30 18-46'],[-17.3],2.9e-07,13.98
['12-30 18-46'],[-17.2],2.9e-07,13.98
['12-30 18-46'],[-17.3],2.9e-07,13.98
['12-30 18-47'],[-17.2],2.9e-07,13.98
['12-30 18-47'],[-17.3],2.9e-07,13.98
['12-30 18-47'],[-17.2],2.9e-07,13.98
['12-30 18-47'],[-17.2],3e-07,13.98
['12-30 18-48'],[-17.2],3e-07,13.98
['12-30 18-48'],[-17.2],3e-07,13.98
['12-30 18-48'],[-17.2],3e-07,13.98
['12-30 18-48'],[-17.2],3e-07,13.98
['12-30 18-48'],[-17.2],3e-07,13.97
['12-30 18-49'],[-17.2],3e-07,13.97
['12-30 18-49'],[-17.2],3e-07,13.97
['12-30 18-49'],[-17.2],3e-07,13.97
['12-30 18-49'],[-17.3],3e-07,13.97
['12-30 18-49'],[-17.2],3e-07,13.97
['12-30 18-50'],[-17.2],3e-07,13.97
['12-30 18-50'],[-17.2],3e-07,13.97
['12-30 18-50'],[-17.2],3e-07,13.97
['12-30 18-50'],[-17.2],3e-07,13.97
['12-30 18-51'],[-17.2],3e-07,13.97
['12-30 18-51'],[-17.2],3e-07,13.97
['12-30 18-51'],[-17.3],3e-07,13.97
['12-30 18-51'],[-17.2],3e-07,13.97
['12-30 18-51'],[-17.2],3e-07,13.97
['12-30 18-52'],[-17.2],3.1e-07,13.97
['12-30 18-52'],[-17.2],3.1e-07,13.97
['12-30 18-52'],[-17.2],3.1e-07,13.97
['12-30 18-52'],[-17.2],3.1e-07,13.97
['12-30 18-53'],[-17.2],3.1e-07,13.96
['12-30 18-53'],[-17.2],3.1e-07,13.96
['12-30 18-53'],[-17.2],3.1e-07,13.96
['12-30 18-53'],[-17.2],3.1e-07,13.96
['12-30 18-53'],[-17.2],3.1e-07,13.96
['12-30 18-54'],[-17.2],3.1e-07,13.96
['12-30 18-54'],[-17.2],3.1e-07,13.96
['12-30 18-54'],[-17.2],3.1e-07,13.96
['12-30 18-54'],[-17.2],3.1e-07,13.96
['12-30 18-54'],[-17.2],3.1e-07,13.96
['12-30 18-55'],[-17.2],3.1e-07,13.96
['12-30 18-55'],[-17.2],3.1e-07,13.96
['12-30 18-55'],[-17.2],3.1e-07,13.96
['12-30 18-55'],[-17.3],3.1e-07,13.96
['12-30 18-56'],[-17.3],3.1e-07,13.96
['12-30 18-56'],[-17.2],3.1e-07,13.96
['12-30 18-56'],[-17.3],3.1e-07,13.96
['12-30 18-56'],[-17.2],3.1e-07,13.96
['12-30 18-56'],[-17.2],3.1e-07,13.96
['12-30 18-57'],[-17.2],3.1e-07,13.96
['12-30 18-57'],[-17.2],3.2e-07,13.96
['12-30 18-57'],[-17.3],3.2e-07,13.96
['12-30 18-57'],[-17.2],3.2e-07,13.96
['12-30 18-57'],[-17.3],3.2e-07,13.96
['12-30 18-58'],[-17.2],3.2e-07,13.96
['12-30 18-58'],[-17.2],3.2e-07,13.96
['12-30 18-58'],[-17.2],3.2e-07,13.95
['12-30 18-58'],[-17.3],3.2e-07,13.95
['12-30 18-59'],[-17.2],3.2e-07,13.95
['12-30 18-59'],[-17.2],3.2e-07,13.95
['12-30 18-59'],[-17.2],3.2e-07,13.95
['12-30 18-59'],[-17.2],3.2e-07,13.95
['12-30 18-59'],[-17.2],3.2e-07,13.95
['12-30 19-00'],[-17.3],3.2e-07,13.95
['12-30 19-00'],[-17.2],3.2e-07,13.95
['12-30 19-00'],[-17.3],3.2e-07,13.95
['12-30 19-00'],[-17.2],3.2e-07,13.95
['12-30 19-00'],[-17.2],3.2e-07,13.95
['12-30 19-01'],[-17.2],3.2e-07,13.95
['12-30 19-01'],[-17.2],3.2e-07,13.95
['12-30 19-01'],[-17.2],3.2e-07,13.95
['12-30 19-01'],[-17.3],3.2e-07,13.95
['12-30 19-02'],[-17.3],3.2e-07,13.95
['12-30 19-02'],[-17.3],3.2e-07,13.95
['12-30 19-02'],[-17.2],3.2e-07,13.95
['12-30 19-02'],[-17.2],3.2e-07,13.95
['12-30 19-02'],[-17.2],3.2e-07,13.95
['12-30 19-03'],[-17.2],3.2e-07,13.95
['12-30 19-03'],[-17.2],3.2e-07,13.95
['12-30 19-03'],[-17.2],3.2e-07,13.95
['12-30 19-03'],[-17.2],3.2e-07,13.95
['12-30 19-04'],[-17.2],3.2e-07,13.95
['12-30 19-04'],[-17.3],3.2e-07,13.95
['12-30 19-04'],[-17.3],3.2e-07,13.95
['12-30 19-04'],[-17.2],3.2e-07,13.95
['12-30 19-04'],[-17.2],3.2e-07,13.95
['12-30 19-05'],[-17.2],3.2e-07,13.95
['12-30 19-05'],[-17.2],3.2e-07,13.95
['12-30 19-05'],[-17.2],3.2e-07,13.95
['12-30 19-05'],[-17.3],3.2e-07,13.95
['12-30 19-06'],[-17.2],3.2e-07,13.95
['12-30 19-06'],[-17.2],3.2e-07,13.95
['12-30 19-06'],[-17.2],3.2e-07,13.95
['12-30 19-06'],[-17.3],3.2e-07,13.95
['12-30 19-07'],[-17.3],3.2e-07,13.95
['12-30 19-07'],[-17.2],3.2e-07,13.95
['12-30 19-07'],[-17.2],3.2e-07,13.95
['12-30 19-07'],[-17.2],3.2e-07,13.95
['12-30 19-07'],[-17.2],3.2e-07,13.95
['12-30 19-08'],[-17.2],3.2e-07,13.95
['12-30 19-08'],[-17.2],3.2e-07,13.95
['12-30 19-08'],[-17.2],3.2e-07,13.96
['12-30 19-08'],[-17.2],3.2e-07,13.96
['12-30 19-08'],[-17.2],3.2e-07,13.96
['12-30 19-09'],[-17.3],3.2e-07,13.96
['12-30 19-09'],[-17.3],3.2e-07,13.96
['12-30 19-09'],[-17.2],3.2e-07,13.96
['12-30 19-09'],[-17.2],3.1e-07,13.96
['12-30 19-10'],[-17.2],3.1e-07,13.96
['12-30 19-10'],[-17.2],3.1e-07,13.96
['12-30 19-10'],[-17.3],3.1e-07,13.96
['12-30 19-10'],[-17.2],3.1e-07,13.96
['12-30 19-10'],[-17.2],3.1e-07,13.96
['12-30 19-11'],[-17.2],3.1e-07,13.96
['12-30 19-11'],[-17.3],3.1e-07,13.96
['12-30 19-11'],[-17.2],3.1e-07,13.96
['12-30 19-11'],[-17.3],3.1e-07,13.96
['12-30 19-11'],[-17.2],3.1e-07,13.96
['12-30 19-12'],[-17.3],3.1e-07,13.96
['12-30 19-12'],[-17.2],3.1e-07,13.96
['12-30 19-12'],[-17.2],3.1e-07,13.96
['12-30 19-12'],[-17.2],3.1e-07,13.96
['12-30 19-13'],[-17.2],3.1e-07,13.96
['12-30 19-13'],[-17.2],3.1e-07,13.96
['12-30 19-13'],[-17.2],3.1e-07,13.96
['12-30 19-13'],[-17.2],3.1e-07,13.96
['12-30 19-13'],[-17.2],3.1e-07,13.96
['12-30 19-14'],[-17.3],3.1e-07,13.96
['12-30 19-14'],[-17.3],3.1e-07,13.96
['12-30 19-14'],[-17.2],3.1e-07,13.96
['12-30 19-14'],[-17.2],3.1e-07,13.96
['12-30 19-15'],[-17.2],3.1e-07,13.96
['12-30 19-15'],[-17.2],3.1e-07,13.96
['12-30 19-15'],[-17.2],3.1e-07,13.96
['12-30 19-15'],[-17.2],3.1e-07,13.96
['12-30 19-15'],[-17.3],3.1e-07,13.96
['12-30 19-16'],[-17.3],3.1e-07,13.96
['12-30 19-16'],[-17.2],3.1e-07,13.96
['12-30 19-16'],[-17.2],3.1e-07,13.96
['12-30 19-16'],[-17.2],3.1e-07,13.96
['12-30 19-16'],[-17.2],3.1e-07,13.96
['12-30 19-17'],[-17.3],3.1e-07,13.96
['12-30 19-17'],[-17.2],3.1e-07,13.96
['12-30 19-17'],[-17.3],3.1e-07,13.96
['12-30 19-17'],[-17.2],3.1e-07,13.96
['12-30 19-18'],[-17.2],3.1e-07,13.96
['12-30 19-18'],[-17.3],3.1e-07,13.96
['12-30 19-18'],[-17.2],3.1e-07,13.96
['12-30 19-18'],[-17.2],3.1e-07,13.96
['12-30 19-18'],[-17.2],3.1e-07,13.96
['12-30 19-19'],[-17.2],3.1e-07,13.97
['12-30 19-19'],[-17.2],3.1e-07,13.97
['12-30 19-19'],[-17.2],3.1e-07,13.97
['12-30 19-19'],[-17.3],3.1e-07,13.97
['12-30 19-19'],[-17.3],3.1e-07,13.97
['12-30 19-20'],[-17.3],3.1e-07,13.97
['12-30 19-20'],[-17.2],3.1e-07,13.97
['12-30 19-20'],[-17.2],3.1e-07,13.97
['12-30 19-20'],[-17.3],3.1e-07,13.97
['12-30 19-21'],[-17.3],3.1e-07,13.97
['12-30 19-21'],[-17.2],3.1e-07,13.97
['12-30 19-21'],[-17.2],3.1e-07,13.97
['12-30 19-21'],[-17.2],3.1e-07,13.97
['12-30 19-21'],[-17.2],3.1e-07,13.97
['12-30 19-22'],[-17.2],3.1e-07,13.97
['12-30 19-22'],[-17.2],3.1e-07,13.97
['12-30 19-22'],[-17.3],3.1e-07,13.97
['12-30 19-22'],[-17.2],3.1e-07,13.97
['12-30 19-22'],[-17.2],3.1e-07,13.97
['12-30 19-23'],[-17.2],3.1e-07,13.97
['12-30 19-23'],[-17.2],3.1e-07,13.97
['12-30 19-23'],[-17.2],3.1e-07,13.97
['12-30 19-23'],[-17.2],3.1e-07,13.97
['12-30 19-24'],[-17.3],3.1e-07,13.97
['12-30 19-24'],[-17.2],3.1e-07,13.97
['12-30 19-24'],[-17.2],3.1e-07,13.97
['12-30 19-24'],[-17.2],3.1e-07,13.97
['12-30 19-24'],[-17.2],3.1e-07,13.97
['12-30 19-25'],[-17.2],3.1e-07,13.97
['12-30 19-25'],[-17.2],3.1e-07,13.97
['12-30 19-25'],[-17.2],3.1e-07,13.97
['12-30 19-25'],[-17.2],3.1e-07,13.97
['12-30 19-26'],[-17.2],3.1e-07,13.97
['12-30 19-26'],[-17.2],3.1e-07,13.97
['12-30 19-26'],[-17.2],3e-07,13.97
['12-30 19-26'],[-17.2],3e-07,13.97
['12-30 19-26'],[-17.2],3e-07,13.97
['12-30 19-27'],[-17.2],3e-07,13.97
['12-30 19-27'],[-17.2],3e-07,13.97
['12-30 19-27'],[-17.2],3e-07,13.97
['12-30 19-27'],[-17.2],3e-07,13.97
['12-30 19-27'],[-17.2],3e-07,13.97
['12-30 19-28'],[-17.2],3e-07,13.97
['12-30 19-28'],[-17.2],3e-07,13.97
['12-30 19-28'],[-17.2],3e-07,13.97
['12-30 19-28'],[-17.2],3e-07,13.97
['12-30 19-29'],[-17.2],3e-07,13.97
['12-30 19-29'],[-17.2],3e-07,13.97
['12-30 19-29'],[-17.2],3e-07,13.97
['12-30 19-29'],[-17.2],3e-07,13.97
['12-30 19-29'],[-17.2],3e-07,13.97
['12-30 19-30'],[-17.2],3e-07,13.97
['12-30 19-30'],[-17.2],3e-07,13.97
['12-30 19-30'],[-17.3],3e-07,13.97
['12-30 19-30'],[-17.2],3e-07,13.97
['12-30 19-30'],[-17.2],3e-07,13.97
['12-30 19-31'],[-17.3],3e-07,13.97
['12-30 19-31'],[-17.2],3e-07,13.97
['12-30 19-31'],[-17.3],3e-07,13.97
['12-30 19-31'],[-17.2],3e-07,13.97
['12-30 19-32'],[-17.2],3e-07,13.97
['12-30 19-32'],[-17.2],3e-07,13.97
['12-30 19-32'],[-17.2],3e-07,13.97
['12-30 19-32'],[-17.3],3e-07,13.97
['12-30 19-32'],[-17.3],3e-07,13.97
['12-30 19-33'],[-17.3],3e-07,13.97
['12-30 19-33'],[-17.3],3e-07,13.97
['12-30 19-33'],[-17.2],3e-07,13.97
['12-30 19-33'],[-17.2],3e-07,13.97
['12-30 19-33'],[-17.3],3e-07,13.97
['12-30 19-34'],[-17.3],3e-07,13.97
['12-30 19-34'],[-17.3],3e-07,13.97
['12-30 19-34'],[-17.3],3e-07,13.97
['12-30 19-34'],[-17.2],3e-07,13.97
['12-30 19-35'],[-17.2],3e-07,13.97
['12-30 19-35'],[-17.3],3e-07,13.97
['12-30 19-35'],[-17.2],3e-07,13.97
['12-30 19-35'],[-17.3],3e-07,13.97
['12-30 19-36'],[-17.3],3e-07,13.97
['12-30 19-36'],[-17.3],3e-07,13.97
['12-30 19-36'],[-17.3],3e-07,13.97
['12-30 19-36'],[-17.3],3e-07,13.97
['12-30 19-36'],[-17.3],3e-07,13.97
['12-30 19-37'],[-17.3],3e-07,13.97
['12-30 19-37'],[-17.3],3e-07,13.97
['12-30 19-37'],[-17.3],3e-07,13.97
['12-30 19-37'],[-17.3],3e-07,13.97
['12-30 19-37'],[-17.3],3e-07,13.97
['12-30 19-38'],[-17.3],3e-07,13.97
['12-30 19-38'],[-17.2],3e-07,13.97
['12-30 19-38'],[-17.3],3e-07,13.97
['12-30 19-38'],[-17.2],3e-07,13.97
['12-30 19-39'],[-17.3],3e-07,13.97
['12-30 19-39'],[-17.2],3e-07,13.97
['12-30 19-39'],[-17.2],3e-07,13.97
['12-30 19-39'],[-17.2],3e-07,13.97
['12-30 19-39'],[-17.2],3e-07,13.97
['12-30 19-40'],[-17.2],3e-07,13.97
['12-30 19-40'],[-17.3],3e-07,13.97
['12-30 19-40'],[-17.3],3e-07,13.97
['12-30 19-40'],[-17.3],3e-07,13.97
['12-30 19-40'],[-17.3],3e-07,13.97
['12-30 19-41'],[-17.3],3e-07,13.97
['12-30 19-41'],[-17.3],3e-07,13.97
['12-30 19-41'],[-17.3],3e-07,13.97
['12-30 19-41'],[-17.2],3e-07,13.97
['12-30 19-42'],[-17.2],3e-07,13.97
['12-30 19-42'],[-17.3],3e-07,13.97
['12-30 19-42'],[-17.3],3e-07,13.97
['12-30 19-42'],[-17.3],3e-07,13.97
['12-30 19-42'],[-17.3],3e-07,13.97
['12-30 19-43'],[-17.3],3e-07,13.97
['12-30 19-43'],[-17.2],3e-07,13.97
['12-30 19-43'],[-17.2],3e-07,13.97
['12-30 19-43'],[-17.3],3e-07,13.97
['12-30 19-43'],[-17.3],3e-07,13.97
['12-30 19-44'],[-17.3],3e-07,13.97
['12-30 19-44'],[-17.3],3e-07,13.97
['12-30 19-44'],[-17.3],3e-07,13.97
['12-30 19-44'],[-17.2],3e-07,13.97
['12-30 19-45'],[-17.2],3e-07,13.97
['12-30 19-45'],[-17.3],3e-07,13.97
['12-30 19-45'],[-17.2],3e-07,13.97
['12-30 19-45'],[-17.2],3e-07,13.97
['12-30 19-45'],[-17.2],3e-07,13.97
['12-30 19-46'],[-17.2],3e-07,13.97
['12-30 19-46'],[-17.2],3e-07,13.97
['12-30 19-46'],[-17.2],3e-07,13.97
['12-30 19-46'],[-17.2],3e-07,13.97
['12-30 19-46'],[-17.2],3e-07,13.97
['12-30 19-47'],[-17.3],3e-07,13.97
['12-30 19-47'],[-17.2],3e-07,13.97
['12-30 19-47'],[-17.3],3e-07,13.97
['12-30 19-47'],[-17.2],3e-07,13.97
['12-30 19-48'],[-17.2],3e-07,13.97
['12-30 19-48'],[-17.3],3e-07,13.97
['12-30 19-48'],[-17.2],3e-07,13.97
['12-30 19-48'],[-17.2],3e-07,13.97
['12-30 19-48'],[-17.2],3e-07,13.97
['12-30 19-49'],[-17.2],3e-07,13.97
['12-30 19-49'],[-17.2],3e-07,13.97
['12-30 19-49'],[-17.2],3e-07,13.97
['12-30 19-49'],[-17.2],3e-07,13.97
['12-30 19-49'],[-17.2],3e-07,13.97
['12-30 19-50'],[-17.2],3e-07,13.97
['12-30 19-50'],[-17.2],3e-07,13.97
['12-30 19-50'],[-17.2],3e-07,13.97
['12-30 19-50'],[-17.2],3e-07,13.97
['12-30 19-51'],[-17.2],3e-07,13.97
['12-30 19-51'],[-17.2],3e-07,13.97
['12-30 19-51'],[-17.2],3e-07,13.97
['12-30 19-51'],[-17.2],3e-07,13.97
['12-30 19-51'],[-17.2],3e-07,13.97
['12-30 19-52'],[-17.2],3e-07,13.97
['12-30 19-52'],[-17.2],3e-07,13.97
['12-30 19-52'],[-17.2],3e-07,13.97
['12-30 19-52'],[-17.2],3e-07,13.97
['12-30 19-53'],[-17.2],3e-07,13.97
['12-30 19-53'],[-17.2],3e-07,13.97
['12-30 19-53'],[-17.2],3e-07,13.97
['12-30 19-53'],[-17.2],3e-07,13.97
['12-30 19-53'],[-17.2],3e-07,13.97
['12-30 19-54'],[-17.2],3e-07,13.97
['12-30 19-54'],[-17.2],3e-07,13.97
['12-30 19-54'],[-17.2],3e-07,13.97
['12-30 19-54'],[-17.3],3e-07,13.97
['12-30 19-54'],[-17.2],3e-07,13.97
['12-30 19-55'],[-17.2],3e-07,13.97
['12-30 19-55'],[-17.2],3e-07,13.97
['12-30 19-55'],[-17.2],3e-07,13.97
['12-30 19-55'],[-17.2],3e-07,13.97
['12-30 19-56'],[-17.2],3e-07,13.97
['12-30 19-56'],[-17.2],3e-07,13.97
['12-30 19-56'],[-17.2],3e-07,13.97
['12-30 19-56'],[-17.2],3e-07,13.97
['12-30 19-56'],[-17.2],3e-07,13.97
['12-30 19-57'],[-17.2],3e-07,13.97
['12-30 19-57'],[-17.3],3e-07,13.97
['12-30 19-57'],[-17.2],3e-07,13.97
['12-30 19-57'],[-17.2],3e-07,13.97
['12-30 19-57'],[-17.2],3e-07,13.97
['12-30 19-58'],[-17.2],3e-07,13.97
['12-30 19-58'],[-17.2],3e-07,13.97
['12-30 19-58'],[-17.2],3e-07,13.97
['12-30 19-58'],[-17.2],3e-07,13.97
['12-30 19-59'],[-17.3],3e-07,13.97
['12-30 19-59'],[-17.3],3e-07,13.97
['12-30 19-59'],[-17.2],3e-07,13.97
['12-30 19-59'],[-17.2],3e-07,13.97
['12-30 19-59'],[-17.2],3e-07,13.98
['12-30 20-00'],[-17.2],3e-07,13.98
['12-30 20-00'],[-17.2],3e-07,13.98
['12-30 20-00'],[-17.2],3e-07,13.98
['12-30 20-00'],[-17.3],3e-07,13.98
['12-30 20-00'],[-17.2],3e-07,13.98
['12-30 20-01'],[-17.3],3e-07,13.98
['12-30 20-01'],[-17.2],3e-07,13.98
['12-30 20-01'],[-17.3],3e-07,13.98
['12-30 20-01'],[-17.3],3e-07,13.98
['12-30 20-02'],[-17.3],3e-07,13.98
['12-30 20-02'],[-17.2],3e-07,13.98
['12-30 20-02'],[-17.3],3e-07,13.98
['12-30 20-02'],[-17.3],3e-07,13.98
['12-30 20-02'],[-17.3],3e-07,13.98
['12-30 20-03'],[-17.3],3e-07,13.98
['12-30 20-03'],[-17.3],3e-07,13.98
['12-30 20-03'],[-17.3],3e-07,13.98
['12-30 20-03'],[-17.2],3e-07,13.98
['12-30 20-03'],[-17.2],3e-07,13.98
['12-30 20-04'],[-17.2],3e-07,13.98
['12-30 20-04'],[-17.3],3e-07,13.98
['12-30 20-04'],[-17.2],3e-07,13.98
['12-30 20-04'],[-17.2],3e-07,13.98
['12-30 20-05'],[-17.3],3e-07,13.98
['12-30 20-05'],[-17.3],3e-07,13.98
['12-30 20-05'],[-17.3],3e-07,13.98
['12-30 20-05'],[-17.3],3e-07,13.98
['12-30 20-05'],[-17.3],3e-07,13.98
['12-30 20-06'],[-17.2],3e-07,13.98
['12-30 20-06'],[-17.2],3e-07,13.98
['12-30 20-06'],[-17.2],3e-07,13.98
['12-30 20-06'],[-17.3],3e-07,13.98
['12-30 20-06'],[-17.2],3e-07,13.98
['12-30 20-07'],[-17.2],3e-07,13.98
['12-30 20-07'],[-17.2],3e-07,13.98
['12-30 20-07'],[-17.2],3e-07,13.98
['12-30 20-07'],[-17.2],3e-07,13.98
['12-30 20-08'],[-17.2],3e-07,13.98
['12-30 20-08'],[-17.2],3e-07,13.98
['12-30 20-08'],[-17.3],3e-07,13.98
['12-30 20-08'],[-17.3],3e-07,13.98
['12-30 20-08'],[-17.3],3e-07,13.98
['12-30 20-09'],[-17.3],3e-07,13.98
['12-30 20-09'],[-17.3],3e-07,13.98
['12-30 20-09'],[-17.3],3e-07,13.98
['12-30 20-09'],[-17.2],3e-07,13.98
['12-30 20-10'],[-17.2],3e-07,13.98
['12-30 20-10'],[-17.3],3e-07,13.98
['12-30 20-10'],[-17.3],3e-07,13.98
['12-30 20-10'],[-17.3],3e-07,13.98
['12-30 20-10'],[-17.2],3e-07,13.98
['12-30 20-11'],[-17.2],3e-07,13.98
['12-30 20-11'],[-17.2],3e-07,13.98
['12-30 20-11'],[-17.2],3e-07,13.98
['12-30 20-11'],[-17.2],3e-07,13.98
['12-30 20-11'],[-17.3],3e-07,13.98
['12-30 20-12'],[-17.2],3e-07,13.98
['12-30 20-12'],[-17.2],3e-07,13.98
['12-30 20-12'],[-17.2],3e-07,13.98
['12-30 20-12'],[-17.2],3e-07,13.98
['12-30 20-13'],[-17.2],3e-07,13.98
['12-30 20-13'],[-17.2],3e-07,13.98
['12-30 20-13'],[-17.3],3e-07,13.98
['12-30 20-13'],[-17.2],3e-07,13.98
['12-30 20-13'],[-17.3],3e-07,13.98
['12-30 20-14'],[-17.2],3e-07,13.98
['12-30 20-14'],[-17.2],3e-07,13.98
['12-30 20-14'],[-17.2],3e-07,13.98
['12-30 20-14'],[-17.2],3e-07,13.98
['12-30 20-14'],[-17.2],3e-07,13.98
