Time_Start,Time_End,OPR-OCH,PREBER Value,QAVG Value
2024-01-17 18:00:00,2024-01-17 18:15:00,-16.20000000000002,3.200000000000002e-07,13.940000000000028
2024-01-17 18:16:00,2024-01-17 18:31:00,-16.16756756756758,3.200000000000002e-07,13.940000000000026
2024-01-17 18:32:00,2024-01-17 18:47:00,-16.18157894736844,3.2763157894736795e-07,13.940000000000028
2024-01-17 18:48:00,2024-01-17 18:59:00,-16.11964285714287,3.299999999999999e-07,13.940000000000017
2024-01-17 19:00:00,2024-01-17 19:15:00,-16.099999999999998,3.2999999999999954e-07,13.940000000000028
2024-01-17 19:16:00,2024-01-17 19:31:00,-16.104000000000006,3.299999999999996e-07,13.940000000000028
2024-01-17 19:32:00,2024-01-17 19:47:00,-16.134210526315808,3.2513157894736867e-07,13.940000000000028
2024-01-17 19:48:00,2024-01-17 19:59:00,-16.185964912280717,3.200000000000002e-07,13.940000000000019
2024-01-17 20:00:00,2024-01-17 20:15:00,-16.19600000000002,3.200000000000002e-07,13.940000000000028
2024-01-17 20:16:00,2024-01-17 20:31:00,-16.20000000000002,3.200000000000002e-07,13.944210526315814
2024-01-17 20:32:00,2024-01-17 20:47:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-17 20:48:00,2024-01-17 20:59:00,-16.200000000000017,3.200000000000002e-07,13.950000000000012
2024-01-17 21:00:00,2024-01-17 21:15:00,-16.106578947368416,3.200000000000002e-07,13.950000000000019
2024-01-17 21:16:00,2024-01-17 21:31:00,-16.1171052631579,3.200000000000002e-07,13.950000000000019
2024-01-17 21:32:00,2024-01-17 21:47:00,-16.15064935064935,3.200000000000002e-07,13.950000000000019
2024-01-17 21:48:00,2024-01-17 21:59:00,-16.10178571428573,3.200000000000002e-07,13.945000000000016
2024-01-17 22:00:00,2024-01-17 22:15:00,-16.1038961038961,3.200000000000002e-07,13.940000000000028
2024-01-17 22:16:00,2024-01-17 22:31:00,-16.099999999999998,3.200000000000002e-07,13.940000000000028
2024-01-17 22:32:00,2024-01-17 22:47:00,-16.099999999999998,3.200000000000002e-07,13.940000000000028
2024-01-17 22:48:00,2024-01-17 22:59:00,-16.100000000000016,3.200000000000002e-07,13.940000000000019
2024-01-17 23:00:00,2024-01-17 23:15:00,-16.16493506493509,3.200000000000002e-07,13.942077922077948
2024-01-17 23:16:00,2024-01-17 23:31:00,-16.193421052631596,3.200000000000002e-07,13.950000000000019
2024-01-17 23:32:00,2024-01-17 23:47:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-17 23:48:00,2024-01-17 23:59:00,-16.200000000000014,3.200000000000002e-07,13.950000000000012
2024-01-18 00:00:00,2024-01-18 00:15:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-18 00:16:00,2024-01-18 00:31:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-18 00:32:00,2024-01-18 00:47:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-18 00:48:00,2024-01-18 00:59:00,-16.200000000000017,3.200000000000002e-07,13.950000000000012
2024-01-18 01:00:00,2024-01-18 01:15:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-18 01:16:00,2024-01-18 01:31:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-18 01:32:00,2024-01-18 01:47:00,-16.20000000000002,3.200000000000002e-07,13.950000000000019
2024-01-18 01:48:00,2024-01-18 01:59:00,-16.129824561403524,3.200000000000002e-07,13.950000000000012
2024-01-18 02:00:00,2024-01-18 02:15:00,-16.099999999999998,3.200000000000002e-07,13.950000000000019
2024-01-18 02:16:00,2024-01-18 02:31:00,-16.10131578947368,3.200000000000002e-07,13.950000000000019
2024-01-18 02:32:00,2024-01-18 02:47:00,-16.099999999999998,3.200000000000002e-07,13.950000000000019
2024-01-18 02:48:00,2024-01-18 02:59:00,-16.10172413793105,3.200000000000002e-07,13.950000000000012
2024-01-18 03:00:00,2024-01-18 03:15:00,-16.10131578947368,3.200000000000002e-07,13.950000000000019
2024-01-18 03:16:00,2024-01-18 03:31:00,-16.118421052631582,3.200000000000002e-07,13.950000000000019
2024-01-18 03:32:00,2024-01-18 03:47:00,-16.123376623376632,3.200000000000002e-07,13.950000000000019
2024-01-18 03:48:00,2024-01-18 03:59:00,-16.175438596491247,3.200000000000002e-07,13.950000000000012
2024-01-18 04:00:00,2024-01-18 04:15:00,-16.178947368421074,3.200000000000002e-07,13.950000000000019
2024-01-18 04:16:00,2024-01-18 04:31:00,-16.19740259740262,3.200000000000002e-07,13.950000000000019
2024-01-18 04:32:00,2024-01-18 04:47:00,-16.192105263157917,3.200000000000002e-07,13.950000000000019
2024-01-18 04:48:00,2024-01-18 04:59:00,-16.191228070175455,3.1982456140350896e-07,13.950000000000012
2024-01-18 05:00:00,2024-01-18 05:15:00,-16.198701298701323,3.1038961038961015e-07,13.950000000000019
2024-01-18 05:16:00,2024-01-18 05:31:00,-16.20000000000002,3.0999999999999973e-07,13.950000000000019
2024-01-18 05:32:00,2024-01-18 05:47:00,-16.20000000000002,3.0999999999999973e-07,13.950000000000019
2024-01-18 05:48:00,2024-01-18 05:59:00,-16.200000000000017,3.100000000000001e-07,13.950000000000012
2024-01-18 06:00:00,2024-01-18 06:15:00,-16.20000000000002,3.0999999999999973e-07,13.950000000000019
2024-01-18 06:16:00,2024-01-18 06:31:00,-16.20000000000002,3.0999999999999973e-07,13.950000000000019
2024-01-18 06:32:00,2024-01-18 06:47:00,-16.20000000000002,3.0999999999999973e-07,13.959473684210542
2024-01-18 06:48:00,2024-01-18 06:59:00,-16.200000000000017,3.100000000000001e-07,13.960000000000008
2024-01-18 07:00:00,2024-01-18 07:15:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 07:16:00,2024-01-18 07:31:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 07:32:00,2024-01-18 07:47:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 07:48:00,2024-01-18 07:59:00,-16.200000000000014,3.100000000000001e-07,13.960000000000008
2024-01-18 08:00:00,2024-01-18 08:15:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 08:16:00,2024-01-18 08:31:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 08:32:00,2024-01-18 08:47:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 08:48:00,2024-01-18 08:59:00,-16.200000000000017,3.100000000000001e-07,13.960000000000008
2024-01-18 09:00:00,2024-01-18 09:15:00,-16.23599999999999,3.099999999999998e-07,13.960000000000015
2024-01-18 09:16:00,2024-01-18 09:31:00,-16.29999999999998,3.0999999999999973e-07,13.960000000000015
2024-01-18 09:32:00,2024-01-18 09:47:00,-16.29333333333331,3.099999999999998e-07,13.960000000000015
2024-01-18 09:48:00,2024-01-18 09:59:00,-16.287719298245598,3.100000000000001e-07,13.960000000000008
2024-01-18 10:00:00,2024-01-18 10:15:00,-16.29459459459457,3.099999999999998e-07,13.960000000000015
2024-01-18 10:16:00,2024-01-18 10:31:00,-16.27999999999999,3.099999999999998e-07,13.960000000000015
2024-01-18 10:32:00,2024-01-18 10:47:00,-16.27466666666666,3.099999999999998e-07,13.960000000000015
2024-01-18 10:48:00,2024-01-18 10:59:00,-16.241071428571427,3.100000000000001e-07,13.960000000000008
2024-01-18 11:00:00,2024-01-18 11:15:00,-16.228378378378398,3.099999999999998e-07,13.960000000000015
2024-01-18 11:16:00,2024-01-18 11:31:00,-16.243999999999996,3.099999999999998e-07,13.960000000000015
2024-01-18 11:32:00,2024-01-18 11:47:00,-16.295945945945924,3.099999999999998e-07,13.960000000000015
2024-01-18 11:48:00,2024-01-18 11:59:00,-16.289285714285707,3.100000000000001e-07,13.960000000000008
2024-01-18 12:00:00,2024-01-18 12:15:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 12:16:00,2024-01-18 12:31:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 12:32:00,2024-01-18 12:47:00,-16.20000000000002,3.099999999999998e-07,13.960000000000015
2024-01-18 12:48:00,2024-01-18 12:59:00,-16.200000000000014,3.100000000000001e-07,13.960000000000008
2024-01-18 13:00:00,2024-01-18 13:15:00,-16.19864864864867,3.099999999999998e-07,13.960000000000015
2024-01-18 13:16:00,2024-01-18 13:31:00,-16.17066666666667,3.099999999999998e-07,13.960000000000015
2024-01-18 13:32:00,2024-01-18 13:47:00,-16.105479452054798,3.099999999999998e-07,13.960000000000015
2024-01-18 13:48:00,2024-01-18 13:59:00,-16.101754385964927,3.100000000000001e-07,13.960000000000008
2024-01-18 14:00:00,2024-01-18 14:15:00,-16.101333333333333,3.099999999999998e-07,13.960000000000015
2024-01-18 14:16:00,2024-01-18 14:31:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 14:32:00,2024-01-18 14:47:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 14:48:00,2024-01-18 14:59:00,-16.100000000000016,3.100000000000001e-07,13.960000000000008
2024-01-18 15:00:00,2024-01-18 15:15:00,-16.099999999999998,3.0999999999999973e-07,13.960000000000015
2024-01-18 15:16:00,2024-01-18 15:31:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 15:32:00,2024-01-18 15:47:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 15:48:00,2024-01-18 15:59:00,-16.100000000000016,3.100000000000001e-07,13.960000000000008
2024-01-18 16:00:00,2024-01-18 16:15:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 16:16:00,2024-01-18 16:31:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 16:32:00,2024-01-18 16:47:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 16:48:00,2024-01-18 16:59:00,-16.100000000000016,3.100000000000001e-07,13.960000000000008
2024-01-18 17:00:00,2024-01-18 17:15:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 17:16:00,2024-01-18 17:31:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 17:32:00,2024-01-18 17:47:00,-16.1,3.099999999999998e-07,13.960000000000015
2024-01-18 17:48:00,2024-01-18 17:59:00,-16.100000000000016,3.100000000000001e-07,13.960000000000008
2024-01-18 18:00:00,2024-01-18 18:15:00,-16.099999999999998,3.0999999999999973e-07,13.960000000000015
2024-01-18 18:16:00,2024-01-18 18:31:00,-16.099999999999998,3.0999999999999973e-07,13.960000000000015
2024-01-18 18:32:00,2024-01-18 18:47:00,-16.116000000000007,3.099999999999998e-07,13.960000000000015
2024-01-18 18:48:00,2024-01-18 18:59:00,-16.122807017543877,3.0614035087719337e-07,13.96368421052632
2024-01-18 19:00:00,2024-01-18 19:15:00,-16.122368421052638,3.000000000000003e-07,13.970000000000018
2024-01-18 19:16:00,2024-01-18 19:31:00,-16.16753246753248,3.000000000000003e-07,13.970000000000018
2024-01-18 19:32:00,2024-01-18 19:47:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 19:48:00,2024-01-18 19:59:00,-16.200000000000014,3.000000000000002e-07,13.970000000000017
2024-01-18 20:00:00,2024-01-18 20:15:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 20:16:00,2024-01-18 20:31:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 20:32:00,2024-01-18 20:47:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 20:48:00,2024-01-18 20:59:00,-16.200000000000017,3.000000000000002e-07,13.970000000000017
2024-01-18 21:00:00,2024-01-18 21:15:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 21:16:00,2024-01-18 21:31:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 21:32:00,2024-01-18 21:47:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 21:48:00,2024-01-18 21:59:00,-16.200000000000017,3.000000000000002e-07,13.970000000000017
2024-01-18 22:00:00,2024-01-18 22:15:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 22:16:00,2024-01-18 22:31:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 22:32:00,2024-01-18 22:47:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 22:48:00,2024-01-18 22:59:00,-16.200000000000017,3.000000000000002e-07,13.970000000000017
2024-01-18 23:00:00,2024-01-18 23:15:00,-16.201315789473703,3.000000000000003e-07,13.970000000000018
2024-01-18 23:16:00,2024-01-18 23:31:00,-16.20000000000002,3.000000000000003e-07,13.970000000000018
2024-01-18 23:32:00,2024-01-18 23:47:00,-16.214473684210542,3.000000000000003e-07,13.970000000000018
2024-01-18 23:48:00,2024-01-18 23:59:00,-16.22631578947369,3.000000000000002e-07,13.970000000000017
2024-01-19 00:00:00,2024-01-19 00:15:00,-16.237662337662343,3.000000000000003e-07,13.970000000000018
2024-01-19 00:16:00,2024-01-19 00:31:00,-16.247368421052634,3.000000000000003e-07,13.970000000000018
2024-01-19 00:32:00,2024-01-19 00:47:00,-16.263157894736832,3.000000000000003e-07,13.970000000000018
2024-01-19 00:48:00,2024-01-19 00:59:00,-16.266666666666662,3.000000000000002e-07,13.970000000000017
2024-01-19 01:00:00,2024-01-19 01:15:00,-16.281578947368406,3.000000000000003e-07,13.970000000000018
2024-01-19 01:16:00,2024-01-19 01:31:00,-16.27922077922077,3.000000000000003e-07,13.970000000000018
2024-01-19 01:32:00,2024-01-19 01:47:00,-16.28571428571427,3.000000000000003e-07,13.970000000000018
2024-01-19 01:48:00,2024-01-19 01:59:00,-16.29827586206895,3.000000000000002e-07,13.970000000000017
2024-01-19 02:00:00,2024-01-19 02:15:00,-16.29736842105261,3.000000000000003e-07,13.970000000000018
2024-01-19 02:16:00,2024-01-19 02:31:00,-16.29605263157893,3.000000000000003e-07,13.970000000000018
2024-01-19 02:32:00,2024-01-19 02:47:00,-16.297368421052614,3.000000000000003e-07,13.970000000000018
2024-01-19 02:48:00,2024-01-19 02:59:00,-16.29649122807016,3.000000000000002e-07,13.970000000000017
2024-01-19 03:00:00,2024-01-19 03:15:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 03:16:00,2024-01-19 03:31:00,-16.298701298701275,3.000000000000003e-07,13.970000000000018
2024-01-19 03:32:00,2024-01-19 03:47:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 03:48:00,2024-01-19 03:59:00,-16.299999999999983,3.000000000000002e-07,13.970000000000017
2024-01-19 04:00:00,2024-01-19 04:15:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 04:16:00,2024-01-19 04:31:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 04:32:00,2024-01-19 04:47:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 04:48:00,2024-01-19 04:59:00,-16.299999999999983,3.000000000000002e-07,13.970000000000017
2024-01-19 05:00:00,2024-01-19 05:15:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 05:16:00,2024-01-19 05:31:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 05:32:00,2024-01-19 05:47:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 05:48:00,2024-01-19 05:59:00,-16.299999999999983,3.000000000000002e-07,13.970000000000017
2024-01-19 06:00:00,2024-01-19 06:15:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 06:16:00,2024-01-19 06:31:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 06:32:00,2024-01-19 06:47:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 06:48:00,2024-01-19 06:59:00,-16.299999999999983,3.000000000000002e-07,13.970000000000017
2024-01-19 07:00:00,2024-01-19 07:15:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 07:16:00,2024-01-19 07:31:00,-16.297402597402574,3.000000000000003e-07,13.970000000000018
2024-01-19 07:32:00,2024-01-19 07:47:00,-16.298684210526297,3.000000000000003e-07,13.970000000000018
2024-01-19 07:48:00,2024-01-19 07:59:00,-16.29824561403507,3.000000000000002e-07,13.970000000000017
2024-01-19 08:00:00,2024-01-19 08:15:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 08:16:00,2024-01-19 08:31:00,-16.298684210526297,3.000000000000003e-07,13.970000000000018
2024-01-19 08:32:00,2024-01-19 08:47:00,-16.298684210526297,3.000000000000003e-07,13.970000000000018
2024-01-19 08:48:00,2024-01-19 08:59:00,-16.299999999999986,3.000000000000002e-07,13.970000000000017
2024-01-19 09:00:00,2024-01-19 09:15:00,-16.298648648648626,3.000000000000003e-07,13.970000000000018
2024-01-19 09:16:00,2024-01-19 09:31:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 09:32:00,2024-01-19 09:47:00,-16.29999999999998,3.000000000000003e-07,13.97000000000002
2024-01-19 09:48:00,2024-01-19 09:59:00,-16.299999999999986,3.000000000000002e-07,13.970000000000017
2024-01-19 10:00:00,2024-01-19 10:15:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 10:16:00,2024-01-19 10:31:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 10:32:00,2024-01-19 10:47:00,-16.29999999999998,3.000000000000003e-07,13.970000000000018
2024-01-19 10:48:00,2024-01-19 10:59:00,-16.299999999999986,3.000000000000002e-07,13.970000000000017
2024-01-19 11:00:00,2024-01-19 11:15:00,-16.29999999999998,3.000000000000003e-07,13.97000000000002
2024-01-19 11:16:00,2024-01-19 11:31:00,-16.29864864864863,3.000000000000003e-07,13.970000000000018
2024-01-19 11:32:00,2024-01-19 11:47:00,-16.29999999999998,3.0000000000000025e-07,13.970000000000018
2024-01-19 11:48:00,2024-01-19 11:59:00,-16.299999999999986,3.000000000000002e-07,13.970000000000017
2024-01-19 12:00:00,2024-01-19 12:15:00,-16.29999999999998,3.000000000000003e-07,13.97000000000002
2024-01-19 12:16:00,2024-01-19 12:31:00,-16.298611111111093,3.000000000000003e-07,13.97000000000002
2024-01-19 12:32:00,2024-01-19 12:47:00,-16.270000000000003,3.0000000000000025e-07,13.970000000000018
2024-01-19 12:48:00,2024-01-19 12:59:00,-16.294545454545442,3.000000000000002e-07,13.970000000000017
2024-01-19 13:00:00,2024-01-19 13:15:00,-16.298630136986283,3.000000000000003e-07,13.97000000000002
2024-01-19 13:16:00,2024-01-19 13:31:00,-16.23698630136987,3.000000000000003e-07,13.97000000000002
2024-01-19 13:32:00,2024-01-19 13:47:00,-16.21891891891892,3.000000000000003e-07,13.970000000000018
2024-01-19 13:48:00,2024-01-19 13:59:00,-16.191071428571444,3.000000000000002e-07,13.970000000000017
2024-01-19 14:00:00,2024-01-19 14:15:00,-16.18243243243245,3.000000000000003e-07,13.970000000000018
2024-01-19 14:16:00,2024-01-19 14:31:00,-16.151351351351344,3.000000000000003e-07,13.970000000000018
2024-01-19 14:32:00,2024-01-19 14:47:00,-16.152054794520573,3.000000000000003e-07,13.97000000000002
2024-01-19 14:48:00,2024-01-19 14:59:00,-16.109259259259275,3.000000000000002e-07,13.970000000000017
2024-01-19 15:00:00,2024-01-19 15:15:00,-16.102666666666664,3.000000000000003e-07,13.970000000000018
2024-01-19 15:16:00,2024-01-19 15:25:00,-16.110869565217406,3.0000000000000015e-07,13.970000000000015
