Time_Start,Time_End,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2023-12-30 18:23:55,2023-12-30 18:37:49,0.008642921924242427,0.003908963803030304,8.491885212121214e-06,1.5187139090909092e-06,0.0,0.0,0.0,0.0
2023-12-30 18:38:02,2023-12-30 18:52:55,0.008829345757142858,0.0038902154999999996,9.965679642857142e-06,1.1871184285714285e-06,0.0,0.0,0.0,0.0
2023-12-30 18:53:08,2023-12-30 19:07:49,0.008613091782608695,0.00390910395652174,2.0880683188405798e-05,2.506801246376811e-06,0.0,0.0,0.0,0.0
2023-12-30 19:08:02,2023-12-30 19:22:55,0.008404691623188403,0.003964484753623189,6.545258579710145e-06,7.634063956521736e-06,0.0,0.0,0.0,0.0
2023-12-30 19:23:08,2023-12-30 19:37:46,0.008480324057971013,0.003952554811594205,1.1937360434782607e-05,2.9978428260869564e-06,0.0,0.0,0.0,0.0
2023-12-30 19:38:00,2023-12-30 19:52:55,0.00864877818571429,0.003961023485714285,1.1468990942857143e-05,1.7271297428571428e-06,0.0,0.0,0.0,0.0
2023-12-30 19:53:08,2023-12-30 20:07:47,0.008427075507246374,0.003958296492753622,1.7683289710144932e-05,2.4132137826086955e-06,0.0,0.0,0.0,0.0
2023-12-30 20:08:00,2023-12-30 20:22:52,0.008403701128571429,0.0039726736,3.5788058428571426e-05,1.6353513142857146e-06,0.0,0.0,0.0,0.0
2023-12-30 20:23:05,2023-12-30 20:29:45,0.0083767155,0.003963461656249999,4.68086471875e-05,1.2651393749999998e-06,0.0,0.0,0.0,0.0
2023-12-31 01:15:28,2023-12-31 01:29:59,0.008168579935779812,0.003935742559633027,8.605756596330275e-06,1.9339170091743135e-05,0.0,0.0,0.0,0.0
2023-12-31 01:30:09,2023-12-31 01:44:57,0.008182916907407406,0.0038549067314814812,7.737808342592592e-06,2.0125772685185195e-05,0.0,0.0,0.0,0.0
2023-12-31 01:45:05,2023-12-31 01:59:54,0.008287845860869565,0.003941242460869566,5.4188027913043484e-06,1.4155070573913047e-05,0.0,0.0,0.0,0.0
2023-12-31 02:00:03,2023-12-31 02:14:59,0.008747885478632476,0.004066244880341881,5.229207504273505e-06,6.930211897435898e-06,0.0,0.0,0.0,0.0
2023-12-31 02:15:07,2023-12-31 02:29:52,0.008398079043859648,0.004089104157894739,3.8668776236842114e-05,1.2117332017543856e-05,0.0,0.0,0.0,0.0
2023-12-31 02:30:00,2023-12-31 02:44:54,0.008454569547008548,0.004153460863247863,6.480862769230768e-05,8.190896213675215e-06,0.0,0.0,0.0,0.0
2023-12-31 02:45:00,2023-12-31 02:59:59,0.008400985663865546,0.0041956267815126055,2.9016890168067223e-05,1.2129756689075633e-05,0.0,0.0,0.0,0.0
2023-12-31 03:00:08,2023-12-31 03:14:51,0.008182804449152543,0.004038084296610169,7.955132169491523e-06,1.7932213728813565e-05,0.0,0.0,0.0,0.0
2023-12-31 03:15:00,2023-12-31 03:29:53,0.008175187425000006,0.003968784241666667,3.9833241791666675e-05,1.1190209516666663e-05,0.0,0.0,0.0,0.0
2023-12-31 03:30:01,2023-12-31 03:44:53,0.008276889091666668,0.004037725425000002,7.691552049999996e-05,2.918834066666666e-06,0.0,0.0,0.0,0.0
2023-12-31 03:45:02,2023-12-31 03:59:54,0.008195730149999997,0.004002708716666668,7.683963508333335e-05,2.863113566666666e-06,0.0,0.0,0.0,0.0
2023-12-31 04:00:03,2023-12-31 04:14:56,0.008130099191666667,0.003982568374999999,7.131748566666663e-05,3.588834741666665e-06,0.0,0.0,0.0,0.0
2023-12-31 04:15:04,2023-12-31 04:29:54,0.00802900301666667,0.003909438783333335,6.556237591666663e-05,3.974382241666667e-06,0.0,0.0,0.0,0.0
2023-12-31 04:30:03,2023-12-31 04:44:54,0.0078197573,0.003777337533333335,6.941112583333334e-05,3.5364637833333333e-06,0.0,0.0,0.0,0.0
2023-12-31 04:45:02,2023-12-31 04:59:58,0.007858344016528929,0.003757917537190082,7.591579330578515e-05,3.092390049586776e-06,0.0,0.0,0.0,0.0
2023-12-31 05:00:05,2023-12-31 05:14:52,0.007847720815126052,0.003769944512605043,8.769598193277305e-05,2.1169545378151256e-06,0.0,0.0,0.0,0.0
2023-12-31 05:15:01,2023-12-31 05:29:58,0.007913580082644625,0.0038326406776859516,9.551894619834707e-05,1.746726578512397e-06,0.0,0.0,0.0,0.0
2023-12-31 05:30:04,2023-12-31 05:44:53,0.007915155041322315,0.0038280952396694203,0.00010249035132231402,1.2465379256198344e-06,0.0,0.0,0.0,0.0
2023-12-31 05:45:01,2023-12-31 05:59:55,0.008030355958677685,0.0037934770413223127,0.00010313888140495868,1.0609059115702482e-06,0.0,0.0,0.0,0.0
2023-12-31 06:00:01,2023-12-31 06:14:54,0.008157028107438019,0.003810226818181818,9.791025818181817e-05,1.0517709950413218e-06,0.0,0.0,0.0,0.0
2023-12-31 06:15:04,2023-12-31 06:29:55,0.008307044851239669,0.003862596181818182,9.43038785123967e-05,1.0856032537190087e-06,0.0,0.0,0.0,0.0
2023-12-31 06:30:01,2023-12-31 06:44:51,0.008461080570247933,0.003920240710743802,9.197605702479338e-05,1.106613912396694e-06,0.0,0.0,0.0,0.0
2023-12-31 06:45:00,2023-12-31 06:59:58,0.008566880512396693,0.003928810157024793,8.997232157024791e-05,1.1902302892561984e-06,0.0,0.0,0.0,0.0
2023-12-31 07:00:04,2023-12-31 07:14:56,0.00850992046280992,0.0038601654958677666,8.989638826446281e-05,1.3113360826446277e-06,0.0,0.0,0.0,0.0
2023-12-31 07:15:05,2023-12-31 07:29:59,0.008763201388429747,0.003895945991735538,9.299214669421489e-05,1.5845699669421481e-06,0.0,0.0,0.0,0.0
2023-12-31 07:30:05,2023-12-31 07:44:58,0.009132924858333332,0.004064003300000001,8.434072741666662e-05,1.7484264166666674e-06,0.0,0.0,0.0,0.0
2023-12-31 07:45:04,2023-12-31 07:59:59,0.009166904025210086,0.004046997781512606,8.340740747899158e-05,1.8759929915966386e-06,0.0,0.0,0.0,0.0
2023-12-31 08:00:07,2023-12-31 08:14:53,0.009185578611570242,0.004085098603305785,9.083041768595044e-05,1.8589957107438015e-06,0.0,0.0,0.0,0.0
2023-12-31 08:15:00,2023-12-31 08:29:59,0.009222114663934425,0.004176494254098361,8.499677385245905e-05,1.8349284098360654e-06,0.0,0.0,0.0,0.0
2023-12-31 08:30:05,2023-12-31 08:44:58,0.009082302883333337,0.004044956483333333,8.345948566666672e-05,1.663547258333333e-06,0.0,0.0,0.0,0.0
2023-12-31 08:45:04,2023-12-31 08:59:57,0.009069361475409836,0.004010255803278689,8.348174770491806e-05,1.8454256803278696e-06,0.0,0.0,0.0,0.0
2023-12-31 09:00:03,2023-12-31 09:14:51,0.00903990531404959,0.004031815933884299,8.719427438016525e-05,1.912957024793389e-06,0.0,0.0,0.0,0.0
2023-12-31 09:15:01,2023-12-31 09:29:59,0.009105532942148756,0.004028269900826448,8.215548504132233e-05,2.2733228677685947e-06,0.0,0.0,0.0,0.0
2023-12-31 09:30:05,2023-12-31 09:44:59,0.00886396890983607,0.003910057040983606,8.36102959836066e-05,2.0870803360655736e-06,0.0,0.0,0.0,0.0
