date,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2023-12-26 05:28:54,0.00884634,0.003973388,2.188044e-05,9.909429e-06,0.0,0.0,0.0,0.0
2023-12-26 05:29:01,0.008781094,0.00384328,2.209327e-05,9.28357e-06,0.0,0.0,0.0,0.0
2023-12-26 05:29:07,0.008713828,0.004022996,2.465745e-05,1.026449e-05,0.0,0.0,0.0,0.0
2023-12-26 05:29:14,0.008583933,0.003974047,2.183963e-05,9.876735e-06,0.0,0.0,0.0,0.0
2023-12-26 05:29:21,0.008424579,0.003823413,2.260272e-05,8.979538e-06,0.0,0.0,0.0,0.0
2023-12-26 05:29:27,0.008542635,0.003958831,2.24293e-05,9.253156e-06,0.0,0.0,0.0,0.0
2023-12-26 05:29:34,0.008744911,0.003826938,2.226668e-05,9.075531e-06,0.0,0.0,0.0,0.0
2023-12-26 05:29:41,0.008372003,0.003888652,2.526311e-05,1.082231e-05,0.0,0.0,0.0,0.0
2023-12-26 05:29:47,0.008511859,0.004020693,2.574512e-05,1.024484e-05,0.0,0.0,0.0,0.0
2023-12-26 05:29:54,0.008465372,0.003873996,2.468466e-05,1.117076e-05,0.0,0.0,0.0,0.0
2023-12-26 05:30:00,0.008739385,0.003975339,2.508952e-05,9.963658e-06,0.0,0.0,0.0,0.0
2023-12-26 05:30:07,0.008430744,0.003870717,2.511323e-05,1.147385e-05,0.0,0.0,0.0,0.0
2023-12-26 05:30:14,0.008592079,0.004009295,2.476677e-05,1.030682e-05,0.0,0.0,0.0,0.0
2023-12-26 05:30:20,0.008602485,0.00384544,2.542109e-05,1.14365e-05,0.0,0.0,0.0,0.0
2023-12-26 05:30:27,0.008737712,0.003835215,2.46839e-05,9.801151e-06,0.0,0.0,0.0,0.0
2023-12-26 05:30:33,0.008477817,0.003881405,2.490963e-05,1.024786e-05,0.0,0.0,0.0,0.0
2023-12-26 05:30:40,0.008699108,0.003987981,2.477309e-05,9.97141e-06,0.0,0.0,0.0,0.0
2023-12-26 05:30:47,0.008646184,0.00380136,2.088085e-05,9.337993e-06,0.0,0.0,0.0,0.0
2023-12-26 05:30:53,0.0087284,0.003975162,2.391142e-05,1.026429e-05,0.0,0.0,0.0,0.0
2023-12-26 05:31:00,0.008474134,0.003871964,2.453802e-05,9.693251e-06,0.0,0.0,0.0,0.0
2023-12-26 05:31:06,0.008603144,0.00385797,2.159011e-05,1.117778e-05,0.0,0.0,0.0,0.0
2023-12-26 05:31:13,0.008504693,0.003809547,2.224293e-05,9.789246e-06,0.0,0.0,0.0,0.0
2023-12-26 05:31:20,0.008554702,0.003817991,2.211594e-05,9.273565e-06,0.0,0.0,0.0,0.0
2023-12-26 05:31:26,0.008683985,0.003945277,2.219228e-05,9.60557e-06,0.0,0.0,0.0,0.0
2023-12-26 05:31:33,0.008546879,0.003894174,2.14953e-05,9.748241e-06,0.0,0.0,0.0,0.0
2023-12-26 05:31:40,0.008590439,0.00394453,2.198669e-05,1.000504e-05,0.0,0.0,0.0,0.0
2023-12-26 05:31:46,0.009017831,0.003912926,2.1769e-05,9.572126e-06,0.0,0.0,0.0,0.0
2023-12-26 05:31:53,0.008946833,0.004012887,2.31276e-05,9.777718e-06,0.0,0.0,0.0,0.0
2023-12-26 05:31:59,0.008474526,0.00385374,2.201531e-05,1.075923e-05,0.0,0.0,0.0,0.0
2023-12-26 05:32:07,0.008415507,0.003881863,2.189145e-05,9.425673e-06,0.0,0.0,0.0,0.0
2023-12-26 05:32:14,0.008417982,0.003848565,2.388543e-05,1.075882e-05,0.0,0.0,0.0,0.0
2023-12-26 05:32:20,0.008486733,0.003938592,2.043187e-05,9.538869e-06,0.0,0.0,0.0,0.0
2023-12-26 05:32:27,0.008420815,0.003850965,2.165822e-05,1.103168e-05,0.0,0.0,0.0,0.0
2023-12-26 05:32:34,0.008545865,0.003987476,2.455286e-05,1.02265e-05,0.0,0.0,0.0,0.0
2023-12-26 05:32:40,0.008479003,0.003780168,2.342465e-05,1.050203e-05,0.0,0.0,0.0,0.0
2023-12-26 05:32:47,0.008812197,0.003841674,2.422783e-05,1.054113e-05,0.0,0.0,0.0,0.0
2023-12-26 05:32:53,0.008494565,0.003824587,2.220848e-05,1.038976e-05,0.0,0.0,0.0,0.0
2023-12-26 05:33:00,0.008617171,0.004000185,2.404445e-05,9.89412e-06,0.0,0.0,0.0,0.0
2023-12-26 05:33:06,0.008390038,0.003778384,2.259277e-05,1.029492e-05,0.0,0.0,0.0,0.0
2023-12-26 05:33:13,0.008613588,0.004000683,2.325579e-05,9.879003e-06,0.0,0.0,0.0,0.0
2023-12-26 05:33:20,0.008576232,0.003866786,2.169148e-05,8.959885e-06,0.0,0.0,0.0,0.0
2023-12-26 05:33:27,0.008508328,0.003892433,2.223569e-05,9.488227e-06,0.0,0.0,0.0,0.0
2023-12-26 05:33:33,0.008517264,0.003859486,2.250068e-05,1.030682e-05,0.0,0.0,0.0,0.0
2023-12-26 05:33:40,0.008577017,0.003843181,2.473021e-05,1.094606e-05,0.0,0.0,0.0,0.0
2023-12-26 05:33:47,0.008689946,0.004007576,2.285474e-05,1.010293e-05,0.0,0.0,0.0,0.0
2023-12-26 05:33:53,0.008475107,0.003848497,2.470809e-05,1.034823e-05,0.0,0.0,0.0,0.0
2023-12-26 05:34:00,0.008701582,0.004000118,2.457005e-05,9.387124e-06,0.0,0.0,0.0,0.0
2023-12-26 05:34:07,0.008500602,0.003916719,2.1286e-05,9.669445e-06,0.0,0.0,0.0,0.0
2023-12-26 05:34:14,0.008515292,0.003985576,2.185786e-05,1.015091e-05,0.0,0.0,0.0,0.0
2023-12-26 05:34:20,0.008382867,0.003874832,2.186835e-05,9.225946e-06,0.0,0.0,0.0,0.0
2023-12-26 05:34:27,0.008437937,0.003996844,2.239864e-05,9.077798e-06,0.0,0.0,0.0,0.0
2023-12-26 05:34:33,0.008397744,0.003850892,2.478594e-05,1.035368e-05,0.0,0.0,0.0,0.0
2023-12-26 05:34:40,0.008518749,0.003988598,2.200743e-05,1.003037e-05,0.0,0.0,0.0,0.0
2023-12-26 05:34:47,0.008438246,0.003843,2.330674e-05,1.036522e-05,0.0,0.0,0.0,0.0
2023-12-26 05:34:54,0.008524375,0.003826393,2.428755e-05,9.371251e-06,0.0,0.0,0.0,0.0
2023-12-26 05:35:00,0.008584945,0.004034554,2.41994e-05,1.014128e-05,0.0,0.0,0.0,0.0
2023-12-26 05:35:07,0.008512701,0.003808037,2.346547e-05,1.072274e-05,0.0,0.0,0.0,0.0
2023-12-26 05:35:13,0.00877774,0.004013696,2.377205e-05,9.733879e-06,0.0,0.0,0.0,0.0
2023-12-26 05:35:20,0.008617048,0.003932693,2.183173e-05,9.271655e-06,0.0,0.0,0.0,0.0
2023-12-26 05:35:26,0.008452727,0.003841226,2.338338e-05,1.082588e-05,0.0,0.0,0.0,0.0
2023-12-26 05:35:33,0.008702896,0.003806585,2.344173e-05,1.01749e-05,0.0,0.0,0.0,0.0
2023-12-26 05:35:40,0.008391805,0.00379869,2.291143e-05,1.014979e-05,0.0,0.0,0.0,0.0
2023-12-26 05:35:46,0.008598445,0.004010769,2.416812e-05,1.008762e-05,0.0,0.0,0.0,0.0
2023-12-26 05:35:53,0.008552322,0.00398449,2.087249e-05,9.564383e-06,0.0,0.0,0.0,0.0
2023-12-26 05:35:59,0.008625681,0.004041795,2.31007e-05,1.040528e-05,0.0,0.0,0.0,0.0
2023-12-26 05:36:06,0.00851429,0.003815308,2.174632e-05,9.720274e-06,0.0,0.0,0.0,0.0
2023-12-26 05:36:13,0.008756346,0.004050208,2.343523e-05,1.018588e-05,0.0,0.0,0.0,0.0
2023-12-26 05:36:19,0.008405161,0.003864266,2.260499e-05,1.062331e-05,0.0,0.0,0.0,0.0
2023-12-26 05:36:26,0.008592075,0.004046344,2.284447e-05,1.015584e-05,0.0,0.0,0.0,0.0
2023-12-26 05:36:33,0.008425646,0.003867665,2.369903e-05,1.042775e-05,0.0,0.0,0.0,0.0
2023-12-26 05:36:39,0.008431987,0.003872002,2.133403e-05,9.245021e-06,0.0,0.0,0.0,0.0
2023-12-26 05:36:46,0.008522823,0.00392913,2.192277e-05,9.551148e-06,0.0,0.0,0.0,0.0
2023-12-26 05:36:52,0.008480531,0.00386344,2.180788e-05,9.440608e-06,0.0,0.0,0.0,0.0
2023-12-26 05:36:59,0.008488931,0.003912147,2.196628e-05,9.253156e-06,0.0,0.0,0.0,0.0
2023-12-26 05:37:06,0.008659204,0.003943582,2.481796e-05,1.007118e-05,0.0,0.0,0.0,0.0
2023-12-26 05:37:12,0.008703141,0.003778974,2.276328e-05,9.23613e-06,0.0,0.0,0.0,0.0
2023-12-26 05:37:19,0.008738392,0.003898602,2.15456e-05,9.095939e-06,0.0,0.0,0.0,0.0
2023-12-26 05:37:25,0.008497812,0.003988374,2.133513e-05,9.115591e-06,0.0,0.0,0.0,0.0
2023-12-26 05:37:32,0.00840587,0.003837926,2.212685e-05,1.036391e-05,0.0,0.0,0.0,0.0
2023-12-26 05:37:39,0.008575373,0.003941244,2.151117e-05,9.189487e-06,0.0,0.0,0.0,0.0
2023-12-26 05:37:45,0.008624728,0.003837822,2.372956e-05,9.395257e-06,0.0,0.0,0.0,0.0
2023-12-26 05:37:52,0.008646779,0.004018801,2.431098e-05,1.024559e-05,0.0,0.0,0.0,0.0
2023-12-26 05:37:58,0.008464495,0.003880018,2.446877e-05,1.073614e-05,0.0,0.0,0.0,0.0
2023-12-26 05:38:05,0.008655998,0.003998824,2.388224e-05,1.047008e-05,0.0,0.0,0.0,0.0
2023-12-26 05:38:12,0.008538285,0.003866986,2.403689e-05,1.10184e-05,0.0,0.0,0.0,0.0
2023-12-26 05:38:18,0.008674778,0.003988115,2.416132e-05,9.906969e-06,0.0,0.0,0.0,0.0
2023-12-26 05:38:25,0.00850747,0.003829601,2.087521e-05,1.063637e-05,0.0,0.0,0.0,0.0
2023-12-26 05:38:31,0.008470207,0.003807158,2.0357e-05,9.244086e-06,0.0,0.0,0.0,0.0
2023-12-26 05:38:38,0.00850482,0.003756829,2.099842e-05,9.423797e-06,0.0,0.0,0.0,0.0
2023-12-26 05:38:44,0.008485401,0.003865543,2.085329e-05,9.197223e-06,0.0,0.0,0.0,0.0
2023-12-26 05:38:51,0.008537902,0.004085077,2.11125e-05,8.920753e-06,0.0,0.0,0.0,0.0
