date,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2023-12-26 01:57:42,0.008491701,0.004107214,4.80339e-05,1.078397e-05,0.0,0.0,0.0,0.0
2023-12-26 01:57:52,0.008242738,0.003927593,4.900953e-05,1.099767e-05,0.0,0.0,0.0,0.0
2023-12-26 01:57:59,0.008262904,0.00410796,4.9786e-05,1.108837e-05,0.0,0.0,0.0,0.0
2023-12-26 01:58:05,0.00852315,0.004136433,4.574802e-05,1.040659e-05,0.0,0.0,0.0,0.0
2023-12-26 01:58:13,0.008363575,0.004000082,4.720817e-05,1.205284e-05,0.0,0.0,0.0,0.0
2023-12-26 01:58:19,0.008444077,0.004095809,4.976484e-05,1.148822e-05,0.0,0.0,0.0,0.0
2023-12-26 01:58:26,0.008276463,0.003964689,4.371714e-05,9.925302e-06,0.0,0.0,0.0,0.0
2023-12-26 01:58:33,0.008275602,0.003940134,4.909136e-05,1.138737e-05,0.0,0.0,0.0,0.0
2023-12-26 01:58:40,0.008336635,0.004078745,4.977445e-05,1.119419e-05,0.0,0.0,0.0,0.0
2023-12-26 01:58:47,0.008324334,0.003955747,4.894811e-05,1.075222e-05,0.0,0.0,0.0,0.0
2023-12-26 01:58:54,0.008114048,0.003940708,4.096804e-05,9.776963e-06,0.0,0.0,0.0,0.0
2023-12-26 01:59:01,0.008284956,0.003969843,4.695497e-05,9.04774e-06,0.0,0.0,0.0,0.0
2023-12-26 01:59:07,0.008536421,0.004120505,4.463832e-05,9.986335e-06,0.0,0.0,0.0,0.0
2023-12-26 01:59:14,0.00888814,0.003900521,5.099364e-05,1.098406e-05,0.0,0.0,0.0,0.0
2023-12-26 01:59:22,0.008491584,0.003961345,4.459081e-05,9.670574e-06,0.0,0.0,0.0,0.0
2023-12-26 01:59:28,0.008377436,0.003953287,4.51834e-05,1.101451e-05,0.0,0.0,0.0,0.0
2023-12-26 01:59:36,0.008499704,0.004133252,4.904127e-05,1.052299e-05,0.0,0.0,0.0,0.0
2023-12-26 01:59:42,0.00841864,0.003920672,4.673743e-05,1.114581e-05,0.0,0.0,0.0,0.0
2023-12-26 01:59:50,0.008313569,0.003960319,4.339203e-05,9.78849e-06,0.0,0.0,0.0,0.0
2023-12-26 01:59:56,0.008456131,0.004115793,4.934079e-05,1.114484e-05,0.0,0.0,0.0,0.0
2023-12-26 02:00:04,0.00852879,0.004076973,4.601471e-05,1.030001e-05,0.0,0.0,0.0,0.0
2023-12-26 02:00:10,0.008494994,0.003978649,4.865352e-05,9.960442e-06,0.0,0.0,0.0,0.0
2023-12-26 02:00:17,0.008284263,0.003925167,5.144262e-05,1.076528e-05,0.0,0.0,0.0,0.0
2023-12-26 02:00:23,0.00836364,0.003976714,4.697704e-05,9.806631e-06,0.0,0.0,0.0,0.0
2023-12-26 02:00:31,0.008468712,0.004103906,5.050763e-05,1.125897e-05,0.0,0.0,0.0,0.0
2023-12-26 02:00:39,0.008341599,0.003954608,4.917394e-05,1.060009e-05,0.0,0.0,0.0,0.0
2023-12-26 02:00:45,0.008567504,0.00413045,4.974875e-05,1.077868e-05,0.0,0.0,0.0,0.0
2023-12-26 02:00:51,0.008530036,0.004138377,4.598825e-05,9.631456e-06,0.0,0.0,0.0,0.0
2023-12-26 02:00:59,0.008328587,0.003997874,4.443057e-05,1.089747e-05,0.0,0.0,0.0,0.0
2023-12-26 02:01:06,0.008490862,0.003917895,4.369437e-05,9.533393e-06,0.0,0.0,0.0,0.0
2023-12-26 02:01:13,0.00843837,0.004045947,5.093771e-05,1.042947e-05,0.0,0.0,0.0,0.0
2023-12-26 02:01:20,0.008534533,0.004075858,4.996384e-05,1.091053e-05,0.0,0.0,0.0,0.0
2023-12-26 02:01:26,0.008223205,0.00391862,5.221914e-05,1.155193e-05,0.0,0.0,0.0,0.0
2023-12-26 02:01:33,0.008556723,0.003910518,4.541986e-05,9.859542e-06,0.0,0.0,0.0,0.0
2023-12-26 02:01:40,0.00848735,0.003939392,4.969e-05,1.033271e-05,0.0,0.0,0.0,0.0
2023-12-26 02:01:47,0.008458219,0.003980286,4.498374e-05,1.085103e-05,0.0,0.0,0.0,0.0
2023-12-26 02:01:54,0.008643997,0.004092249,4.577737e-05,9.985016e-06,0.0,0.0,0.0,0.0
2023-12-26 02:02:00,0.008597913,0.004086712,4.85715e-05,1.080039e-05,0.0,0.0,0.0,0.0
2023-12-26 02:02:08,0.008561838,0.004057449,4.797854e-05,1.022443e-05,0.0,0.0,0.0,0.0
2023-12-26 02:02:14,0.008423299,0.004039722,5.035797e-05,1.104583e-05,0.0,0.0,0.0,0.0
2023-12-26 02:02:21,0.008321717,0.003942828,5.030657e-05,1.097294e-05,0.0,0.0,0.0,0.0
2023-12-26 02:02:28,0.008244631,0.003955964,4.405264e-05,9.895632e-06,0.0,0.0,0.0,0.0
2023-12-26 02:02:35,0.008535422,0.004037818,4.876086e-05,1.043985e-05,0.0,0.0,0.0,0.0
2023-12-26 02:02:42,0.008227089,0.003953761,5.067339e-05,1.089919e-05,0.0,0.0,0.0,0.0
2023-12-26 02:02:49,0.008382934,0.003958845,4.80664e-05,9.707044e-06,0.0,0.0,0.0,0.0
2023-12-26 02:02:57,0.008381781,0.004056796,4.69846e-05,1.014053e-05,0.0,0.0,0.0,0.0
2023-12-26 02:03:04,0.008445971,0.004083897,4.934417e-05,1.028868e-05,0.0,0.0,0.0,0.0
2023-12-26 02:03:10,0.008284018,0.003975066,5.04585e-05,1.137635e-05,0.0,0.0,0.0,0.0
2023-12-26 02:03:18,0.008312783,0.003947111,4.544871e-05,1.112616e-05,0.0,0.0,0.0,0.0
2023-12-26 02:03:24,0.008414177,0.00399072,4.554319e-05,1.017247e-05,0.0,0.0,0.0,0.0
2023-12-26 02:03:31,0.008847531,0.004181124,5.139098e-05,1.038694e-05,0.0,0.0,0.0,0.0
2023-12-26 02:03:38,0.008323824,0.003983418,4.806471e-05,1.101678e-05,0.0,0.0,0.0,0.0
2023-12-26 02:03:50,0.008462137,0.004056353,4.451835e-05,1.012807e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:03,0.008352158,0.004127339,4.53769e-05,1.016889e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:10,0.008229126,0.00387504,5.030733e-05,1.150907e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:17,0.008362891,0.003905323,4.359309e-05,1.039621e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:23,0.008461066,0.003879148,5.093242e-05,1.124256e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:31,0.008515488,0.004085953,4.624689e-05,9.874468e-06,0.0,0.0,0.0,0.0
2023-12-26 02:04:37,0.00828223,0.003906568,4.930562e-05,1.110424e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:44,0.008276839,0.003927911,5.002939e-05,1.154642e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:51,0.008489228,0.004103665,4.912537e-05,1.141543e-05,0.0,0.0,0.0,0.0
2023-12-26 02:04:58,0.008513558,0.003898194,5.104103e-05,1.161044e-05,0.0,0.0,0.0,0.0
2023-12-26 02:05:05,0.008372966,0.003968554,4.919133e-05,1.00451e-05,0.0,0.0,0.0,0.0
2023-12-26 02:05:12,0.008597746,0.003920835,4.69657e-05,1.060613e-05,0.0,0.0,0.0,0.0
2023-12-26 02:05:18,0.008506284,0.004098506,5.04476e-05,1.084629e-05,0.0,0.0,0.0,0.0
2023-12-26 02:05:26,0.008444463,0.004123608,4.901029e-05,1.102315e-05,0.0,0.0,0.0,0.0
2023-12-26 02:05:32,0.008265142,0.003893083,4.72112e-05,1.150831e-05,0.0,0.0,0.0,0.0
