Time_Start,Time_End,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2024-01-20 02:06:41,2024-01-20 02:20:58,0.009204580939849622,0.005247799473684212,3.4404907593984985e-06,4.127061007518798e-06,0.0,0.0,0.0,0.0
2024-01-20 02:21:01,2024-01-20 02:35:54,0.009157388597122304,0.005190294309352517,2.880392755395685e-06,4.031404640287769e-06,0.0,0.0,0.0,0.0
2024-01-20 02:36:04,2024-01-20 02:50:54,0.008939379414285716,0.004989108928571428,2.3607567214285723e-06,3.6460178071428574e-06,0.0,0.0,0.0,0.0
2024-01-20 02:51:05,2024-01-20 03:05:55,0.008805275599999997,0.004872671914285716,2.157390671428573e-06,3.4864367571428576e-06,0.0,0.0,0.0,0.0
2024-01-20 03:06:05,2024-01-20 03:20:55,0.008973770971428568,0.005000825442857139,2.104366721428573e-06,3.5865517499999998e-06,0.0,0.0,0.0,0.0
2024-01-20 03:21:05,2024-01-20 03:35:55,0.009035018271428575,0.005014014307142857,2.143445800000002e-06,3.886418342857142e-06,0.0,0.0,0.0,0.0
2024-01-20 03:36:05,2024-01-20 03:50:58,0.009115702721428575,0.005122357292857145,1.9305754142857145e-06,3.559550435714283e-06,0.0,0.0,0.0,0.0
2024-01-20 03:51:08,2024-01-20 04:05:59,0.009178704647482015,0.005147316503597125,1.980871424460432e-06,3.1413597769784187e-06,0.0,0.0,0.0,0.0
2024-01-20 04:06:02,2024-01-20 04:20:51,0.008767503935251796,0.004835586812949639,2.036559661870503e-06,2.895945949640289e-06,0.0,0.0,0.0,0.0
2024-01-20 04:21:01,2024-01-20 04:35:51,0.009047281564285711,0.005064347814285716,2.169972071428572e-06,2.7199812999999993e-06,0.0,0.0,0.0,0.0
2024-01-20 04:36:01,2024-01-20 04:50:51,0.009188549521428566,0.005163003885714287,2.0615070357142867e-06,2.804877221428572e-06,0.0,0.0,0.0,0.0
2024-01-20 04:51:01,2024-01-20 05:05:51,0.009187767943661973,0.00516077545774648,1.9796307816901402e-06,2.942168992957746e-06,0.0,0.0,0.0,0.0
