date,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2024-01-14 00:22:57,0.008177572,0.004593954,1.099011e-05,2.62271e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:04,0.007785542,0.004364626,9.408862e-06,2.715025e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:12,0.007762771,0.004558429,1.072913e-05,2.724148e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:16,0.007795665,0.004300109,1.034234e-05,2.433895e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:26,0.007803259,0.004402639,9.324963e-06,2.53523e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:28,0.007906248,0.00442333,1.05814e-05,2.36298e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:38,0.007975942,0.004264572,9.815702e-06,2.994633e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:41,0.007806453,0.004308513,1.06082e-05,2.464034e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:51,0.007827993,0.004402747,1.08412e-05,2.450477e-06,0.0,0.0,0.0,0.0
2024-01-14 00:23:54,0.007929396,0.004271348,9.560033e-06,2.650073e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:04,0.007754556,0.004183622,1.108157e-05,2.569852e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:07,0.007753347,0.004277694,9.863886e-06,2.559319e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:16,0.007930881,0.004384914,1.114333e-05,2.32954e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:19,0.007972202,0.004251421,9.765625e-06,2.78154e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:29,0.007727589,0.004202462,1.134536e-05,2.405881e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:32,0.007682276,0.004292549,9.934181e-06,2.66519e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:42,0.007883834,0.004335461,1.070591e-05,2.337053e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:45,0.007845724,0.004220101,9.780553e-06,2.935734e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:55,0.007837047,0.004305281,1.085687e-05,2.39459e-06,0.0,0.0,0.0,0.0
2024-01-14 00:24:57,0.007857901,0.004409903,9.284722e-06,2.551761e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:08,0.007834648,0.004453927,1.054415e-05,2.454256e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:11,0.008011029,0.00448057,1.101203e-05,2.483734e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:20,0.007835081,0.004347061,1.095383e-05,2.597062e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:23,0.007838996,0.004486134,9.526019e-06,2.617571e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:33,0.007954608,0.00448652,1.075071e-05,2.424022e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:36,0.007791512,0.004441059,1.086842e-05,2.569901e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:46,0.007925476,0.004370648,1.097856e-05,2.461106e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:49,0.007935905,0.004377353,1.084973e-05,2.399171e-06,0.0,0.0,0.0,0.0
2024-01-14 00:25:58,0.007986176,0.00444495,1.084196e-05,2.578266e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:02,0.008001264,0.004463192,1.084973e-05,2.546421e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:11,0.008079609,0.004490813,1.110089e-05,2.553322e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:14,0.007965888,0.004427518,1.131512e-05,2.426289e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:24,0.008125271,0.004555087,1.132722e-05,2.474616e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:27,0.008140353,0.004641286,1.170537e-05,2.479247e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:37,0.008126088,0.004509517,1.15598e-05,2.597213e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:40,0.008060019,0.004531899,1.102639e-05,2.459547e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:49,0.008151022,0.004672349,1.136728e-05,2.61752e-06,0.0,0.0,0.0,0.0
2024-01-14 00:26:53,0.008057387,0.004605043,1.133153e-05,2.668111e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:02,0.008047473,0.004448249,1.081324e-05,2.591065e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:05,0.007999292,0.00443499,1.106397e-05,2.621299e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:15,0.008110913,0.00457287,1.141943e-05,2.575948e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:18,0.008171389,0.00455206,1.15285e-05,2.547226e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:28,0.008115643,0.004485291,1.108761e-05,2.60462e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:31,0.008079231,0.004485024,1.149577e-05,2.721177e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:41,0.008046938,0.004546777,1.13607e-05,2.506507e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:43,0.007931644,0.004407733,9.78301e-06,3.056671e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:54,0.008168732,0.004513086,1.177015e-05,2.414195e-06,0.0,0.0,0.0,0.0
2024-01-14 00:27:57,0.008177484,0.004568802,1.086896e-05,3.006959e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:06,0.007996147,0.004618602,1.124537e-05,2.789153e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:10,0.008073968,0.004483308,1.168549e-05,2.660552e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:19,0.008190935,0.004460774,1.031135e-05,3.029519e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:22,0.007945924,0.004623896,9.667551e-06,3.021902e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:32,0.008057368,0.004616908,1.0266e-05,3.007598e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:35,0.00799023,0.004607882,1.022085e-05,2.990156e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:44,0.008137384,0.004487766,1.0492e-05,3.070336e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:48,0.008186439,0.004480487,9.703077e-06,3.070276e-06,0.0,0.0,0.0,0.0
2024-01-14 00:28:57,0.00826018,0.004761062,1.062427e-05,2.956841e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:00,0.008436454,0.004775319,1.16056e-05,2.842063e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:10,0.008438194,0.004821702,1.180189e-05,2.635661e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:13,0.008493555,0.00464009,1.071972e-05,3.020448e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:23,0.008232949,0.004731028,1.016774e-05,2.963002e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:26,0.008261085,0.004736884,1.037615e-05,2.968992e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:36,0.008371237,0.004764117,1.200824e-05,2.708926e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:39,0.00829306,0.004633477,1.07114e-05,3.295584e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:48,0.008107012,0.004733829,1.032213e-05,3.077894e-06,0.0,0.0,0.0,0.0
2024-01-14 00:29:51,0.008183572,0.004973747,1.186841e-05,3.160979e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:01,0.00839944,0.004766164,1.19712e-05,2.836017e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:04,0.008467888,0.004641978,1.074219e-05,3.118651e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:14,0.008364791,0.004650241,1.175201e-05,2.672697e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:17,0.00827343,0.004792496,1.031513e-05,2.863873e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:27,0.008154729,0.004634808,1.070666e-05,3.023472e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:29,0.008396057,0.004696319,1.202789e-05,3.210865e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:39,0.008280361,0.004783217,1.238716e-05,2.935734e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:42,0.00824064,0.004733311,1.064661e-05,2.843575e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:52,0.008054631,0.004573091,1.075902e-05,2.931199e-06,0.0,0.0,0.0,0.0
2024-01-14 00:30:55,0.008331256,0.004583813,1.050959e-05,3.117199e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:05,0.008244071,0.004720266,1.103676e-05,3.033937e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:08,0.008168211,0.004662641,1.087014e-05,3.047601e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:18,0.008440394,0.004825999,1.261317e-05,2.876722e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:21,0.008411108,0.004654306,1.114603e-05,3.200283e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:30,0.008256705,0.004785,1.222517e-05,2.83445e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:33,0.008279058,0.004824213,1.088882e-05,2.699908e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:43,0.008327081,0.004802398,1.236878e-05,2.731654e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:46,0.008444966,0.004698091,1.081345e-05,3.021902e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:56,0.008244111,0.004701525,1.211761e-05,2.689378e-06,0.0,0.0,0.0,0.0
2024-01-14 00:31:59,0.008209805,0.004805828,1.136501e-05,2.970561e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:09,0.008367712,0.004742568,1.215866e-05,2.826946e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:12,0.008310091,0.004613528,1.068096e-05,3.071788e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:22,0.008256512,0.004648961,1.246804e-05,2.503435e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:24,0.008153044,0.004796845,1.087068e-05,3.030913e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:34,0.008265431,0.004763309,1.268373e-05,2.722584e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:37,0.008344444,0.00458302,1.099615e-05,3.11853e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:47,0.008189043,0.004644863,1.236652e-05,2.830671e-06,0.0,0.0,0.0,0.0
2024-01-14 00:32:50,0.008195991,0.004774125,1.144567e-05,3.094404e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:00,0.008362319,0.004768135,1.276636e-05,2.831481e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:03,0.008500964,0.004628991,1.145269e-05,3.185166e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:12,0.0082363,0.004674339,1.260234e-05,2.727171e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:15,0.008183192,0.00480062,1.183568e-05,2.997714e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:25,0.008270827,0.004955958,1.406945e-05,2.97655e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:28,0.008434573,0.00478806,1.377921e-05,2.988702e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:38,0.008445846,0.004704881,1.383363e-05,3.226738e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:41,0.008206531,0.00470687,1.426598e-05,3.08231e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:51,0.00846073,0.004816932,1.329421e-05,2.755788e-06,0.0,0.0,0.0,0.0
2024-01-14 00:33:54,0.008414194,0.004821353,1.293794e-05,2.845087e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:04,0.008299832,0.004680905,1.342093e-05,2.745909e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:06,0.00823596,0.004802637,1.200446e-05,3.225982e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:16,0.008497911,0.004810898,1.444587e-05,2.938815e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:19,0.008484681,0.004639304,1.267944e-05,3.523032e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:29,0.008317974,0.004708823,1.496514e-05,2.931199e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:32,0.008280033,0.004886981,1.250333e-05,3.241099e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:42,0.008409374,0.004801288,1.341916e-05,2.903988e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:45,0.008462805,0.004727267,1.216924e-05,3.454317e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:54,0.008275231,0.004658986,1.389032e-05,2.849512e-06,0.0,0.0,0.0,0.0
2024-01-14 00:34:57,0.008268804,0.00472917,1.284522e-05,3.19726e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:07,0.008482277,0.00477549,1.383919e-05,2.978062e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:10,0.008409753,0.004673708,1.365801e-05,3.425527e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:20,0.00829503,0.004713292,1.429243e-05,2.721072e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:23,0.008290285,0.004736668,1.450558e-05,3.287898e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:33,0.008495152,0.004873803,1.362501e-05,3.389246e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:35,0.008387975,0.004727598,1.39523e-05,3.3529e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:45,0.008178658,0.004832772,1.274293e-05,3.102142e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:48,0.008279333,0.004882761,1.398631e-05,3.323551e-06,0.0,0.0,0.0,0.0
2024-01-14 00:35:58,0.008358661,0.004553797,1.223245e-05,3.271333e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:01,0.008378777,0.004551756,1.283842e-05,3.070336e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:11,0.008197159,0.004617826,1.340003e-05,2.922242e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:14,0.00814218,0.00467805,1.268951e-05,3.080858e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:24,0.008270662,0.004610429,1.342875e-05,2.66373e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:27,0.008379237,0.004593716,1.208987e-05,3.307742e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:37,0.008322649,0.00463474,1.339398e-05,3.003819e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:39,0.008040992,0.004660414,1.202987e-05,3.106497e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:49,0.008257572,0.004714501,1.374243e-05,3.031089e-06,0.0,0.0,0.0,0.0
2024-01-14 00:36:52,0.008251506,0.004630384,1.342724e-05,2.748336e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:02,0.008313143,0.00452575,1.32738e-05,2.897942e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:05,0.008262151,0.004687489,1.192207e-05,3.088596e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:15,0.008216682,0.004720293,1.321408e-05,2.74758e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:17,0.008328887,0.004550207,1.271572e-05,3.204818e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:27,0.008217053,0.004613643,1.307903e-05,2.888871e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:30,0.008152148,0.004660176,1.198155e-05,2.938815e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:40,0.008330229,0.004615861,1.299614e-05,2.864629e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:43,0.00831471,0.004580873,1.216924e-05,3.10057e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:53,0.008242385,0.00472159,1.286638e-05,3.114176e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:56,0.008131796,0.004612128,1.216092e-05,3.185228e-06,0.0,0.0,0.0,0.0
