Time_Start,Time_End,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2024-01-14 00:22:57,2024-01-14 00:36:52,0.008165741681818177,0.004605919606060606,1.1612492303030307e-05,2.8415131666666657e-06,0.0,0.0,0.0,0.0
2024-01-14 00:37:02,2024-01-14 00:51:57,0.008453109801418442,0.004846163404255319,1.3879242411347515e-05,3.2460692269503533e-06,0.0,0.0,0.0,0.0
2024-01-14 00:52:00,2024-01-14 01:06:56,0.008604955787234041,0.004994905262411347,1.5746922765957454e-05,3.316715347517731e-06,0.0,0.0,0.0,0.0
2024-01-14 01:07:06,2024-01-14 01:21:58,0.008420541872340433,0.004809705219858156,1.5487474893617014e-05,3.1891172340425525e-06,0.0,0.0,0.0,0.0
2024-01-14 01:22:01,2024-01-14 01:36:57,0.008479381943262414,0.004881400588652483,1.5852453971631205e-05,3.2551766099290786e-06,0.0,0.0,0.0,0.0
2024-01-14 01:37:06,2024-01-14 01:51:58,0.008438540347826085,0.00485371207246377,1.4678838478260867e-05,3.220677094202897e-06,0.0,0.0,0.0,0.0
2024-01-14 01:52:08,2024-01-14 02:06:51,0.008080287600000003,0.004537840328571428,1.6369145499999997e-05,2.9854275214285707e-06,0.0,0.0,0.0,0.0
2024-01-14 02:07:01,2024-01-14 02:21:57,0.008158880092198584,0.00460600420567376,1.9182822624113475e-05,3.2304747446808532e-06,0.0,0.0,0.0,0.0
2024-01-14 02:22:00,2024-01-14 02:36:53,0.008555439865248229,0.004936219936170212,1.9622943617021275e-05,3.3977803900709218e-06,0.0,0.0,0.0,0.0
2024-01-14 02:37:03,2024-01-14 02:51:59,0.008446475598591548,0.004853149908450707,1.666441556338028e-05,3.121059985915493e-06,0.0,0.0,0.0,0.0
2024-01-14 02:52:09,2024-01-14 03:06:52,0.008552199064285716,0.004937631871428574,1.7594081642857146e-05,3.5866451357142856e-06,0.0,0.0,0.0,0.0
2024-01-14 03:07:02,2024-01-14 03:21:54,0.008289021838028168,0.00473208963380282,1.869236535211268e-05,3.511897612676053e-06,0.0,0.0,0.0,0.0
2024-01-14 03:22:04,2024-01-14 03:36:51,0.00810858084507042,0.004570449232394367,1.792815218309859e-05,3.8053706408450706e-06,0.0,0.0,0.0,0.0
2024-01-14 03:37:01,2024-01-14 03:51:58,0.008381943888111887,0.0047852973426573435,1.8636032377622372e-05,4.506768846153846e-06,0.0,0.0,0.0,0.0
2024-01-14 03:52:01,2024-01-14 04:06:58,0.00857614625174825,0.004962869629370629,2.0732804195804195e-05,4.947914510489511e-06,0.0,0.0,0.0,0.0
2024-01-14 04:07:07,2024-01-14 04:21:55,0.00857648452816901,0.004998867887323943,2.3718037183098582e-05,4.86332238028169e-06,0.0,0.0,0.0,0.0
2024-01-14 04:22:04,2024-01-14 04:36:59,0.008596114548611117,0.005021708333333334,2.4593878194444424e-05,4.721579277777777e-06,0.0,0.0,0.0,0.0
2024-01-14 04:37:09,2024-01-14 04:51:52,0.008467731387323941,0.004922139767605637,2.1305635915492973e-05,4.211724253521126e-06,0.0,0.0,0.0,0.0
2024-01-14 04:52:01,2024-01-14 05:06:57,0.008036331181818184,0.004575378293706295,1.8924577342657328e-05,3.8541825524475516e-06,0.0,0.0,0.0,0.0
2024-01-14 05:07:00,2024-01-14 05:21:57,0.008135934559440557,0.004654065314685317,2.1231769300699296e-05,3.856674720279722e-06,0.0,0.0,0.0,0.0
2024-01-14 05:22:06,2024-01-14 05:36:54,0.008376132422535215,0.004851512739436618,2.3017770352112677e-05,4.050418964788732e-06,0.0,0.0,0.0,0.0
2024-01-14 05:37:04,2024-01-14 05:51:58,0.008426975594405594,0.004870697769230769,2.293493748251748e-05,4.389537972027972e-06,0.0,0.0,0.0,0.0
2024-01-14 05:52:01,2024-01-14 06:06:58,0.008525820510638299,0.004985566460992909,2.3628617872340417e-05,4.8127048014184415e-06,0.0,0.0,0.0,0.0
2024-01-14 06:07:08,2024-01-14 06:21:54,0.008330776816901411,0.004815482316901411,2.5016249225352116e-05,4.869808852112678e-06,0.0,0.0,0.0,0.0
2024-01-14 06:22:04,2024-01-14 06:36:59,0.007961033762237762,0.004496333181818183,3.0127606713286705e-05,4.797732461538464e-06,0.0,0.0,0.0,0.0
2024-01-14 06:37:02,2024-01-14 06:51:57,0.008390182125874127,0.004830077517482516,3.506820314685315e-05,5.5640585384615414e-06,0.0,0.0,0.0,0.0
2024-01-14 06:52:07,2024-01-14 07:06:51,0.008610777535211266,0.004978538190140844,3.583554922535212e-05,5.8995663873239464e-06,0.0,0.0,0.0,0.0
2024-01-14 07:07:01,2024-01-14 07:21:58,0.0084857470625,0.004886878659722222,3.494481437500001e-05,5.863296597222219e-06,0.0,0.0,0.0,0.0
2024-01-14 07:22:08,2024-01-14 07:36:53,0.008501671070422535,0.00486889641549296,3.711451091549297e-05,5.3209534577464796e-06,0.0,0.0,0.0,0.0
2024-01-14 07:37:03,2024-01-14 07:51:59,0.008510370944444439,0.004928784986111112,3.393792479166667e-05,4.012308215277777e-06,0.0,0.0,0.0,0.0
2024-01-14 07:52:09,2024-01-14 08:06:55,0.008180618042253522,0.004696518014084509,2.8549529577464798e-05,3.4774180704225352e-06,0.0,0.0,0.0,0.0
2024-01-14 08:07:04,2024-01-14 08:21:59,0.008094162405594407,0.0045914961048951035,2.7469875104895104e-05,3.74270479020979e-06,0.0,0.0,0.0,0.0
2024-01-14 08:22:02,2024-01-14 08:36:59,0.008230979545454545,0.0047302313006992985,2.711552699300699e-05,3.805840566433567e-06,0.0,0.0,0.0,0.0
2024-01-14 08:37:08,2024-01-14 08:51:57,0.00843730787323944,0.004889531422535212,2.9739915985915485e-05,3.847165183098591e-06,0.0,0.0,0.0,0.0
