Time_Start,Time_End,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2024-01-10 17:10:30,2024-01-10 17:24:59,0.008609749169014086,0.004498530711267605,1.034973020422535e-05,1.2585690936619714e-06,0.0,0.0,0.0,0.0
2024-01-10 17:25:04,2024-01-10 17:39:56,0.008775499857954543,0.0045878987556818174,8.492454795454548e-06,1.3798136022727263e-06,0.0,0.0,0.0,0.0
2024-01-10 17:40:02,2024-01-10 17:54:58,0.00858266756497175,0.004479544242937853,7.814210875706213e-06,1.3158549661016947e-06,0.0,0.0,0.0,0.0
2024-01-10 17:55:03,2024-01-10 18:09:59,0.008833202542857145,0.00469037404,8.715622645714285e-06,1.205124857714286e-06,0.0,0.0,0.0,0.0
2024-01-10 18:10:04,2024-01-10 18:24:57,0.008897761643678162,0.004775060471264369,9.544576390804598e-06,1.1010623045977005e-06,0.0,0.0,0.0,0.0
2024-01-10 18:25:05,2024-01-10 18:39:55,0.00900452092441861,0.004887446750000005,1.0834249970930233e-05,9.802213389534885e-07,0.0,0.0,0.0,0.0
2024-01-10 18:40:03,2024-01-10 18:54:59,0.009010714254335264,0.0049554772890173385,1.3420116300578031e-05,7.074981947976881e-07,0.0,0.0,0.0,0.0
2024-01-10 18:55:01,2024-01-10 19:09:56,0.008949814358381504,0.004916556485549135,1.338056046242775e-05,6.474287121387281e-07,0.0,0.0,0.0,0.0
2024-01-10 19:10:01,2024-01-10 19:24:55,0.008523796402298852,0.004637540264367819,1.4462241781609197e-05,5.483790413793105e-07,0.0,0.0,0.0,0.0
2024-01-10 19:25:02,2024-01-10 19:39:57,0.008421855816091952,0.004564265597701152,1.5634355e-05,4.990517425287355e-07,0.0,0.0,0.0,0.0
2024-01-10 19:40:02,2024-01-10 19:54:58,0.00869865542857143,0.004780901022857143,1.5566666742857143e-05,5.284611222857147e-07,0.0,0.0,0.0,0.0
2024-01-10 19:55:01,2024-01-10 20:09:55,0.008934228247126436,0.0049524516954023,1.4354373678160919e-05,5.838089436781612e-07,0.0,0.0,0.0,0.0
2024-01-10 20:10:00,2024-01-10 20:19:16,0.008980816394495415,0.00501304047706422,1.4024569174311926e-05,5.83826944036697e-07,0.0,0.0,0.0,0.0
