Time_Start,Time_End,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2024-01-04 02:14:33,2024-01-04 02:28:56,0.00825375444736842,0.004003813842105264,9.573696122807017e-05,3.993348684210525e-06,0.0,0.0,0.0,0.0
2024-01-04 02:29:05,2024-01-04 02:43:54,0.008104875611111109,0.0038788774523809523,9.691039420634922e-05,3.7116170555555557e-06,0.0,0.0,0.0,0.0
2024-01-04 02:44:02,2024-01-04 02:58:52,0.007972732367187497,0.003773857015624999,9.887926507812505e-05,3.4994364765625007e-06,0.0,0.0,0.0,0.0
2024-01-04 02:59:00,2024-01-04 03:13:59,0.008260418294573645,0.003959998674418605,0.00010247156046511624,3.4721017596899235e-06,0.0,0.0,0.0,0.0
2024-01-04 03:14:06,2024-01-04 03:28:54,0.008374213078740153,0.004006829960629922,9.992661488188977e-05,3.3315384173228344e-06,0.0,0.0,0.0,0.0
2024-01-04 03:29:02,2024-01-04 03:43:58,0.008376021008,0.004036713023999999,9.676844920000001e-05,3.5978675200000002e-06,0.0,0.0,0.0,0.0
2024-01-04 03:44:06,2024-01-04 03:58:57,0.008308128789915966,0.003998368193277312,9.79428661344538e-05,3.852237420168067e-06,0.0,0.0,0.0,0.0
2024-01-04 03:59:03,2024-01-04 04:13:55,0.008265547159663864,0.00399942974789916,9.227955798319325e-05,4.36614481512605e-06,0.0,0.0,0.0,0.0
2024-01-04 04:14:04,2024-01-04 04:28:58,0.00821137392682927,0.004013609016260164,4.331507536585366e-05,2.299947699186992e-06,0.0,0.0,0.0,0.0
2024-01-04 04:29:06,2024-01-04 04:43:53,0.008169755666666667,0.003972761253968253,6.0736287936507945e-05,3.2076848968253943e-06,0.0,0.0,0.0,0.0
2024-01-04 04:44:00,2024-01-04 04:58:56,0.008137761365079368,0.003933856976190476,8.842816833333333e-05,5.125031825396824e-06,0.0,0.0,0.0,0.0
2024-01-04 04:59:04,2024-01-04 05:13:53,0.008049819414062503,0.00384071303125,9.612065312500004e-05,6.683483656249998e-06,0.0,0.0,0.0,0.0
2024-01-04 05:14:00,2024-01-04 05:28:56,0.00804748984375,0.0038152695703125004,0.0001000584396875,6.378128625e-06,0.0,0.0,0.0,0.0
2024-01-04 05:29:02,2024-01-04 05:43:56,0.00803292103100775,0.0038046132480620163,9.643243441860462e-05,5.255187201550387e-06,0.0,0.0,0.0,0.0
2024-01-04 05:44:02,2024-01-04 05:58:57,0.008026217930232556,0.0037756391472868215,9.896307852713177e-05,5.176581255813952e-06,0.0,0.0,0.0,0.0
2024-01-04 05:59:03,2024-01-04 06:13:54,0.008177520157480316,0.003900026322834644,0.0001038456594488189,5.958246055118112e-06,0.0,0.0,0.0,0.0
2024-01-04 06:14:01,2024-01-04 06:28:55,0.008266744335937505,0.003950679671875,0.00011026523492187499,6.595705000000002e-06,0.0,0.0,0.0,0.0
