Time_Start,Time_End,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2024-01-17 13:43:37,2024-01-17 13:57:52,0.008609527955223881,0.004558492686567163,1.4619692835820897e-05,8.286884343283583e-07,0.0,0.0,0.0,0.0
2024-01-17 13:58:05,2024-01-17 14:12:49,0.008771175898550728,0.004758772811594203,1.542309710144927e-05,8.654126028985504e-07,0.0,0.0,0.0,0.0
2024-01-17 14:13:02,2024-01-17 14:27:55,0.008875474414285713,0.004870255457142855,1.616894e-05,8.594170442857138e-07,0.0,0.0,0.0,0.0
2024-01-17 14:28:08,2024-01-17 14:42:55,0.008700297614285715,0.004786589799999999,1.3487892714285713e-05,9.475990671428576e-07,0.0,0.0,0.0,0.0
2024-01-17 14:43:08,2024-01-17 14:57:59,0.008716996085714284,0.004804226557142855,1.1396755557142854e-05,1.0583307457142857e-06,0.0,0.0,0.0,0.0
2024-01-17 14:58:12,2024-01-17 15:12:52,0.008794662434782607,0.004837743130434782,1.1107508115942031e-05,1.1049854043478256e-06,0.0,0.0,0.0,0.0
2024-01-17 15:13:05,2024-01-17 15:27:51,0.008399172941176472,0.004546759220588234,1.1529990367647062e-05,1.0529228602941176e-06,0.0,0.0,0.0,0.0
2024-01-17 15:28:04,2024-01-17 15:42:54,0.008450245057971014,0.004587399130434783,1.0972259579710143e-05,1.0383257000000001e-06,0.0,0.0,0.0,0.0
2024-01-17 15:43:08,2024-01-17 15:57:56,0.008897009779411762,0.004942106014705882,1.0415658058823527e-05,1.1405048294117651e-06,0.0,0.0,0.0,0.0
2024-01-17 15:58:09,2024-01-17 16:12:59,0.008903525898550726,0.004942161971014494,1.0370977304347827e-05,1.1715869666666667e-06,0.0,0.0,0.0,0.0
2024-01-17 16:13:12,2024-01-17 16:27:58,0.008786533342857145,0.004877566814285714,9.953481328571431e-06,1.2872990714285718e-06,0.0,0.0,0.0,0.0
