Description for 1013.mat
=====================================
Link: Bristol ↔ BDFI, bidirectional, daily acquisition.
Sampling rate: 97656.250 Hz (Ts=1.024000e-05 s)
Total samples: 25280512
Blocks: 1543

Each CSV contains: Time (datetime), S1, S2, S3 (Stokes parameters).

Blocks overview:
  Block    1: 0001_PM1000_20251011_111803_2025-10-13_00-00-31.mat.csv | samples=16384 | start=2025/10/13 00:00:27.891008000 | end=2025/10/13 00:00:28.058769920
  Block    2: 0002_PM1000_20251011_111803_2025-10-13_00-02-21.mat.csv | samples=16384 | start=2025/10/13 00:01:16.821702000 | end=2025/10/13 00:01:16.989463920
  Block    3: 0003_PM1000_20251011_111803_2025-10-13_00-03-10.mat.csv | samples=16384 | start=2025/10/13 00:03:06.734892000 | end=2025/10/13 00:03:06.902653920
  Block    4: 0004_PM1000_20251011_111803_2025-10-13_00-03-59.mat.csv | samples=16384 | start=2025/10/13 00:03:55.541725000 | end=2025/10/13 00:03:55.709486920
  Block    5: 0005_PM1000_20251011_111803_2025-10-13_00-04-48.mat.csv | samples=16384 | start=2025/10/13 00:04:44.598942000 | end=2025/10/13 00:04:44.766703920
  Block    6: 0006_PM1000_20251011_111803_2025-10-13_00-05-37.mat.csv | samples=16384 | start=2025/10/13 00:05:33.745733000 | end=2025/10/13 00:05:33.913494920
  Block    7: 0007_PM1000_20251011_111803_2025-10-13_00-06-26.mat.csv | samples=16384 | start=2025/10/13 00:06:22.714503000 | end=2025/10/13 00:06:22.882264920
  Block    8: 0008_PM1000_20251011_111803_2025-10-13_00-07-15.mat.csv | samples=16384 | start=2025/10/13 00:07:11.586615000 | end=2025/10/13 00:07:11.754376920
  Block    9: 0009_PM1000_20251011_111803_2025-10-13_00-08-04.mat.csv | samples=16384 | start=2025/10/13 00:08:00.483759000 | end=2025/10/13 00:08:00.651520920
  Block   10: 0010_PM1000_20251011_111803_2025-10-13_00-08-53.mat.csv | samples=16384 | start=2025/10/13 00:08:49.426036000 | end=2025/10/13 00:08:49.593797920
  Block   11: 0011_PM1000_20251011_111803_2025-10-13_00-09-42.mat.csv | samples=16384 | start=2025/10/13 00:09:38.571142000 | end=2025/10/13 00:09:38.738903920
  Block   12: 0012_PM1000_20251011_111803_2025-10-13_00-10-31.mat.csv | samples=16384 | start=2025/10/13 00:10:27.834388000 | end=2025/10/13 00:10:28.002149920
  Block   13: 0013_PM1000_20251011_111803_2025-10-13_00-11-20.mat.csv | samples=16384 | start=2025/10/13 00:11:16.712278000 | end=2025/10/13 00:11:16.880039920
  Block   14: 0014_PM1000_20251011_111803_2025-10-13_00-12-09.mat.csv | samples=16384 | start=2025/10/13 00:12:05.265203000 | end=2025/10/13 00:12:05.432964920
  Block   15: 0015_PM1000_20251011_111803_2025-10-13_00-12-58.mat.csv | samples=16384 | start=2025/10/13 00:12:54.389152000 | end=2025/10/13 00:12:54.556913920
  Block   16: 0016_PM1000_20251011_111803_2025-10-13_00-13-47.mat.csv | samples=16384 | start=2025/10/13 00:13:43.553975000 | end=2025/10/13 00:13:43.721736920
  Block   17: 0017_PM1000_20251011_111803_2025-10-13_00-14-36.mat.csv | samples=16384 | start=2025/10/13 00:14:32.502451000 | end=2025/10/13 00:14:32.670212920
  Block   18: 0018_PM1000_20251011_111803_2025-10-13_00-15-25.mat.csv | samples=16384 | start=2025/10/13 00:15:21.433344000 | end=2025/10/13 00:15:21.601105920
  Block   19: 0019_PM1000_20251011_111803_2025-10-13_00-16-14.mat.csv | samples=16384 | start=2025/10/13 00:16:10.418570000 | end=2025/10/13 00:16:10.586331920
  Block   20: 0020_PM1000_20251011_111803_2025-10-13_00-17-03.mat.csv | samples=16384 | start=2025/10/13 00:16:59.609140000 | end=2025/10/13 00:16:59.776901920
  Block   21: 0021_PM1000_20251011_111803_2025-10-13_00-18-53.mat.csv | samples=16384 | start=2025/10/13 00:17:48.694001000 | end=2025/10/13 00:17:48.861762920
  Block   22: 0022_PM1000_20251011_111803_2025-10-13_00-19-42.mat.csv | samples=16384 | start=2025/10/13 00:19:38.689761000 | end=2025/10/13 00:19:38.857522920
  Block   23: 0023_PM1000_20251011_111803_2025-10-13_00-20-31.mat.csv | samples=16384 | start=2025/10/13 00:20:27.720449000 | end=2025/10/13 00:20:27.888210920
  Block   24: 0024_PM1000_20251011_111803_2025-10-13_00-21-20.mat.csv | samples=16384 | start=2025/10/13 00:21:16.833803000 | end=2025/10/13 00:21:17.001564920
  Block   25: 0025_PM1000_20251011_111803_2025-10-13_00-22-09.mat.csv | samples=16384 | start=2025/10/13 00:22:05.755079000 | end=2025/10/13 00:22:05.922840920
  Block   26: 0026_PM1000_20251011_111803_2025-10-13_00-22-58.mat.csv | samples=16384 | start=2025/10/13 00:22:54.635599000 | end=2025/10/13 00:22:54.803360920
  Block   27: 0027_PM1000_20251011_111803_2025-10-13_00-23-47.mat.csv | samples=16384 | start=2025/10/13 00:23:43.624824000 | end=2025/10/13 00:23:43.792585920
  Block   28: 0028_PM1000_20251011_111803_2025-10-13_00-24-36.mat.csv | samples=16384 | start=2025/10/13 00:24:32.510650000 | end=2025/10/13 00:24:32.678411920
  Block   29: 0029_PM1000_20251011_111803_2025-10-13_00-25-25.mat.csv | samples=16384 | start=2025/10/13 00:25:21.609093000 | end=2025/10/13 00:25:21.776854920
  Block   30: 0030_PM1000_20251011_111803_2025-10-13_00-26-14.mat.csv | samples=16384 | start=2025/10/13 00:26:10.482579000 | end=2025/10/13 00:26:10.650340920
  Block   31: 0031_PM1000_20251011_111803_2025-10-13_00-27-03.mat.csv | samples=16384 | start=2025/10/13 00:26:59.461269000 | end=2025/10/13 00:26:59.629030920
  Block   32: 0032_PM1000_20251011_111803_2025-10-13_00-27-52.mat.csv | samples=16384 | start=2025/10/13 00:27:48.274389000 | end=2025/10/13 00:27:48.442150920
  Block   33: 0033_PM1000_20251011_111803_2025-10-13_00-28-40.mat.csv | samples=16384 | start=2025/10/13 00:28:37.148163000 | end=2025/10/13 00:28:37.315924920
  Block   34: 0034_PM1000_20251011_111803_2025-10-13_00-29-29.mat.csv | samples=16384 | start=2025/10/13 00:29:26.189799000 | end=2025/10/13 00:29:26.357560920
  Block   35: 0035_PM1000_20251011_111803_2025-10-13_00-31-20.mat.csv | samples=16384 | start=2025/10/13 00:30:15.383675000 | end=2025/10/13 00:30:15.551436920
  Block   36: 0036_PM1000_20251011_111803_2025-10-13_00-32-09.mat.csv | samples=16384 | start=2025/10/13 00:32:05.483370000 | end=2025/10/13 00:32:05.651131920
  Block   37: 0037_PM1000_20251011_111803_2025-10-13_00-32-58.mat.csv | samples=16384 | start=2025/10/13 00:32:54.677709000 | end=2025/10/13 00:32:54.845470920
  Block   38: 0038_PM1000_20251011_111803_2025-10-13_00-33-47.mat.csv | samples=16384 | start=2025/10/13 00:33:43.596926000 | end=2025/10/13 00:33:43.764687920
  Block   39: 0039_PM1000_20251011_111803_2025-10-13_00-34-36.mat.csv | samples=16384 | start=2025/10/13 00:34:32.645967000 | end=2025/10/13 00:34:32.813728920
  Block   40: 0040_PM1000_20251011_111803_2025-10-13_00-35-25.mat.csv | samples=16384 | start=2025/10/13 00:35:21.759867000 | end=2025/10/13 00:35:21.927628920
  Block   41: 0041_PM1000_20251011_111803_2025-10-13_00-36-14.mat.csv | samples=16384 | start=2025/10/13 00:36:10.610320000 | end=2025/10/13 00:36:10.778081920
  Block   42: 0042_PM1000_20251011_111803_2025-10-13_00-37-03.mat.csv | samples=16384 | start=2025/10/13 00:36:59.732631000 | end=2025/10/13 00:36:59.900392920
  Block   43: 0043_PM1000_20251011_111803_2025-10-13_00-37-52.mat.csv | samples=16384 | start=2025/10/13 00:37:48.717059000 | end=2025/10/13 00:37:48.884820920
  Block   44: 0044_PM1000_20251011_111803_2025-10-13_00-38-41.mat.csv | samples=16384 | start=2025/10/13 00:38:37.673269000 | end=2025/10/13 00:38:37.841030920
  Block   45: 0045_PM1000_20251011_111803_2025-10-13_00-39-30.mat.csv | samples=16384 | start=2025/10/13 00:39:26.526942000 | end=2025/10/13 00:39:26.694703920
  Block   46: 0046_PM1000_20251011_111803_2025-10-13_00-40-19.mat.csv | samples=16384 | start=2025/10/13 00:40:15.636099000 | end=2025/10/13 00:40:15.803860920
  Block   47: 0047_PM1000_20251011_111803_2025-10-13_00-41-08.mat.csv | samples=16384 | start=2025/10/13 00:41:04.744143000 | end=2025/10/13 00:41:04.911904920
  Block   48: 0048_PM1000_20251011_111803_2025-10-13_00-41-57.mat.csv | samples=16384 | start=2025/10/13 00:41:53.553866000 | end=2025/10/13 00:41:53.721627920
  Block   49: 0049_PM1000_20251011_111803_2025-10-13_00-42-46.mat.csv | samples=16384 | start=2025/10/13 00:42:42.595764000 | end=2025/10/13 00:42:42.763525920
  Block   50: 0050_PM1000_20251011_111803_2025-10-13_00-43-35.mat.csv | samples=16384 | start=2025/10/13 00:43:31.395762000 | end=2025/10/13 00:43:31.563523920
  Block   51: 0051_PM1000_20251011_111803_2025-10-13_00-44-24.mat.csv | samples=16384 | start=2025/10/13 00:44:20.254150000 | end=2025/10/13 00:44:20.421911920
  Block   52: 0052_PM1000_20251011_111803_2025-10-13_00-45-13.mat.csv | samples=16384 | start=2025/10/13 00:45:09.488864000 | end=2025/10/13 00:45:09.656625920
  Block   53: 0053_PM1000_20251011_111803_2025-10-13_00-46-02.mat.csv | samples=16384 | start=2025/10/13 00:45:58.520915000 | end=2025/10/13 00:45:58.688676920
  Block   54: 0054_PM1000_20251011_111803_2025-10-13_00-46-51.mat.csv | samples=16384 | start=2025/10/13 00:46:47.437306000 | end=2025/10/13 00:46:47.605067920
  Block   55: 0055_PM1000_20251011_111803_2025-10-13_00-47-40.mat.csv | samples=16384 | start=2025/10/13 00:47:36.289768000 | end=2025/10/13 00:47:36.457529920
  Block   56: 0056_PM1000_20251011_111803_2025-10-13_00-48-28.mat.csv | samples=16384 | start=2025/10/13 00:48:25.096799000 | end=2025/10/13 00:48:25.264560920
  Block   57: 0057_PM1000_20251011_111803_2025-10-13_00-49-18.mat.csv | samples=16384 | start=2025/10/13 00:49:14.224793000 | end=2025/10/13 00:49:14.392554920
  Block   58: 0058_PM1000_20251011_111803_2025-10-13_00-50-07.mat.csv | samples=16384 | start=2025/10/13 00:50:03.477576000 | end=2025/10/13 00:50:03.645337920
  Block   59: 0059_PM1000_20251011_111803_2025-10-13_00-50-56.mat.csv | samples=16384 | start=2025/10/13 00:50:52.436075000 | end=2025/10/13 00:50:52.603836920
  Block   60: 0060_PM1000_20251011_111803_2025-10-13_00-51-44.mat.csv | samples=16384 | start=2025/10/13 00:51:41.096359000 | end=2025/10/13 00:51:41.264120920
  Block   61: 0061_PM1000_20251011_111803_2025-10-13_00-52-33.mat.csv | samples=16384 | start=2025/10/13 00:52:29.941215000 | end=2025/10/13 00:52:30.108976920
  Block   62: 0062_PM1000_20251011_111803_2025-10-13_00-53-22.mat.csv | samples=16384 | start=2025/10/13 00:53:19.098139000 | end=2025/10/13 00:53:19.265900920
  Block   63: 0063_PM1000_20251011_111803_2025-10-13_00-54-11.mat.csv | samples=16384 | start=2025/10/13 00:54:08.062065000 | end=2025/10/13 00:54:08.229826920
  Block   64: 0064_PM1000_20251011_111803_2025-10-13_00-55-00.mat.csv | samples=16384 | start=2025/10/13 00:54:56.873751000 | end=2025/10/13 00:54:57.041512920
  Block   65: 0065_PM1000_20251011_111803_2025-10-13_00-55-49.mat.csv | samples=16384 | start=2025/10/13 00:55:45.898881000 | end=2025/10/13 00:55:46.066642920
  Block   66: 0066_PM1000_20251011_111803_2025-10-13_00-56-38.mat.csv | samples=16384 | start=2025/10/13 00:56:34.727814000 | end=2025/10/13 00:56:34.895575920
  Block   67: 0067_PM1000_20251011_111803_2025-10-13_00-57-27.mat.csv | samples=16384 | start=2025/10/13 00:57:23.977140000 | end=2025/10/13 00:57:24.144901920
  Block   68: 0068_PM1000_20251011_111803_2025-10-13_00-58-16.mat.csv | samples=16384 | start=2025/10/13 00:58:12.925975000 | end=2025/10/13 00:58:13.093736920
  Block   69: 0069_PM1000_20251011_111803_2025-10-13_00-59-05.mat.csv | samples=16384 | start=2025/10/13 00:59:01.794087000 | end=2025/10/13 00:59:01.961848920
