Time_Start,Time_End,BER1,BER2
18/01/2024 00:48,18/01/2024 00:59,1.39E-10,0.000350271
18/01/2024 01:00,18/01/2024 01:15,2.51E-10,0.000354798
18/01/2024 01:16,18/01/2024 01:31,4.54E-10,0.000356285
18/01/2024 01:32,18/01/2024 01:47,1.48E-10,0.000363903
18/01/2024 01:48,18/01/2024 01:59,4.38E-10,0.000363009
18/01/2024 02:00,18/01/2024 02:15,5.23E-10,0.000362637
18/01/2024 02:16,18/01/2024 02:31,2.51E-10,0.000360675
18/01/2024 02:32,18/01/2024 02:47,2.93E-10,0.00034249
18/01/2024 02:48,18/01/2024 02:59,4.38E-10,0.000343766
18/01/2024 03:00,18/01/2024 03:15,2.09E-10,0.000341205
18/01/2024 03:16,18/01/2024 03:31,0,0.000341963
18/01/2024 03:32,18/01/2024 03:47,3.76E-10,0.00034217
18/01/2024 03:48,18/01/2024 03:59,5.58E-11,0.000342331
18/01/2024 04:00,18/01/2024 04:15,4.95E-10,0.000342779
18/01/2024 04:16,18/01/2024 04:31,4.81E-10,0.00034267
18/01/2024 04:32,18/01/2024 04:47,2.09E-11,0.000343672
18/01/2024 04:48,18/01/2024 04:59,3.84E-10,0.000342989
18/01/2024 05:00,18/01/2024 05:15,3.76E-10,0.000342502
18/01/2024 05:16,18/01/2024 05:31,6.07E-10,0.000342522
18/01/2024 05:32,18/01/2024 05:47,3.97E-10,0.000343355
18/01/2024 05:48,18/01/2024 05:59,4.46E-10,0.000340626
18/01/2024 06:00,18/01/2024 06:15,4.18E-10,0.000341876
18/01/2024 06:16,18/01/2024 06:31,5.65E-10,0.000340004
18/01/2024 06:32,18/01/2024 06:47,2.09E-10,0.000341066
18/01/2024 06:48,18/01/2024 06:59,7.25E-10,0.000335087
18/01/2024 07:00,18/01/2024 07:15,2.15E-10,0.000331836
18/01/2024 07:16,18/01/2024 07:31,1.72E-10,0.000331259
18/01/2024 07:32,18/01/2024 07:47,4.03E-10,0.000330778
18/01/2024 07:48,18/01/2024 07:59,2.55E-10,0.000330375
18/01/2024 08:00,18/01/2024 08:15,1.70E-10,0.000331004
18/01/2024 08:16,18/01/2024 08:31,3.44E-10,0.000330473
18/01/2024 08:32,18/01/2024 08:47,4.30E-10,0.000330229
18/01/2024 08:48,18/01/2024 08:59,3.63E-10,0.000329678
18/01/2024 09:00,18/01/2024 09:15,3.39E-10,0.000334061
18/01/2024 09:16,18/01/2024 09:31,1.46E-10,0.000330879
18/01/2024 09:32,18/01/2024 09:47,4.39E-10,0.000332816
18/01/2024 09:48,18/01/2024 09:59,3.41E-10,0.000332237
18/01/2024 10:00,18/01/2024 10:15,1.70E-10,0.000331254
18/01/2024 10:16,18/01/2024 10:31,4.24E-10,0.000331356
18/01/2024 10:32,18/01/2024 10:47,2.12E-10,0.000331998
18/01/2024 10:48,18/01/2024 10:59,8.67E-11,0.000333929
18/01/2024 11:00,18/01/2024 11:15,2.54E-10,0.000329233
18/01/2024 11:16,18/01/2024 11:31,2.15E-10,0.000321666
18/01/2024 11:32,18/01/2024 11:47,2.76E-10,0.000339554
18/01/2024 11:48,18/01/2024 11:59,3.12E-10,0.000354677
18/01/2024 12:00,18/01/2024 12:15,3.70E-10,0.000342142
18/01/2024 12:16,18/01/2024 12:31,2.36E-10,0.000327543
18/01/2024 12:32,18/01/2024 12:47,3.44E-10,0.000339764
18/01/2024 12:48,18/01/2024 12:59,1.99E-10,0.00035629
18/01/2024 13:00,18/01/2024 13:15,2.76E-10,0.000359258
18/01/2024 13:16,18/01/2024 13:31,4.03E-10,0.000349893
18/01/2024 13:32,18/01/2024 13:47,2.83E-10,0.000327249
18/01/2024 13:48,18/01/2024 13:59,1.99E-10,0.000332829
18/01/2024 14:00,18/01/2024 14:15,4.60E-10,0.000347533
18/01/2024 14:16,18/01/2024 14:31,2.79E-10,0.000352882
18/01/2024 14:32,18/01/2024 14:47,3.81E-10,0.000348882
18/01/2024 14:48,18/01/2024 14:59,2.84E-10,0.000346044
18/01/2024 15:00,18/01/2024 15:15,2.33E-10,0.000344992
18/01/2024 15:16,18/01/2024 15:31,5.93E-10,0.000334553
18/01/2024 15:32,18/01/2024 15:47,1.91E-10,0.000335346
18/01/2024 15:48,18/01/2024 15:59,7.66E-10,0.000339198
18/01/2024 16:00,18/01/2024 16:15,4.66E-10,0.000336655
18/01/2024 16:16,18/01/2024 16:31,4.03E-10,0.000328279
18/01/2024 16:32,18/01/2024 16:47,4.30E-10,0.000341546
18/01/2024 16:48,18/01/2024 16:59,3.90E-10,0.000348263
18/01/2024 17:00,18/01/2024 17:15,2.79E-10,0.00035456
18/01/2024 17:16,18/01/2024 17:31,1.48E-10,0.000352109
18/01/2024 17:32,18/01/2024 17:47,1.50E-10,0.000348453
18/01/2024 17:48,18/01/2024 17:59,3.07E-10,0.000338557
18/01/2024 18:00,18/01/2024 18:15,4.24E-10,0.000331058
18/01/2024 18:16,18/01/2024 18:31,4.60E-10,0.000331842
18/01/2024 18:32,18/01/2024 18:47,2.72E-10,0.000335711
18/01/2024 18:48,18/01/2024 18:59,4.46E-10,0.000343432
18/01/2024 19:00,18/01/2024 19:15,3.35E-10,0.000345662
18/01/2024 19:16,18/01/2024 19:31,7.11E-10,0.000347547
18/01/2024 19:32,18/01/2024 19:47,6.36E-11,0.000360149
18/01/2024 19:48,18/01/2024 19:59,3.63E-10,0.000362447
18/01/2024 20:00,18/01/2024 20:15,1.70E-10,0.000362059
18/01/2024 20:16,18/01/2024 20:31,4.03E-10,0.000357962
18/01/2024 20:32,18/01/2024 20:47,1.91E-10,0.000358772
18/01/2024 20:48,18/01/2024 20:59,2.51E-10,0.000357194
18/01/2024 21:00,18/01/2024 21:15,3.92E-10,0.000359913
18/01/2024 21:16,18/01/2024 21:31,4.18E-10,0.000360342
18/01/2024 21:32,18/01/2024 21:47,1.88E-10,0.000356574
18/01/2024 21:48,18/01/2024 21:59,3.35E-10,0.000359708
18/01/2024 22:00,18/01/2024 22:15,3.51E-10,0.000361848
18/01/2024 22:16,18/01/2024 22:31,1.25E-10,0.000360894
18/01/2024 22:32,18/01/2024 22:47,2.06E-10,0.000360187
18/01/2024 22:48,18/01/2024 22:59,3.07E-10,0.000361204
18/01/2024 23:00,18/01/2024 23:15,2.30E-10,0.000361534
18/01/2024 23:16,18/01/2024 23:31,4.18E-10,0.000361309
18/01/2024 23:32,18/01/2024 23:47,2.51E-10,0.000361203
18/01/2024 23:48,18/01/2024 23:59,1.67E-10,0.000361108
19/01/2024 00:00,19/01/2024 00:15,2.68E-10,0.000361377
19/01/2024 00:16,19/01/2024 00:31,1.88E-10,0.000360962
19/01/2024 00:32,19/01/2024 00:47,3.14E-10,0.000361043
19/01/2024 00:48,19/01/2024 00:59,2.79E-10,0.000360471
19/01/2024 01:00,19/01/2024 01:15,7.43E-10,0.000359733
19/01/2024 01:16,19/01/2024 01:31,3.76E-10,0.000359227
19/01/2024 01:32,19/01/2024 01:47,2.89E-10,0.000359933
19/01/2024 01:48,19/01/2024 01:59,2.19E-10,0.000358916
19/01/2024 02:00,19/01/2024 02:15,3.97E-10,0.000360825
19/01/2024 02:16,19/01/2024 02:31,1.65E-10,0.000360285
19/01/2024 02:32,19/01/2024 02:47,2.97E-10,0.000360537
19/01/2024 02:48,19/01/2024 02:59,6.13E-10,0.000360053
19/01/2024 03:00,19/01/2024 03:15,1.86E-10,0.000361212
19/01/2024 03:16,19/01/2024 03:31,1.25E-10,0.000360483
19/01/2024 03:32,19/01/2024 03:47,3.39E-10,0.000359849
19/01/2024 03:48,19/01/2024 03:59,3.90E-10,0.000360938
19/01/2024 04:00,19/01/2024 04:15,2.89E-10,0.000360221
19/01/2024 04:16,19/01/2024 04:31,1.88E-10,0.000360988
19/01/2024 04:32,19/01/2024 04:47,4.75E-10,0.000359929
19/01/2024 04:48,19/01/2024 04:59,5.58E-10,0.000354831
19/01/2024 05:00,19/01/2024 05:15,1.46E-10,0.00035683
19/01/2024 05:16,19/01/2024 05:31,4.60E-10,0.000356892
19/01/2024 05:32,19/01/2024 05:47,3.76E-10,0.000356357
19/01/2024 05:48,19/01/2024 05:59,6.03E-10,0.000356761
19/01/2024 06:00,19/01/2024 06:15,5.86E-10,0.000356535
19/01/2024 06:16,19/01/2024 06:31,2.30E-10,0.000355465
19/01/2024 06:32,19/01/2024 06:47,4.81E-10,0.000344011
19/01/2024 06:48,19/01/2024 06:59,4.66E-10,0.000345576
19/01/2024 07:00,19/01/2024 07:15,4.66E-10,0.000344328
19/01/2024 07:16,19/01/2024 07:31,2.48E-10,0.000343449
19/01/2024 07:32,19/01/2024 07:47,3.56E-10,0.000344211
19/01/2024 07:48,19/01/2024 07:59,1.95E-10,0.000342765
19/01/2024 08:00,19/01/2024 08:15,2.30E-10,0.000342766
19/01/2024 08:16,19/01/2024 08:31,3.14E-10,0.000342325
19/01/2024 08:32,19/01/2024 08:47,4.60E-10,0.000341951
19/01/2024 08:48,19/01/2024 08:59,3.97E-10,0.000342552
19/01/2024 09:00,19/01/2024 09:15,1.48E-10,0.000342541
19/01/2024 09:16,19/01/2024 09:31,1.50E-10,0.000342945
19/01/2024 09:32,19/01/2024 09:47,3.27E-10,0.00034447
19/01/2024 09:48,19/01/2024 09:59,2.89E-10,0.000343419
19/01/2024 10:00,19/01/2024 10:15,5.37E-10,0.000343338
19/01/2024 10:16,19/01/2024 10:31,2.58E-10,0.000347239
19/01/2024 10:32,19/01/2024 10:47,3.05E-10,0.000349029
19/01/2024 10:48,19/01/2024 10:59,5.39E-10,0.000351512
19/01/2024 11:00,19/01/2024 11:15,1.32E-10,0.000354666
19/01/2024 11:16,19/01/2024 11:31,2.18E-10,0.000339816
19/01/2024 11:32,19/01/2024 11:47,1.31E-10,0.000326303
19/01/2024 11:48,19/01/2024 11:59,2.10E-10,0.000340011
19/01/2024 12:00,19/01/2024 12:15,3.05E-10,0.000347856
19/01/2024 12:16,19/01/2024 12:31,3.09E-10,0.0003515
19/01/2024 12:32,19/01/2024 12:47,1.14E-10,0.000341521
19/01/2024 12:48,19/01/2024 12:59,2.94E-10,0.000339743
19/01/2024 13:00,19/01/2024 13:15,2.58E-10,0.000356279
19/01/2024 13:16,19/01/2024 13:31,1.10E-10,0.000339634
19/01/2024 13:32,19/01/2024 13:47,1.48E-10,0.000326664
19/01/2024 13:48,19/01/2024 13:59,8.67E-11,0.000328462
19/01/2024 14:00,19/01/2024 14:15,1.93E-10,0.0003483
19/01/2024 14:16,19/01/2024 14:31,4.94E-10,0.000357043
19/01/2024 14:32,19/01/2024 14:47,2.58E-10,0.000347088
19/01/2024 14:48,19/01/2024 14:59,8.83E-11,0.000329335
19/01/2024 15:00,19/01/2024 15:15,3.22E-10,0.000324123
19/01/2024 15:16,19/01/2024 15:30,4.33E-10,0.000328029
