Timestamp,BER1,BER2
04/01/2024 13:07,3.50E-10,0.000329307
04/01/2024 13:07,3.50E-10,0.000347515
04/01/2024 13:07,3.20E-10,0.000337474
04/01/2024 13:08,2.93E-10,0.000340788
04/01/2024 13:08,2.67E-10,0.000325277
04/01/2024 13:08,3.50E-10,0.000329163
04/01/2024 13:08,3.20E-10,0.00034117
04/01/2024 13:08,3.50E-10,0.000338019
04/01/2024 13:09,3.50E-10,0.000337223
04/01/2024 13:09,3.50E-10,0.000341419
04/01/2024 13:09,3.50E-10,0.000337334
04/01/2024 13:09,2.44E-10,0.000339514
04/01/2024 13:10,3.83E-10,0.000339599
04/01/2024 13:10,3.50E-10,0.000336848
04/01/2024 13:10,2.44E-10,0.000328371
04/01/2024 13:10,2.23E-10,0.000330157
04/01/2024 13:10,2.44E-10,0.000343692
04/01/2024 13:11,3.50E-10,0.000331127
04/01/2024 13:11,3.50E-10,0.000339892
04/01/2024 13:11,3.50E-10,0.000330767
04/01/2024 13:11,2.03E-10,0.000339675
04/01/2024 13:12,2.23E-10,0.000343308
04/01/2024 13:12,2.44E-10,0.000343328
04/01/2024 13:12,2.44E-10,0.000335272
04/01/2024 13:12,2.23E-10,0.000332805
04/01/2024 13:12,3.50E-10,0.000338375
04/01/2024 13:13,3.50E-10,0.000341547
04/01/2024 13:13,2.93E-10,0.000330744
04/01/2024 13:13,3.50E-10,0.000333769
04/01/2024 13:13,2.44E-10,0.000337142
04/01/2024 13:13,3.50E-10,0.000344785
04/01/2024 13:14,2.93E-10,0.000336103
04/01/2024 13:14,2.23E-10,0.000340424
04/01/2024 13:14,2.23E-10,0.000334549
04/01/2024 13:14,3.50E-10,0.000336839
04/01/2024 13:15,2.67E-10,0.000341845
04/01/2024 13:15,3.50E-10,0.000349419
04/01/2024 13:15,3.20E-10,0.000339613
04/01/2024 13:15,3.50E-10,0.000334633
04/01/2024 13:15,3.50E-10,0.000338527
04/01/2024 13:16,2.23E-10,0.000331742
04/01/2024 13:16,3.50E-10,0.000342832
04/01/2024 13:16,2.93E-10,0.000339061
04/01/2024 13:16,3.50E-10,0.000338581
04/01/2024 13:17,3.50E-10,0.000329625
04/01/2024 13:17,2.93E-10,0.000335745
04/01/2024 13:17,2.93E-10,0.000332919
04/01/2024 13:17,2.67E-10,0.000345538
04/01/2024 13:17,2.67E-10,0.000339995
04/01/2024 13:18,2.93E-10,0.000343765
04/01/2024 13:18,3.50E-10,0.000331062
04/01/2024 13:18,2.44E-10,0.000333557
04/01/2024 13:18,2.93E-10,0.000342768
04/01/2024 13:19,3.50E-10,0.000338412
04/01/2024 13:19,2.67E-10,0.000324577
04/01/2024 13:19,2.67E-10,0.000327036
04/01/2024 13:19,2.93E-10,0.000335344
04/01/2024 13:19,2.67E-10,0.000331708
04/01/2024 13:20,2.67E-10,0.000340161
04/01/2024 13:20,2.44E-10,0.000338073
04/01/2024 13:20,3.50E-10,0.000348115
04/01/2024 13:20,3.50E-10,0.000342029
04/01/2024 13:20,3.50E-10,0.000345056
04/01/2024 13:21,3.50E-10,0.000337265
04/01/2024 13:21,2.93E-10,0.000334473
04/01/2024 13:21,2.67E-10,0.000338809
04/01/2024 13:21,3.50E-10,0.000347815
04/01/2024 13:22,2.23E-10,0.000352923
04/01/2024 13:22,2.67E-10,0.000354425
04/01/2024 13:22,3.20E-10,0.000347064
04/01/2024 13:22,2.67E-10,0.000331092
04/01/2024 13:22,3.50E-10,0.000339776
04/01/2024 13:23,3.50E-10,0.000343559
04/01/2024 13:23,2.44E-10,0.000350355
04/01/2024 13:23,2.23E-10,0.000347131
04/01/2024 13:23,2.67E-10,0.000337228
04/01/2024 13:24,3.50E-10,0.000333451
04/01/2024 13:24,3.50E-10,0.00034561
04/01/2024 13:24,2.67E-10,0.000338275
04/01/2024 13:24,2.93E-10,0.000345836
04/01/2024 13:24,3.50E-10,0.000330989
04/01/2024 13:25,3.50E-10,0.000328852
04/01/2024 13:25,3.20E-10,0.000333379
04/01/2024 13:25,2.67E-10,0.000340652
04/01/2024 13:25,2.23E-10,0.000339011
04/01/2024 13:26,2.03E-10,0.000331152
04/01/2024 13:26,2.44E-10,0.000333186
04/01/2024 13:26,2.93E-10,0.000335607
04/01/2024 13:26,2.67E-10,0.000338941
04/01/2024 13:26,2.44E-10,0.000340095
04/01/2024 13:27,2.67E-10,0.000326931
04/01/2024 13:27,3.50E-10,0.000334032
04/01/2024 13:27,3.50E-10,0.000341291
04/01/2024 13:27,3.50E-10,0.000334218
04/01/2024 13:28,2.67E-10,0.000339745
04/01/2024 13:28,3.50E-10,0.000340538
04/01/2024 13:28,3.50E-10,0.00032445
04/01/2024 13:28,2.44E-10,0.000337207
04/01/2024 13:28,3.50E-10,0.000327695
04/01/2024 13:29,2.44E-10,0.000342677
04/01/2024 13:29,3.50E-10,0.000330387
04/01/2024 13:29,3.50E-10,0.000334202
04/01/2024 13:29,2.23E-10,0.000338403
04/01/2024 13:29,3.20E-10,0.000338625
04/01/2024 13:30,3.50E-10,0.000333141
04/01/2024 13:30,3.50E-10,0.000330789
04/01/2024 13:30,2.93E-10,0.000335031
04/01/2024 13:30,3.50E-10,0.000343798
04/01/2024 13:31,2.44E-10,0.000332197
04/01/2024 13:31,3.50E-10,0.000339319
04/01/2024 13:31,2.23E-10,0.000339278
04/01/2024 13:31,3.50E-10,0.000334136
04/01/2024 13:31,3.50E-10,0.000341058
04/01/2024 13:32,2.44E-10,0.000336239
04/01/2024 13:32,3.50E-10,0.000331784
04/01/2024 13:32,2.44E-10,0.000317784
04/01/2024 13:32,3.50E-10,0.000325832
04/01/2024 13:32,3.50E-10,0.000338159
04/01/2024 13:33,2.93E-10,0.000335924
04/01/2024 13:33,3.50E-10,0.000329146
04/01/2024 13:33,2.67E-10,0.00032835
04/01/2024 13:33,3.50E-10,0.000343922
04/01/2024 13:34,2.93E-10,0.000340753
04/01/2024 13:34,3.50E-10,0.000326084
04/01/2024 13:34,2.93E-10,0.000335251
04/01/2024 13:34,2.23E-10,0.00031785
04/01/2024 13:34,3.50E-10,0.000332163
04/01/2024 13:35,2.67E-10,0.000334188
04/01/2024 13:35,3.20E-10,0.000338255
04/01/2024 13:35,3.20E-10,0.000326537
04/01/2024 13:35,3.50E-10,0.000328099
04/01/2024 13:35,2.23E-10,0.000343037
04/01/2024 13:36,2.93E-10,0.000331466
04/01/2024 13:36,2.23E-10,0.000339313
04/01/2024 13:36,3.50E-10,0.000336045
04/01/2024 13:36,3.50E-10,0.000330564
04/01/2024 13:37,4.58E-10,0.00034192
04/01/2024 13:37,2.93E-10,0.000337083
04/01/2024 13:37,3.50E-10,0.000336959
04/01/2024 13:37,3.20E-10,0.000332527
04/01/2024 13:37,3.50E-10,0.000333674
04/01/2024 13:38,3.50E-10,0.000331636
04/01/2024 13:38,2.23E-10,0.000337077
04/01/2024 13:38,2.44E-10,0.000334064
04/01/2024 13:38,2.23E-10,0.00032595
04/01/2024 13:39,3.50E-10,0.00033956
04/01/2024 13:39,3.20E-10,0.000340919
04/01/2024 13:39,3.50E-10,0.000329239
04/01/2024 13:39,3.50E-10,0.000336005
04/01/2024 13:39,2.23E-10,0.000329755
04/01/2024 13:40,2.44E-10,0.000331927
04/01/2024 13:40,3.50E-10,0.000338027
04/01/2024 13:40,2.23E-10,0.000344775
04/01/2024 13:40,3.50E-10,0.00033234
04/01/2024 13:40,3.83E-10,0.000325651
04/01/2024 13:41,3.50E-10,0.000336247
04/01/2024 13:41,4.19E-10,0.000334664
04/01/2024 13:41,3.20E-10,0.000339676
04/01/2024 13:41,2.23E-10,0.000335337
04/01/2024 13:42,3.50E-10,0.000345737
04/01/2024 13:42,3.50E-10,0.000326427
04/01/2024 13:42,3.50E-10,0.000334431
04/01/2024 13:42,3.50E-10,0.000346973
04/01/2024 13:43,3.20E-10,0.000332688
04/01/2024 13:43,3.20E-10,0.000340487
04/01/2024 13:43,2.67E-10,0.000343277
04/01/2024 13:43,2.67E-10,0.000335097
04/01/2024 13:43,2.23E-10,0.000347422
04/01/2024 13:44,3.20E-10,0.000342972
04/01/2024 13:44,3.20E-10,0.000340251
04/01/2024 13:44,3.50E-10,0.000336583
04/01/2024 13:44,3.50E-10,0.000327319
04/01/2024 13:44,2.67E-10,0.000341079
04/01/2024 13:45,3.50E-10,0.000344006
04/01/2024 13:45,3.20E-10,0.000333733
04/01/2024 13:45,3.50E-10,0.000331264
04/01/2024 13:45,3.50E-10,0.00033951
04/01/2024 13:46,3.20E-10,0.000338837
04/01/2024 13:46,3.50E-10,0.000333416
04/01/2024 13:46,3.50E-10,0.000336478
04/01/2024 13:46,3.20E-10,0.000333291
04/01/2024 13:46,2.44E-10,0.000329989
04/01/2024 13:47,2.23E-10,0.000344095
04/01/2024 13:47,2.44E-10,0.000343485
04/01/2024 13:47,2.23E-10,0.000339199
04/01/2024 13:47,2.23E-10,0.000328914
04/01/2024 13:47,3.50E-10,0.00032946
04/01/2024 13:48,3.50E-10,0.000333834
04/01/2024 13:48,3.50E-10,0.000338942
04/01/2024 13:48,3.20E-10,0.000338464
