Timestamp,BER1,BER2
11/01/2024 12:57,2.93E-10,0.000325878
11/01/2024 12:57,3.50E-10,0.000327797
11/01/2024 12:57,3.50E-10,0.000327359
11/01/2024 12:58,3.50E-10,0.000321246
11/01/2024 12:58,2.44E-10,0.000322938
11/01/2024 12:58,2.67E-10,0.000326768
11/01/2024 12:58,2.93E-10,0.000331752
11/01/2024 12:58,3.50E-10,0.000323497
11/01/2024 12:59,3.50E-10,0.000337321
11/01/2024 12:59,3.50E-10,0.000338097
11/01/2024 12:59,2.23E-10,0.000347018
11/01/2024 12:59,3.50E-10,0.000342786
11/01/2024 13:00,2.67E-10,0.000330758
11/01/2024 13:00,2.67E-10,0.000327988
11/01/2024 13:00,3.50E-10,0.000332518
11/01/2024 13:00,3.50E-10,0.000340134
11/01/2024 13:00,3.50E-10,0.000341593
11/01/2024 13:01,3.83E-10,0.000339612
11/01/2024 13:01,3.50E-10,0.000333346
11/01/2024 13:01,2.93E-10,0.000332836
11/01/2024 13:01,3.50E-10,0.000342013
11/01/2024 13:01,5.00E-10,0.000336263
11/01/2024 13:02,2.44E-10,0.000333043
11/01/2024 13:02,3.50E-10,0.000331881
11/01/2024 13:02,3.50E-10,0.000341022
11/01/2024 13:02,2.93E-10,0.00034431
11/01/2024 13:03,3.50E-10,0.000337331
11/01/2024 13:03,3.50E-10,0.000336123
11/01/2024 13:03,2.93E-10,0.000342375
11/01/2024 13:03,3.50E-10,0.000336533
11/01/2024 13:03,3.50E-10,0.00033801
11/01/2024 13:04,3.50E-10,0.000333432
11/01/2024 13:04,3.50E-10,0.000334771
11/01/2024 13:04,3.50E-10,0.000335973
11/01/2024 13:04,3.50E-10,0.000337224
11/01/2024 13:04,3.50E-10,0.000330786
11/01/2024 13:05,3.50E-10,0.000333972
11/01/2024 13:05,5.46E-10,0.000340953
11/01/2024 13:05,3.50E-10,0.000344658
11/01/2024 13:05,4.58E-10,0.000343623
11/01/2024 13:06,5.46E-10,0.000330372
11/01/2024 13:06,3.83E-10,0.000327931
11/01/2024 13:06,3.50E-10,0.000340165
11/01/2024 13:06,3.50E-10,0.0003444
11/01/2024 13:06,3.50E-10,0.00033435
11/01/2024 13:07,3.50E-10,0.000330201
11/01/2024 13:07,2.93E-10,0.000338191
11/01/2024 13:07,3.50E-10,0.000341722
11/01/2024 13:07,3.50E-10,0.0003401
11/01/2024 13:07,3.50E-10,0.000325027
11/01/2024 13:08,2.67E-10,0.000327891
11/01/2024 13:08,3.50E-10,0.000340149
11/01/2024 13:08,2.93E-10,0.000336734
11/01/2024 13:08,3.50E-10,0.000339567
11/01/2024 13:09,3.50E-10,0.000339812
11/01/2024 13:09,3.50E-10,0.000332193
11/01/2024 13:09,5.00E-10,0.000342216
11/01/2024 13:09,3.50E-10,0.000345719
11/01/2024 13:09,3.50E-10,0.00033401
11/01/2024 13:10,3.50E-10,0.000337195
11/01/2024 13:10,3.50E-10,0.000328502
11/01/2024 13:10,3.50E-10,0.000336703
11/01/2024 13:10,4.19E-10,0.000343456
11/01/2024 13:10,4.19E-10,0.000343287
11/01/2024 13:11,3.20E-10,0.000340664
11/01/2024 13:11,3.20E-10,0.000320747
11/01/2024 13:11,3.83E-10,0.000340301
11/01/2024 13:11,3.50E-10,0.00034095
11/01/2024 13:12,3.50E-10,0.000341297
11/01/2024 13:12,3.50E-10,0.000337384
11/01/2024 13:12,3.83E-10,0.000331372
11/01/2024 13:12,3.50E-10,0.000338155
11/01/2024 13:12,3.50E-10,0.00033839
11/01/2024 13:13,3.50E-10,0.000342204
11/01/2024 13:13,3.50E-10,0.000331724
11/01/2024 13:13,3.50E-10,0.000333113
11/01/2024 13:13,3.50E-10,0.000334868
11/01/2024 13:14,3.50E-10,0.000343253
11/01/2024 13:14,3.50E-10,0.00034638
11/01/2024 13:14,2.44E-10,0.00033671
11/01/2024 13:14,3.50E-10,0.000330826
11/01/2024 13:14,2.44E-10,0.000347184
11/01/2024 13:15,3.50E-10,0.000355186
11/01/2024 13:15,3.50E-10,0.000345294
11/01/2024 13:15,3.50E-10,0.000346369
11/01/2024 13:15,2.67E-10,0.000337598
11/01/2024 13:16,3.50E-10,0.000335831
11/01/2024 13:16,3.50E-10,0.000351187
11/01/2024 13:16,3.50E-10,0.00035007
11/01/2024 13:16,3.50E-10,0.000347814
11/01/2024 13:16,3.50E-10,0.000336432
11/01/2024 13:17,3.50E-10,0.00034646
11/01/2024 13:17,4.58E-10,0.000350485
11/01/2024 13:17,3.50E-10,0.000346819
11/01/2024 13:17,3.50E-10,0.000344992
11/01/2024 13:17,3.50E-10,0.000338111
11/01/2024 13:18,3.50E-10,0.00034982
11/01/2024 13:18,3.50E-10,0.000351996
11/01/2024 13:18,2.44E-10,0.000348241
11/01/2024 13:18,3.83E-10,0.000344129
11/01/2024 13:19,3.83E-10,0.000342949
11/01/2024 13:19,3.83E-10,0.000340276
11/01/2024 13:19,5.00E-10,0.000348842
11/01/2024 13:19,5.00E-10,0.000349468
11/01/2024 13:19,3.50E-10,0.000350332
11/01/2024 13:20,2.44E-10,0.000339156
11/01/2024 13:20,2.44E-10,0.000357058
11/01/2024 13:20,5.00E-10,0.000354304
11/01/2024 13:20,3.50E-10,0.000353053
11/01/2024 13:21,3.50E-10,0.000341492
11/01/2024 13:21,3.83E-10,0.000342435
11/01/2024 13:21,3.50E-10,0.000348527
11/01/2024 13:21,5.46E-10,0.000338767
11/01/2024 13:21,5.00E-10,0.000356495
11/01/2024 13:22,3.50E-10,0.000350363
11/01/2024 13:22,3.50E-10,0.000342107
11/01/2024 13:22,4.19E-10,0.000349419
