Timestamp,BER1,BER2
27/12/2023 01:34,2.23E-10,0.000330613
27/12/2023 01:34,2.23E-10,0.000328761
27/12/2023 01:34,3.20E-10,0.000341891
27/12/2023 01:35,2.23E-10,0.000328747
27/12/2023 01:35,1.85E-10,0.000333301
27/12/2023 01:35,3.20E-10,0.000340598
27/12/2023 01:35,3.50E-10,0.000335284
27/12/2023 01:35,2.23E-10,0.000335295
27/12/2023 01:36,2.03E-10,0.000345239
27/12/2023 01:36,2.67E-10,0.000339368
27/12/2023 01:36,3.20E-10,0.000331807
27/12/2023 01:36,2.23E-10,0.000334272
27/12/2023 01:37,2.23E-10,0.000335336
27/12/2023 01:37,2.67E-10,0.000348656
27/12/2023 01:37,3.20E-10,0.000343335
27/12/2023 01:37,2.93E-10,0.00034426
27/12/2023 01:38,3.20E-10,0.000337658
27/12/2023 01:38,2.67E-10,0.000342654
27/12/2023 01:38,3.50E-10,0.000339119
27/12/2023 01:38,2.23E-10,0.00033713
27/12/2023 01:38,3.50E-10,0.000336467
27/12/2023 01:39,3.50E-10,0.000345233
27/12/2023 01:39,2.44E-10,0.000341405
27/12/2023 01:39,3.20E-10,0.000338584
27/12/2023 01:39,3.20E-10,0.000333339
27/12/2023 01:40,2.67E-10,0.00033143
27/12/2023 01:40,2.93E-10,0.000335316
27/12/2023 01:40,3.50E-10,0.00033421
27/12/2023 01:40,3.20E-10,0.000348066
27/12/2023 01:41,3.50E-10,0.000340905
27/12/2023 01:41,3.50E-10,0.000347053
27/12/2023 01:41,2.44E-10,0.000340457
27/12/2023 01:41,1.85E-10,0.000336333
27/12/2023 01:42,2.23E-10,0.000335946
27/12/2023 01:42,2.93E-10,0.000336224
27/12/2023 01:42,2.93E-10,0.000339824
27/12/2023 01:42,2.67E-10,0.000331473
27/12/2023 01:42,2.93E-10,0.000327586
27/12/2023 01:43,3.20E-10,0.000326251
27/12/2023 01:43,2.44E-10,0.000325189
27/12/2023 01:43,2.44E-10,0.000324025
27/12/2023 01:43,3.20E-10,0.000322461
27/12/2023 01:44,2.67E-10,0.000329369
27/12/2023 01:44,3.50E-10,0.000322484
27/12/2023 01:44,3.20E-10,0.000341466
27/12/2023 01:44,2.44E-10,0.00033624
27/12/2023 01:45,3.20E-10,0.000328511
27/12/2023 01:45,2.23E-10,0.000326389
27/12/2023 01:45,2.93E-10,0.000326591
27/12/2023 01:45,2.23E-10,0.000334917
27/12/2023 01:45,2.44E-10,0.000331842
27/12/2023 01:46,2.93E-10,0.00032567
27/12/2023 01:46,2.93E-10,0.000328965
27/12/2023 01:46,2.23E-10,0.000332512
27/12/2023 01:46,2.67E-10,0.000312819
27/12/2023 01:47,2.93E-10,0.000318708
27/12/2023 01:47,2.93E-10,0.000319153
27/12/2023 01:47,2.23E-10,0.00032237
27/12/2023 01:47,2.67E-10,0.000321353
27/12/2023 01:48,2.67E-10,0.000323722
27/12/2023 01:48,2.44E-10,0.000316559
27/12/2023 01:48,2.67E-10,0.000296357
27/12/2023 01:48,2.23E-10,0.000318356
27/12/2023 01:49,3.50E-10,0.000321879
27/12/2023 01:49,2.23E-10,0.000317873
27/12/2023 01:49,3.20E-10,0.000319948
27/12/2023 01:49,2.93E-10,0.000309472
27/12/2023 01:49,1.85E-10,0.000315266
27/12/2023 01:50,2.23E-10,0.000311435
27/12/2023 01:50,2.23E-10,0.000326825
27/12/2023 01:50,3.50E-10,0.000316358
27/12/2023 01:50,2.23E-10,0.000320997
27/12/2023 01:51,1.85E-10,0.000315487
27/12/2023 01:51,2.67E-10,0.00032269
27/12/2023 01:51,2.67E-10,0.000312014
27/12/2023 01:51,2.03E-10,0.000319511
27/12/2023 01:52,2.93E-10,0.000317934
27/12/2023 01:52,2.23E-10,0.000323909
27/12/2023 01:52,2.93E-10,0.000316768
27/12/2023 01:52,2.23E-10,0.000321099
27/12/2023 01:53,2.23E-10,0.000316611
27/12/2023 01:53,3.50E-10,0.000325968
27/12/2023 01:53,2.67E-10,0.000314445
27/12/2023 01:53,3.50E-10,0.000307984
27/12/2023 01:53,2.67E-10,0.000316185
27/12/2023 01:54,2.93E-10,0.000320734
27/12/2023 01:54,2.23E-10,0.000326304
