Timestamp,BER1,BER2
10/01/2024 17:10,2.03E-10,0.000301394
10/01/2024 17:10,2.23E-10,0.000311048
10/01/2024 17:10,2.23E-10,0.000314693
10/01/2024 17:10,2.23E-10,0.00031471
10/01/2024 17:10,1.54E-10,0.000314768
10/01/2024 17:11,1.85E-10,0.000319207
10/01/2024 17:11,2.23E-10,0.000323731
10/01/2024 17:11,2.23E-10,0.000313139
10/01/2024 17:11,1.85E-10,0.000322402
10/01/2024 17:11,2.23E-10,0.000318745
10/01/2024 17:13,2.93E-10,0.000324355
10/01/2024 17:13,2.23E-10,0.000312325
10/01/2024 17:13,2.23E-10,0.000321118
10/01/2024 17:14,3.20E-10,0.000325707
10/01/2024 17:14,3.50E-10,0.000315638
10/01/2024 17:14,3.50E-10,0.000318783
10/01/2024 17:14,2.44E-10,0.000325456
10/01/2024 17:14,2.93E-10,0.000320911
10/01/2024 17:14,4.58E-10,0.000321164
10/01/2024 17:14,3.50E-10,0.000319487
10/01/2024 17:14,2.23E-10,0.000325557
10/01/2024 17:14,3.20E-10,0.000313803
10/01/2024 17:14,2.67E-10,0.000322052
10/01/2024 17:14,3.50E-10,0.000328426
10/01/2024 17:14,2.93E-10,0.000320598
10/01/2024 17:15,2.23E-10,0.000330518
10/01/2024 17:15,2.67E-10,0.000324723
10/01/2024 17:15,3.50E-10,0.000324714
10/01/2024 17:15,2.67E-10,0.000323099
10/01/2024 17:15,3.20E-10,0.000316773
10/01/2024 17:15,3.50E-10,0.000321891
10/01/2024 17:15,2.44E-10,0.000320009
10/01/2024 17:15,2.93E-10,0.000325585
10/01/2024 17:15,2.44E-10,0.000322022
10/01/2024 17:15,2.67E-10,0.000322728
10/01/2024 17:15,2.93E-10,0.000321162
10/01/2024 17:15,2.67E-10,0.00031978
10/01/2024 17:16,2.23E-10,0.000321774
10/01/2024 17:16,3.50E-10,0.000326913
10/01/2024 17:16,3.50E-10,0.000317682
10/01/2024 17:16,2.67E-10,0.000319038
10/01/2024 17:16,2.23E-10,0.000329598
10/01/2024 17:16,2.44E-10,0.000321622
10/01/2024 17:16,2.44E-10,0.000321694
10/01/2024 17:16,3.50E-10,0.000326916
10/01/2024 17:16,3.20E-10,0.000321931
10/01/2024 17:16,3.50E-10,0.000330162
10/01/2024 17:16,3.20E-10,0.000316501
10/01/2024 17:17,2.23E-10,0.000330021
10/01/2024 17:17,3.50E-10,0.000310412
10/01/2024 17:17,3.50E-10,0.00033017
10/01/2024 17:17,2.44E-10,0.000320872
10/01/2024 17:17,2.93E-10,0.000317759
10/01/2024 17:17,4.19E-10,0.000329382
10/01/2024 17:17,3.50E-10,0.000329038
10/01/2024 17:17,3.50E-10,0.000320987
10/01/2024 17:17,3.50E-10,0.000325027
10/01/2024 17:17,2.44E-10,0.000330557
10/01/2024 17:17,2.23E-10,0.000318351
10/01/2024 17:18,2.44E-10,0.000330575
10/01/2024 17:18,3.50E-10,0.000332114
10/01/2024 17:18,3.50E-10,0.000322375
10/01/2024 17:18,3.50E-10,0.000330559
10/01/2024 17:18,3.50E-10,0.000335873
10/01/2024 17:18,3.83E-10,0.000334326
10/01/2024 17:18,3.50E-10,0.000332846
10/01/2024 17:18,3.50E-10,0.000321415
10/01/2024 17:18,3.50E-10,0.000329955
10/01/2024 17:18,4.19E-10,0.000325161
10/01/2024 17:18,2.23E-10,0.0003246
10/01/2024 17:18,3.50E-10,0.00032431
