Time_Start,Time_End,BER1,BER2
16/01/2024 00:00,16/01/2024 00:15,3.67E-10,0.000347072
16/01/2024 00:16,16/01/2024 00:31,2.87E-10,0.000350102
16/01/2024 00:32,16/01/2024 00:47,3.44E-10,0.00034281
16/01/2024 00:48,16/01/2024 00:59,4.00E-10,0.000343745
16/01/2024 01:00,16/01/2024 01:15,2.12E-10,0.00034422
16/01/2024 01:16,16/01/2024 01:31,3.89E-10,0.000343723
16/01/2024 01:32,16/01/2024 01:47,4.42E-10,0.000344531
16/01/2024 01:48,16/01/2024 01:59,2.71E-10,0.000346367
16/01/2024 02:00,16/01/2024 02:15,2.55E-10,0.000346487
16/01/2024 02:16,16/01/2024 02:31,2.33E-10,0.000347832
16/01/2024 02:32,16/01/2024 02:47,2.08E-10,0.000348474
16/01/2024 02:48,16/01/2024 02:59,3.16E-10,0.000350384
16/01/2024 03:00,16/01/2024 03:15,2.93E-10,0.000349453
16/01/2024 03:16,16/01/2024 03:31,2.91E-10,0.000347179
16/01/2024 03:32,16/01/2024 03:47,3.34E-10,0.000345779
16/01/2024 03:48,16/01/2024 03:59,2.37E-10,0.000349345
16/01/2024 04:00,16/01/2024 04:15,2.38E-10,0.000347767
16/01/2024 04:16,16/01/2024 04:31,2.31E-10,0.000352516
16/01/2024 04:32,16/01/2024 04:47,2.59E-10,0.000350938
16/01/2024 04:48,16/01/2024 04:59,1.65E-10,0.000345957
16/01/2024 05:00,16/01/2024 05:15,2.78E-10,0.000347199
16/01/2024 05:16,16/01/2024 05:31,3.04E-10,0.000344815
16/01/2024 05:32,16/01/2024 05:47,3.91E-10,0.000349071
16/01/2024 05:48,16/01/2024 05:59,4.82E-10,0.000346774
16/01/2024 06:00,16/01/2024 06:15,3.77E-10,0.00034264
16/01/2024 06:16,16/01/2024 06:31,2.78E-10,0.000337745
16/01/2024 06:32,16/01/2024 06:47,2.96E-10,0.000336971
16/01/2024 06:48,16/01/2024 06:59,3.49E-10,0.000340385
16/01/2024 07:00,16/01/2024 07:15,3.01E-10,0.000343748
16/01/2024 07:16,16/01/2024 07:31,2.89E-10,0.000342325
16/01/2024 07:32,16/01/2024 07:47,3.14E-10,0.000341862
16/01/2024 07:48,16/01/2024 07:59,5.66E-10,0.000342608
16/01/2024 08:00,16/01/2024 08:15,1.47E-10,0.000346987
16/01/2024 08:16,16/01/2024 08:31,5.18E-10,0.000354892
16/01/2024 08:32,16/01/2024 08:47,3.38E-10,0.000354355
16/01/2024 08:48,16/01/2024 08:59,4.70E-10,0.000345424
16/01/2024 09:00,16/01/2024 09:15,3.58E-10,0.0003327
16/01/2024 09:16,16/01/2024 09:31,3.60E-10,0.000341823
16/01/2024 09:32,16/01/2024 09:47,3.36E-10,0.00034655
16/01/2024 09:48,16/01/2024 09:59,1.63E-10,0.000332764
16/01/2024 10:00,16/01/2024 10:15,2.70E-10,0.000329249
16/01/2024 10:16,16/01/2024 10:31,2.42E-10,0.00034309
16/01/2024 10:32,16/01/2024 10:47,3.77E-10,0.0003543
16/01/2024 10:48,16/01/2024 10:59,4.93E-10,0.000352767
16/01/2024 11:00,16/01/2024 11:15,2.92E-10,0.000356077
16/01/2024 11:16,16/01/2024 11:31,2.79E-10,0.000333117
16/01/2024 11:32,16/01/2024 11:47,3.76E-10,0.000322998
16/01/2024 11:48,16/01/2024 11:59,3.48E-10,0.00034787
16/01/2024 12:00,16/01/2024 12:15,5.21E-10,0.000345739
16/01/2024 12:16,16/01/2024 12:31,3.03E-10,0.000343242
16/01/2024 12:32,16/01/2024 12:47,1.95E-10,0.000340522
16/01/2024 12:48,16/01/2024 12:59,3.45E-10,0.000341723
16/01/2024 13:00,16/01/2024 13:15,2.08E-10,0.000331693
16/01/2024 13:16,16/01/2024 13:31,3.35E-10,0.000333789
16/01/2024 13:32,16/01/2024 13:47,2.32E-10,0.000348643
16/01/2024 13:48,16/01/2024 13:59,3.63E-10,0.000346729
16/01/2024 14:00,16/01/2024 14:15,1.68E-10,0.000344727
16/01/2024 14:16,16/01/2024 14:31,4.78E-10,0.000341875
16/01/2024 14:32,16/01/2024 14:47,1.94E-10,0.000320116
16/01/2024 14:48,16/01/2024 14:59,3.91E-10,0.000326914
16/01/2024 15:00,16/01/2024 15:15,3.05E-10,0.000351023
16/01/2024 15:16,16/01/2024 15:31,3.14E-10,0.000362095
16/01/2024 15:32,16/01/2024 15:47,2.39E-10,0.00036189
16/01/2024 15:48,16/01/2024 15:59,1.47E-10,0.00034518
16/01/2024 16:00,16/01/2024 16:15,2.34E-10,0.000315017
16/01/2024 16:16,16/01/2024 16:31,3.42E-10,0.000317114
16/01/2024 16:32,16/01/2024 16:47,1.92E-10,0.000321322
16/01/2024 16:48,16/01/2024 16:59,2.09E-10,0.000324691
16/01/2024 17:00,16/01/2024 17:15,3.46E-10,0.000320552
16/01/2024 17:16,16/01/2024 17:28,2.86E-10,0.000322592
