Time_Start,Time_End,BER1,BER2
11/01/2024 23:48,11/01/2024 23:59,1.39E-10,0.000347966
12/01/2024 00:00,12/01/2024 00:15,2.33E-10,0.00033116
12/01/2024 00:16,12/01/2024 00:31,1.25E-10,0.000315692
12/01/2024 00:32,12/01/2024 00:47,5.23E-10,0.000329456
12/01/2024 00:48,12/01/2024 00:59,3.07E-10,0.000348201
12/01/2024 01:00,12/01/2024 01:15,3.72E-10,0.000349489
12/01/2024 01:16,12/01/2024 01:31,2.54E-10,0.000343372
12/01/2024 01:32,12/01/2024 01:47,1.70E-10,0.000333386
12/01/2024 01:48,12/01/2024 01:59,8.37E-11,0.000324275
12/01/2024 02:00,12/01/2024 02:15,3.35E-10,0.00033966
12/01/2024 02:16,12/01/2024 02:31,3.35E-10,0.000337648
12/01/2024 02:32,12/01/2024 02:47,8.37E-11,0.000328982
12/01/2024 02:48,12/01/2024 02:59,6.41E-10,0.00034681
12/01/2024 03:00,12/01/2024 03:15,1.25E-10,0.000352598
12/01/2024 03:16,12/01/2024 03:31,7.11E-10,0.000341565
12/01/2024 03:32,12/01/2024 03:47,2.72E-10,0.000340203
12/01/2024 03:48,12/01/2024 03:59,1.95E-10,0.000337791
12/01/2024 04:00,12/01/2024 04:15,1.65E-10,0.00032228
12/01/2024 04:16,12/01/2024 04:31,6.27E-10,0.000324718
12/01/2024 04:32,12/01/2024 04:47,6.27E-10,0.000349073
12/01/2024 04:48,12/01/2024 04:59,4.74E-10,0.000355342
12/01/2024 05:00,12/01/2024 05:15,1.25E-10,0.000346759
12/01/2024 05:16,12/01/2024 05:31,5.02E-10,0.000338006
12/01/2024 05:32,12/01/2024 05:47,4.18E-10,0.000334718
12/01/2024 05:48,12/01/2024 05:59,8.37E-11,0.000344404
12/01/2024 06:00,12/01/2024 06:15,2.93E-10,0.000335288
12/01/2024 06:16,12/01/2024 06:31,3.35E-10,0.000333769
12/01/2024 06:32,12/01/2024 06:47,4.60E-10,0.000352496
12/01/2024 06:48,12/01/2024 06:59,4.46E-10,0.000353598
12/01/2024 07:00,12/01/2024 07:15,3.97E-10,0.000345916
12/01/2024 07:16,12/01/2024 07:31,2.72E-10,0.00035002
12/01/2024 07:32,12/01/2024 07:47,2.09E-10,0.000345771
12/01/2024 07:48,12/01/2024 07:59,3.07E-10,0.000316655
12/01/2024 08:00,12/01/2024 08:15,3.60E-10,0.000320842
12/01/2024 08:16,12/01/2024 08:31,1.24E-10,0.000337232
12/01/2024 08:32,12/01/2024 08:47,2.54E-10,0.000357095
12/01/2024 08:48,12/01/2024 08:59,1.99E-10,0.000351181
12/01/2024 09:00,12/01/2024 09:15,3.14E-10,0.000344066
12/01/2024 09:16,12/01/2024 09:31,4.18E-10,0.000341647
12/01/2024 09:32,12/01/2024 09:47,5.72E-10,0.000353325
12/01/2024 09:48,12/01/2024 09:59,4.54E-10,0.000335412
12/01/2024 10:00,12/01/2024 10:15,2.76E-10,0.000335597
12/01/2024 10:16,12/01/2024 10:31,1.05E-10,0.000341648
12/01/2024 10:32,12/01/2024 10:47,5.51E-10,0.000347909
12/01/2024 10:48,12/01/2024 10:59,3.35E-10,0.000345421
12/01/2024 11:00,12/01/2024 11:15,1.48E-10,0.000347429
12/01/2024 11:16,12/01/2024 11:31,1.27E-10,0.000348162
12/01/2024 11:32,12/01/2024 11:47,1.70E-10,0.000344416
12/01/2024 11:48,12/01/2024 11:59,1.39E-10,0.000313506
12/01/2024 12:00,12/01/2024 12:15,3.14E-10,0.000324201
12/01/2024 12:16,12/01/2024 12:31,1.67E-10,0.000341876
12/01/2024 12:32,12/01/2024 12:47,1.25E-10,0.000353735
12/01/2024 12:48,12/01/2024 12:59,8.37E-11,0.00035589
12/01/2024 13:00,12/01/2024 13:15,4.18E-10,0.000356428
12/01/2024 13:16,12/01/2024 13:31,1.88E-10,0.000348737
12/01/2024 13:32,12/01/2024 13:47,2.72E-10,0.000342091
12/01/2024 13:48,12/01/2024 13:59,1.12E-10,0.000341281
12/01/2024 14:00,12/01/2024 14:15,2.89E-10,0.000330054
12/01/2024 14:16,12/01/2024 14:31,4.81E-10,0.000343125
12/01/2024 14:32,12/01/2024 14:47,2.09E-10,0.000348017
12/01/2024 14:48,12/01/2024 14:59,6.24E-10,0.000331489
12/01/2024 15:00,12/01/2024 15:15,1.05E-10,0.000351492
12/01/2024 15:16,12/01/2024 15:31,2.51E-10,0.000353985
12/01/2024 15:32,12/01/2024 15:47,2.76E-10,0.000350017
12/01/2024 15:48,12/01/2024 15:59,5.30E-10,0.000358804
12/01/2024 16:00,12/01/2024 16:15,1.88E-10,0.000358921
12/01/2024 16:16,12/01/2024 16:31,5.09E-10,0.000330033
12/01/2024 16:32,12/01/2024 16:47,2.93E-10,0.000318584
12/01/2024 16:48,12/01/2024 16:59,4.18E-10,0.000325089
12/01/2024 17:00,12/01/2024 17:15,5.51E-10,0.000357247
12/01/2024 17:16,12/01/2024 17:31,1.25E-10,0.000356157
12/01/2024 17:32,12/01/2024 17:47,2.51E-10,0.000345279
12/01/2024 17:48,12/01/2024 17:59,3.35E-10,0.000339001
12/01/2024 18:00,12/01/2024 18:15,2.30E-10,0.000335814
12/01/2024 18:16,12/01/2024 18:31,3.14E-10,0.000354864
12/01/2024 18:32,12/01/2024 18:47,2.30E-10,0.000338672
12/01/2024 18:48,12/01/2024 18:59,1.67E-10,0.000333443
12/01/2024 19:00,12/01/2024 19:15,2.51E-10,0.00035584
12/01/2024 19:16,12/01/2024 19:31,8.26E-11,0.000350547
12/01/2024 19:32,12/01/2024 19:47,8.37E-11,0.000345697
12/01/2024 19:48,12/01/2024 19:59,3.90E-10,0.000347921
12/01/2024 20:00,12/01/2024 20:15,3.60E-10,0.000331506
12/01/2024 20:16,12/01/2024 20:31,1.67E-10,0.000320578
12/01/2024 20:32,12/01/2024 20:47,3.56E-10,0.000333302
12/01/2024 20:48,12/01/2024 20:59,4.18E-10,0.000349549
12/01/2024 21:00,12/01/2024 21:15,5.02E-10,0.000346928
12/01/2024 21:16,12/01/2024 21:31,5.65E-10,0.00034419
12/01/2024 21:32,12/01/2024 21:47,3.35E-10,0.000347069
12/01/2024 21:48,12/01/2024 21:59,1.12E-10,0.000341306
12/01/2024 22:00,12/01/2024 22:15,2.93E-10,0.000328808
12/01/2024 22:16,12/01/2024 22:31,2.33E-10,0.000348725
12/01/2024 22:32,12/01/2024 22:47,2.09E-10,0.000345531
12/01/2024 22:48,12/01/2024 22:59,1.95E-10,0.000342086
12/01/2024 23:00,12/01/2024 23:15,3.92E-10,0.000343211
12/01/2024 23:16,12/01/2024 23:31,4.81E-10,0.000345716
12/01/2024 23:32,12/01/2024 23:47,3.60E-10,0.000331506
12/01/2024 23:48,12/01/2024 23:59,4.18E-10,0.000324884
13/01/2024 00:00,13/01/2024 00:15,2.09E-10,0.000327774
13/01/2024 00:16,13/01/2024 00:31,2.06E-10,0.000344008
13/01/2024 00:32,13/01/2024 00:47,3.56E-10,0.000349777
13/01/2024 00:48,13/01/2024 00:59,1.39E-10,0.000343629
13/01/2024 01:00,13/01/2024 01:15,1.25E-10,0.000343055
13/01/2024 01:16,13/01/2024 01:31,2.30E-10,0.000346159
13/01/2024 01:32,13/01/2024 01:47,1.88E-10,0.000328949
13/01/2024 01:48,13/01/2024 01:59,6.13E-10,0.00034455
13/01/2024 02:00,13/01/2024 02:15,4.81E-10,0.00035434
13/01/2024 02:16,13/01/2024 02:31,1.67E-10,0.000344742
13/01/2024 02:32,13/01/2024 02:47,2.93E-10,0.000344956
13/01/2024 02:48,13/01/2024 02:59,5.58E-11,0.00034259
13/01/2024 03:00,13/01/2024 03:15,2.51E-10,0.000321178
13/01/2024 03:16,13/01/2024 03:31,8.37E-11,0.000326789
13/01/2024 03:32,13/01/2024 03:47,4.33E-10,0.000346923
13/01/2024 03:48,13/01/2024 03:59,4.46E-10,0.00035183
13/01/2024 04:00,13/01/2024 04:15,2.51E-10,0.000349404
13/01/2024 04:16,13/01/2024 04:31,2.09E-10,0.000335937
13/01/2024 04:32,13/01/2024 04:47,3.97E-10,0.000324555
13/01/2024 04:48,13/01/2024 04:59,6.13E-10,0.000336067
13/01/2024 05:00,13/01/2024 05:15,5.65E-10,0.000349603
13/01/2024 05:16,13/01/2024 05:31,3.76E-10,0.000345053
13/01/2024 05:32,13/01/2024 05:47,4.18E-10,0.000343066
13/01/2024 05:48,13/01/2024 05:59,2.51E-10,0.000345491
13/01/2024 06:00,13/01/2024 06:15,3.76E-10,0.000325416
13/01/2024 06:16,13/01/2024 06:31,1.27E-10,0.000321854
13/01/2024 06:32,13/01/2024 06:47,6.27E-11,0.000345102
13/01/2024 06:48,13/01/2024 06:59,3.90E-10,0.000350182
13/01/2024 07:00,13/01/2024 07:15,3.97E-10,0.000346251
13/01/2024 07:16,13/01/2024 07:31,8.37E-11,0.000325587
13/01/2024 07:32,13/01/2024 07:47,1.46E-10,0.000332256
13/01/2024 07:48,13/01/2024 07:59,1.95E-10,0.000348012
13/01/2024 08:00,13/01/2024 08:15,2.30E-10,0.000348016
13/01/2024 08:16,13/01/2024 08:31,3.35E-10,0.000344005
13/01/2024 08:32,13/01/2024 08:47,3.35E-10,0.000353229
13/01/2024 08:48,13/01/2024 08:59,2.51E-10,0.000333487
13/01/2024 09:00,13/01/2024 09:15,1.25E-10,0.000318696
13/01/2024 09:16,13/01/2024 09:31,3.14E-10,0.000338576
13/01/2024 09:32,13/01/2024 09:47,2.93E-10,0.000347263
13/01/2024 09:48,13/01/2024 09:59,3.07E-10,0.000353582
13/01/2024 10:00,13/01/2024 10:15,2.09E-10,0.0003371
13/01/2024 10:16,13/01/2024 10:31,2.09E-11,0.000326751
13/01/2024 10:32,13/01/2024 10:47,5.02E-10,0.000343566
13/01/2024 10:48,13/01/2024 10:59,2.51E-10,0.000353129
13/01/2024 11:00,13/01/2024 11:15,3.56E-10,0.000350532
13/01/2024 11:16,13/01/2024 11:31,5.23E-10,0.000353172
13/01/2024 11:32,13/01/2024 11:47,2.93E-10,0.000352559
13/01/2024 11:48,13/01/2024 11:59,5.68E-11,0.000323968
13/01/2024 12:00,13/01/2024 12:15,3.76E-10,0.000323361
13/01/2024 12:16,13/01/2024 12:31,3.18E-10,0.000338375
13/01/2024 12:32,13/01/2024 12:47,2.09E-10,0.000348404
13/01/2024 12:48,13/01/2024 12:59,5.58E-10,0.000354769
13/01/2024 13:00,13/01/2024 13:15,3.76E-10,0.000341844
13/01/2024 13:16,13/01/2024 13:31,1.06E-10,0.000335888
13/01/2024 13:32,13/01/2024 13:47,5.65E-10,0.000330703
13/01/2024 13:48,13/01/2024 13:56,3.18E-10,0.000346661
